epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu
1,0.013297872340425532,0.013192612137203167,0.013513513513513514,0.013192612137203167,0.040160642570281124,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.014925373134328358,0.011990407673860911,0.018518518518518517,0.00949367088607595,0.0,4.641038367088805,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.015492253873063468,0.015492253873063468,0.015492253873063468,0.015492253873063468,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01487603305785124,0.015759312320916905,0.011734028683181226,0.015531660692951015,0.022670025188916875,4.6225401906794,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
2,0.01950354609929078,0.018469656992084433,0.022972972972972974,0.017150395778364115,0.058902275769745646,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.022885572139303482,0.016786570743405275,0.026455026455026454,0.014767932489451477,0.0,4.636406567079801,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.019656838247542895,0.01999000499750125,0.01999000499750125,0.01899050474762619,0.05075268817204301,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.020385674931129475,0.019340974212034383,0.01564537157757497,0.020708880923934688,0.02518891687657431,4.572544985645198,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
3,0.015070921985815602,0.0158311345646438,0.014864864864864866,0.014511873350923483,0.04551539491298527,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.014925373134328358,0.015187849720223821,0.02204585537918871,0.00949367088607595,0.0,4.651718464303524,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.015658837248042644,0.015492253873063468,0.015992003998001,0.015492253873063468,0.04043010752688172,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017079889807162536,0.01504297994269341,0.012168622338113864,0.015531660692951015,0.022670025188916875,4.555622091298101,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
4,0.012411347517730497,0.011873350923482849,0.01756756756756757,0.0079155672823219,0.03748326639892905,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.015920398009950248,0.009592326139088728,0.020282186948853614,0.005274261603375527,0.0,4.619883517001537,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.012826919873396635,0.010994502748625687,0.01199400299850075,0.015492253873063468,0.033118279569892474,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017079889807162536,0.010983763132760267,0.011299435028248588,0.013938669852648347,0.01343408900083963,4.538483443824963,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
5,0.01950354609929078,0.01978891820580475,0.01891891891891892,0.01978891820580475,0.058902275769745646,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025870646766169153,0.014388489208633094,0.026455026455026454,0.014767932489451477,0.0,4.582855846864957,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.01899050474762619,0.018490754622688656,0.01899050474762619,0.019490254872563718,0.04903225806451613,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02203856749311295,0.01766953199617956,0.013472403302911778,0.017921146953405017,0.03190596137699412,4.490583809657672,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
6,0.03324468085106383,0.032981530343007916,0.03648648648648649,0.030343007915567283,0.06693440428380187,0.0,0.024444444444444446,0.0,0.03763440860215054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.041791044776119404,0.026378896882494004,0.04585537918871252,0.02109704641350211,0.017241379310344827,4.480914717870401,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.0399800099950025,0.043478260869565216,0.03798100949525238,0.0384807596201899,0.07741935483870968,0.0,0.01545253863134658,0.0,0.03565891472868217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03911845730027548,0.04035339063992359,0.0343328987396784,0.039028275587415374,0.05289672544080604,4.3825771643800495,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
7,0.034574468085106384,0.03430079155672823,0.033783783783783786,0.03562005277044855,0.07362784471218206,0.0,0.024444444444444446,0.0,0.03225806451612903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04378109452736319,0.02717825739408473,0.05291005291005291,0.015822784810126583,0.017241379310344827,4.347519272608115,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.04547726136931534,0.04597701149425287,0.043478260869565216,0.04697651174412794,0.08817204301075268,0.0,0.016556291390728478,0.0,0.04108527131782946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.046831955922865015,0.044890162368672396,0.03650586701434159,0.04699322978892871,0.05961376994122586,4.229113836636369,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
8,0.03280141843971631,0.030343007915567283,0.03648648648648649,0.0316622691292876,0.08835341365461848,0.0,0.0,0.0,0.021505376344086023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04477611940298507,0.023181454836131096,0.04144620811287478,0.028481012658227847,0.0,4.234829463011829,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.054972513743128434,0.05697151424287856,0.05847076461769116,0.049475262368815595,0.12129032258064516,0.0,0.0,0.0,0.037209302325581395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05454545454545454,0.05515759312320917,0.036071273359408955,0.0653126244524094,0.06968933669185558,4.099578567649769,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
9,0.0350177304964539,0.03825857519788918,0.033783783783783786,0.032981530343007916,0.08969210174029452,0.0,0.008888888888888889,0.0,0.021505376344086023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04975124378109453,0.023181454836131096,0.05202821869488536,0.02109704641350211,0.0,4.1587085588604005,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.056305180742961855,0.0544727636181909,0.05647176411794103,0.057971014492753624,0.11913978494623656,0.0,0.013245033112582781,0.0,0.03798449612403101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05895316804407714,0.05515759312320917,0.041720990873533245,0.0665073675826364,0.06297229219143577,4.021851399332886,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
10,0.04476950354609929,0.044854881266490766,0.0445945945945946,0.044854881266490766,0.1111111111111111,0.0,0.015555555555555555,0.0,0.02956989247311828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05870646766169154,0.03357314148681055,0.06437389770723104,0.028481012658227847,0.005747126436781609,4.117474116332142,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.058637347992670334,0.05997001499250375,0.05647176411794103,0.059470264867566215,0.12559139784946236,0.0,0.023178807947019868,0.0,0.030232558139534883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05840220385674931,0.05873925501432665,0.04476314645806171,0.06730386300278773,0.06717044500419815,3.9697349608073567,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
