epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu
1,0.013297872340425532,0.013192612137203167,0.013513513513513514,0.013192612137203167,0.040160642570281124,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.014925373134328358,0.011990407673860911,0.018518518518518517,0.00949367088607595,0.0,4.641802659271456,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.015492253873063468,0.015492253873063468,0.015492253873063468,0.015492253873063468,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01487603305785124,0.015759312320916905,0.011734028683181226,0.015531660692951015,0.022670025188916875,4.626115022729521,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
2,0.02127659574468085,0.022427440633245383,0.021621621621621623,0.01978891820580475,0.0642570281124498,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024875621890547265,0.01838529176658673,0.030864197530864196,0.013713080168776372,0.0,4.630626489084663,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.020323171747459602,0.019490254872563718,0.019490254872563718,0.021989005497251374,0.052473118279569894,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024242424242424242,0.01862464183381089,0.017818339852238158,0.02190362405416169,0.0218303946263644,4.573702894646427,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
3,0.013297872340425532,0.013192612137203167,0.013513513513513514,0.013192612137203167,0.040160642570281124,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.014925373134328358,0.011990407673860911,0.018518518518518517,0.00949367088607595,0.0,4.625357796959843,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.015492253873063468,0.015492253873063468,0.015492253873063468,0.015492253873063468,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01487603305785124,0.015759312320916905,0.011734028683181226,0.015531660692951015,0.022670025188916875,4.566522280851761,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
4,0.02349290780141844,0.022427440633245383,0.022972972972972974,0.025065963060686015,0.07095046854082998,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029850746268656716,0.01838529176658673,0.036155202821869487,0.012658227848101266,0.0,4.61535896138942,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.025987006496751622,0.026986506746626688,0.02348825587206397,0.027486256871564217,0.06709677419354838,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017630853994490357,0.029608404966571154,0.0217296827466319,0.025886101154918358,0.03442485306465155,4.5530506027910524,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
5,0.030141843971631204,0.029023746701846966,0.032432432432432434,0.029023746701846966,0.09103078982597054,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.030845771144278607,0.029576338928856916,0.03880070546737213,0.02531645569620253,0.0,4.588537419095952,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.03431617524571048,0.03648175912043978,0.037481259370314844,0.028985507246376812,0.08860215053763441,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03526170798898071,0.03390639923591213,0.024337244676227728,0.037435284747112704,0.047019311502938706,4.526365316690613,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
6,0.02349290780141844,0.023746701846965697,0.024324324324324326,0.022427440633245383,0.07095046854082998,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.027860696517412936,0.019984012789768184,0.031746031746031744,0.017932489451476793,0.0,4.533865800140597,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.02848575712143928,0.030484757621189407,0.030984507746126936,0.0239880059970015,0.07311827956989247,0.0,0.0011037527593818985,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02865013774104683,0.028414517669531996,0.020425901781833986,0.029072082835523694,0.042821158690176324,4.470350172407286,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
7,0.026595744680851064,0.023746701846965697,0.03513513513513514,0.021108179419525065,0.07630522088353414,0.0,0.006666666666666667,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03482587064676617,0.019984012789768184,0.03527336860670194,0.02109704641350211,0.0,4.468585913908397,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.03331667499583542,0.03548225887056472,0.0384807596201899,0.025987006496751622,0.0821505376344086,0.0,0.009933774834437087,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03360881542699724,0.03319006685768863,0.02564102564102564,0.0326563122262047,0.04953820319059614,4.394866938275654,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
8,0.02969858156028369,0.0316622691292876,0.033783783783783786,0.023746701846965697,0.0856760374832664,0.0,0.006666666666666667,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.030845771144278607,0.02877697841726619,0.037037037037037035,0.026371308016877638,0.0,4.346185697731396,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.0356488422455439,0.03698150924537731,0.03948025987006497,0.030484757621189407,0.08817204301075268,0.0,0.009933774834437087,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03360881542699724,0.036532951289398284,0.024771838331160364,0.038231780167264036,0.051217464315701094,4.264648722188385,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
9,0.031471631205673756,0.032981530343007916,0.02972972972972973,0.0316622691292876,0.08299866131191433,0.0,0.02,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03482587064676617,0.02877697841726619,0.03791887125220458,0.029535864978902954,0.0,4.319119825430795,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.03731467599533567,0.037481259370314844,0.04147926036981509,0.03298350824587706,0.09118279569892473,0.0,0.013245033112582781,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03636363636363636,0.03772683858643744,0.02607561929595828,0.04062126642771804,0.052057094878253565,4.231878099849815,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
10,0.03900709219858156,0.0395778364116095,0.03648648648648649,0.040897097625329816,0.10040160642570281,0.0,0.028888888888888888,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03482587064676617,0.042366107114308556,0.05026455026455026,0.03270042194092827,0.0,4.2587781053908325,2256,758,740,758,747,336,450,351,372,1005,1251,1134,948,174,0.042811927369648506,0.04297851074462768,0.047476261869065464,0.03798100949525238,0.10064516129032258,0.0,0.025386313465783666,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03801652892561983,0.044890162368672396,0.02955236853541938,0.04818797291915571,0.05709487825356843,4.1625873667983715,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191
