epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d007,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d007,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d007,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.254004920313725,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.234347113758557,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
2,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.088512446962554,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.0755862639297,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
3,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.096864122731558,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.086302569915399,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
4,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.099238227676822,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.07633408219383,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
5,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.09559607431059,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.069779939048166,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
6,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.088389305186496,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.068342954019595,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
7,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.084572273660977,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.066225513369341,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
8,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.07784854326876,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.0555849064732765,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
9,0.018808777429467086,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.02142857142857143,0.025,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013816925734024179,0.021653543307086614,0.016913319238900635,0.011976047904191617,0.05405405405405406,0.033846153846153845,0.008465608465608466,4.06460285246559,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.022475027746947835,0.024719101123595506,0.024719101123595506,0.024719101123595506,0.015113350125944584,0.011299435028248588,0.015,0.05,0.025,0.02,0.0,0.0,0.052597402597402594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026533996683250415,0.02043369474562135,0.021810250817884406,0.02255054432348367,0.024793388429752067,0.03188539741219963,0.008333333333333333,4.04115645126021,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
10,0.035736677115987464,0.03764705882352941,0.03764705882352941,0.03294117647058824,0.04285714285714286,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.10215053763440861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025906735751295335,0.04133858267716536,0.0306553911205074,0.023952095808383235,0.10810810810810811,0.06307692307692307,0.016931216931216932,4.02100224509882,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.0402330743618202,0.04943820224719101,0.046067415730337076,0.0449438202247191,0.017632241813602016,0.02824858757062147,0.02,0.05,0.025,0.02,0.0,0.0,0.09415584415584416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04809286898839138,0.03628023352793995,0.03598691384950927,0.045878693623639194,0.04132231404958678,0.057763401109057304,0.013888888888888888,3.9930305057572206,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
