epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d007,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d007,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d007,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.385224679319791,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.193689958933624,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
2,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.271413097928035,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.02625234395928208,0.02672147995889003,0.02672147995889003,0.02877697841726619,0.0196078431372549,0.01694915254237288,0.022222222222222223,0.05,0.05,0.025,0.0,0.0,0.05619266055045872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02733485193621868,0.02566225165562914,0.02546777546777547,0.02667744543249798,0.027972027972027972,0.036837376460017966,0.010617120106171201,4.03978941187027,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
3,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.17305673388472,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.048555862095667,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
4,0.022510231923601638,0.023391812865497075,0.02046783625730994,0.02046783625730994,0.027777777777777776,0.03333333333333333,0.0,0.0,0.025,0.0,0.0,0.09322033898305085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.027777777777777776,0.02004008016032064,0.026869158878504672,0.007272727272727273,0.1,0.04591836734693878,0.00683371298405467,4.216530834994245,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.04634342351995714,0.04933196300102775,0.050359712230215826,0.04933196300102775,0.03361344537815126,0.022598870056497175,0.03888888888888889,0.05,0.05,0.05,0.0,0.0,0.09919724770642202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04783599088838269,0.04552980132450331,0.03898128898128898,0.0549717057396928,0.05244755244755245,0.06424079065588499,0.019907100199071003,4.020966794258974,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
5,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.217935975869714,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.025180819716046077,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.0196078431372549,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.05389908256880734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.02566225165562914,0.02234927234927235,0.02667744543249798,0.03146853146853147,0.034141958670260555,0.011944260119442602,4.001805417632852,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
6,0.01637107776261937,0.017543859649122806,0.014619883040935672,0.011695906432748537,0.027777777777777776,0.025,0.0,0.0,0.0125,0.0,0.0,0.06779661016949153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021367521367521368,0.014028056112224449,0.017523364485981307,0.00909090909090909,0.06666666666666667,0.034013605442176874,0.004555808656036446,4.149411231401348,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.028663273506563086,0.03391572456320658,0.029804727646454265,0.02877697841726619,0.01680672268907563,0.022598870056497175,0.016666666666666666,0.1,0.025,0.025,0.0,0.0,0.06135321100917431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025816249050873197,0.030215231788079472,0.02650727650727651,0.028294260307194827,0.03671328671328671,0.03863432165318958,0.013934970139349702,3.9545561787656123,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
7,0.036834924965893585,0.03508771929824561,0.038011695906432746,0.03216374269005848,0.05,0.041666666666666664,0.0,0.0,0.05,0.0,0.0,0.15254237288135594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04700854700854701,0.03206412825651302,0.04439252336448598,0.014545454545454545,0.13333333333333333,0.0782312925170068,0.009111617312072893,4.043817330187372,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.0664345030806322,0.0750256937307297,0.06885919835560124,0.0698869475847893,0.047619047619047616,0.03389830508474576,0.05,0.1,0.05,0.1,0.0,0.0,0.14220183486238533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0630220197418375,0.06829470198675497,0.061850311850311854,0.06628940986257073,0.08216783216783216,0.09029649595687332,0.031187790311877902,3.8333174028250987,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
8,0.04229195088676671,0.04093567251461988,0.03508771929824561,0.05263157894736842,0.05,0.05,0.0,0.05,0.025,0.011194029850746268,0.0,0.15819209039548024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04487179487179487,0.041082164328657314,0.0514018691588785,0.012727272727272728,0.18333333333333332,0.07993197278911565,0.017084282460136675,3.8932593372964273,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.08223948566836324,0.08633093525179857,0.08633093525179857,0.09249743062692703,0.05042016806722689,0.062146892655367235,0.05555555555555555,0.15,0.1,0.075,0.008620689655172414,0.0,0.16972477064220184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07441154138192863,0.08650662251655629,0.07640332640332641,0.08003233629749394,0.10664335664335664,0.1082659478885894,0.043795620437956206,3.659047708989084,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
9,0.056616643929058665,0.05555555555555555,0.049707602339181284,0.05263157894736842,0.07777777777777778,0.06666666666666667,0.025,0.05,0.0625,0.048507462686567165,0.0,0.16101694915254236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05982905982905983,0.05511022044088176,0.07009345794392523,0.025454545454545455,0.15,0.09183673469387756,0.03302961275626424,3.760302451265135,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.09107956067506028,0.10483042137718397,0.10174717368961973,0.08941418293936279,0.056022408963585436,0.07909604519774012,0.05,0.15,0.075,0.075,0.04623824451410658,0.0,0.16112385321100917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08352315869400152,0.09519867549668874,0.08991683991683992,0.0856911883589329,0.10664335664335664,0.1105121293800539,0.062375580623755804,3.5308643650695655,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
10,0.08049113233287858,0.08771929824561403,0.07602339181286549,0.06432748538011696,0.1111111111111111,0.1,0.025,0.05,0.075,0.05223880597014925,0.0,0.2542372881355932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08974358974358974,0.07615230460921844,0.09345794392523364,0.038181818181818185,0.2833333333333333,0.1360544217687075,0.04328018223234624,3.676612177454596,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.11224216447897134,0.12538540596094552,0.1223021582733813,0.1171634121274409,0.06442577030812324,0.1016949152542373,0.05,0.3,0.075,0.125,0.04623824451410658,0.0,0.20642201834862386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09415337889141989,0.12210264900662252,0.10550935550935552,0.11317704122877931,0.13286713286713286,0.14016172506738545,0.0710019907100199,3.4551854801663375,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
