epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d007,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d007,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d007,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.394712690116601,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.194641047880601,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
2,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.29170941070515,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.042071387686679,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
3,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.168164262342258,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.055509062960421,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
4,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.215433534463464,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.0326086657953555,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
5,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.252256635429101,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.025851666879436,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
6,0.017053206002728513,0.02046783625730994,0.017543859649122806,0.017543859649122806,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.07062146892655367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023504273504273504,0.014028056112224449,0.01985981308411215,0.0036363636363636364,0.1,0.03231292517006803,0.00683371298405467,4.225365944481156,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.0348245379051701,0.03597122302158273,0.041109969167523124,0.03597122302158273,0.0196078431372549,0.01694915254237288,0.027777777777777776,0.05,0.05,0.05,0.0,0.0,0.07454128440366972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03416856492027335,0.03518211920529801,0.02754677754677755,0.04284559417946645,0.04195804195804196,0.047619047619047616,0.015925680159256803,4.026535332570151,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
7,0.023874488403819918,0.023391812865497075,0.02046783625730994,0.02046783625730994,0.027777777777777776,0.041666666666666664,0.0,0.0,0.0375,0.0,0.0,0.09887005649717515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029914529914529916,0.021042084168336674,0.029205607476635514,0.007272727272727273,0.1,0.04931972789115646,0.00683371298405467,4.214206919338336,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.04741494776319314,0.051387461459403906,0.050359712230215826,0.051387461459403906,0.03361344537815126,0.03389830508474576,0.027777777777777776,0.1,0.05,0.025,0.0,0.0,0.1014908256880734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05011389521640091,0.04594370860927152,0.04573804573804574,0.047696038803556995,0.05244755244755245,0.0660377358490566,0.019907100199071003,4.02038955177534,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
8,0.01637107776261937,0.014619883040935672,0.014619883040935672,0.014619883040935672,0.027777777777777776,0.016666666666666666,0.0,0.0,0.025,0.0,0.0,0.06779661016949153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01603206412825651,0.02102803738317757,0.005454545454545455,0.05,0.03571428571428571,0.003416856492027335,4.212304837381693,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.0329493704795071,0.03597122302158273,0.03597122302158273,0.03597122302158273,0.0196078431372549,0.022598870056497175,0.016666666666666666,0.1,0.025,0.025,0.0,0.0,0.07052752293577981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.031131359149582385,0.03394039735099338,0.030145530145530147,0.03395311236863379,0.04020979020979021,0.044923629829290206,0.015262110152621102,4.002445281238489,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
9,0.018417462482946793,0.017543859649122806,0.014619883040935672,0.02046783625730994,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.07627118644067797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02564102564102564,0.01503006012024048,0.02336448598130841,0.005454545454545455,0.06666666666666667,0.0391156462585034,0.004555808656036446,4.159163200513728,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.0334851326011251,0.03905447070914697,0.03597122302158273,0.03494347379239465,0.022408963585434174,0.022598870056497175,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.0716743119266055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03492786636294609,0.03269867549668874,0.033783783783783786,0.028294260307194827,0.043706293706293704,0.044923629829290206,0.0165892501658925,3.9613223174223147,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
10,0.02592087312414734,0.023391812865497075,0.023391812865497075,0.023391812865497075,0.03888888888888889,0.041666666666666664,0.0,0.0,0.025,0.0,0.0,0.10734463276836158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03632478632478633,0.021042084168336674,0.03271028037383177,0.007272727272727273,0.1,0.05442176870748299,0.00683371298405467,4.051681456103982,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.055719260648272165,0.0565262076053443,0.05960945529290853,0.05858170606372045,0.047619047619047616,0.04519774011299435,0.027777777777777776,0.15,0.05,0.075,0.0,0.0,0.11926605504587157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04935459377372817,0.0591887417218543,0.04833679833679834,0.056588520614389654,0.07867132867132867,0.07322551662174304,0.029860650298606503,3.842193153886159,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
11,0.03615279672578445,0.03508771929824561,0.023391812865497075,0.03508771929824561,0.05,0.075,0.0,0.0,0.0375,0.0,0.0,0.1497175141242938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.053418803418803416,0.028056112224448898,0.04439252336448598,0.014545454545454545,0.11666666666666667,0.0782312925170068,0.007972665148063782,3.9108365463527455,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.08170372354674524,0.08735868448098665,0.08119218910585817,0.0842754367934224,0.07282913165266107,0.07909604519774012,0.05555555555555555,0.25,0.05,0.05,0.0,0.0,0.17488532110091742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08048595292331055,0.08236754966887418,0.079002079002079,0.08164915117219078,0.09090909090909091,0.11365678346810422,0.034505640345056404,3.662524571024059,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
12,0.03819918144611187,0.02631578947368421,0.03508771929824561,0.029239766081871343,0.07777777777777778,0.058333333333333334,0.0,0.0,0.05,0.0,0.0,0.15819209039548024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.038461538461538464,0.03807615230460922,0.04205607476635514,0.016363636363636365,0.18333333333333332,0.07653061224489796,0.012528473804100227,3.7863190821378327,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.07848915081703724,0.09044193216855087,0.08119218910585817,0.08633093525179857,0.04481792717086835,0.05084745762711865,0.03888888888888889,0.15,0.075,0.1,0.0007836990595611285,0.0,0.16743119266055045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0721336370539104,0.08195364238410596,0.06964656964656965,0.08084074373484236,0.10314685314685315,0.10467205750224619,0.039814200398142006,3.553750962697562,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
13,0.04365620736698499,0.03508771929824561,0.043859649122807015,0.03216374269005848,0.07777777777777778,0.058333333333333334,0.0,0.0,0.0625,0.0,0.0,0.1807909604519774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.049145299145299144,0.041082164328657314,0.056074766355140186,0.01818181818181818,0.1,0.09863945578231292,0.00683371298405467,3.751857617054272,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.07714974551299224,0.09249743062692703,0.07708119218910586,0.08016443987667009,0.047619047619047616,0.05084745762711865,0.05555555555555555,0.1,0.075,0.1,0.0054858934169279,0.0,0.16112385321100917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0774487471526196,0.07698675496688742,0.07016632016632017,0.08245755860953921,0.08916083916083917,0.10557053009883198,0.035169210351692105,3.5163420036718542,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
14,0.04433833560709413,0.043859649122807015,0.04093567251461988,0.043859649122807015,0.06111111111111111,0.03333333333333333,0.0,0.0,0.075,0.016791044776119403,0.0,0.15819209039548024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.042735042735042736,0.045090180360721446,0.06074766355140187,0.012727272727272728,0.1,0.09013605442176871,0.01366742596810934,3.7162822811860505,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.08197160460755425,0.10071942446043165,0.0842754367934224,0.08016443987667009,0.058823529411764705,0.06779661016949153,0.044444444444444446,0.2,0.025,0.05,0.02037617554858934,0.0,0.16055045871559634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08580106302201974,0.0798841059602649,0.07952182952182953,0.07922392886014551,0.09615384615384616,0.1078167115902965,0.043795620437956206,3.4818121447436714,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
15,0.048431105047748974,0.043859649122807015,0.049707602339181284,0.04093567251461988,0.07222222222222222,0.08333333333333333,0.0,0.0,0.025,0.0,0.0,0.20056497175141244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06837606837606838,0.03907815631262525,0.05957943925233645,0.01818181818181818,0.16666666666666666,0.10374149659863946,0.011389521640091117,3.6477589522670106,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.1007232788641843,0.08941418293936279,0.1130524152106886,0.10483042137718397,0.08683473389355742,0.062146892655367235,0.10555555555555556,0.35,0.075,0.15,0.001567398119122257,0.0,0.21444954128440366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0926347760060744,0.10513245033112582,0.09563409563409564,0.10509296685529507,0.10839160839160839,0.14016172506738545,0.042468480424684804,3.3977082582315874,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
16,0.03615279672578445,0.02046783625730994,0.03216374269005848,0.04093567251461988,0.05,0.08333333333333333,0.0,0.0,0.025,0.0,0.0,0.1497175141242938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05128205128205128,0.02905811623246493,0.037383177570093455,0.016363636363636365,0.2,0.06972789115646258,0.01366742596810934,3.737297609753368,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.08063219930350925,0.0750256937307297,0.08941418293936279,0.09763617677286741,0.04481792717086835,0.02824858757062147,0.08333333333333333,0.2,0.075,0.075,0.001567398119122257,0.0,0.17144495412844038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0774487471526196,0.08236754966887418,0.07536382536382537,0.09215844785772029,0.07342657342657342,0.11545372866127583,0.029197080291970802,3.4977542397933132,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
