epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d008,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.02564102564102564,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.03333333333333333,0.03333333333333333,0.05,0.025,0.0,0.0,0.05343511450381679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024896265560165973,0.025951557093425604,0.021739130434782608,0.034274193548387094,0.022388059701492536,0.0400890868596882,0.008108108108108109,4.289513407463847,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.019376579612468407,0.021712907117008445,0.021712907117008445,0.021712907117008445,0.014675052410901468,0.012658227848101266,0.013636363636363636,0.025,0.0,0.0125,0.0,0.0,0.052591463414634144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021488871834228703,0.01815766164747564,0.019412381951731374,0.013942680092951201,0.038461538461538464,0.02870563674321503,0.00851063829787234,4.31283546197083,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
2,0.02564102564102564,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.03333333333333333,0.03333333333333333,0.05,0.025,0.0,0.0,0.05343511450381679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024896265560165973,0.025951557093425604,0.021739130434782608,0.034274193548387094,0.022388059701492536,0.0400890868596882,0.008108108108108109,4.064603644849616,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.019376579612468407,0.021712907117008445,0.021712907117008445,0.021712907117008445,0.014675052410901468,0.012658227848101266,0.013636363636363636,0.025,0.0,0.0125,0.0,0.0,0.052591463414634144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021488871834228703,0.01815766164747564,0.019412381951731374,0.013942680092951201,0.038461538461538464,0.02870563674321503,0.00851063829787234,4.102484214844847,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
3,0.022588522588522588,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.0,0.0,0.0,0.025,0.05300859598853868,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02074688796680498,0.023356401384083045,0.032036613272311214,0.006048387096774193,0.022388059701492536,0.01002227171492205,0.03783783783783784,4.097017728365385,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.016287559674248806,0.014475271411338963,0.014475271411338963,0.014475271411338963,0.018867924528301886,0.02109704641350211,0.01818181818181818,0.025,0.05,0.025,0.05206463195691203,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01688411358403684,0.015943312666076175,0.020461699895068207,0.013168086754453912,0.005494505494505495,0.009916492693110648,0.02370820668693009,4.100508945104079,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
4,0.02564102564102564,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.03333333333333333,0.03333333333333333,0.05,0.025,0.0,0.0,0.05343511450381679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024896265560165973,0.025951557093425604,0.021739130434782608,0.034274193548387094,0.022388059701492536,0.0400890868596882,0.008108108108108109,4.093328194158272,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.019376579612468407,0.021712907117008445,0.021712907117008445,0.021712907117008445,0.014675052410901468,0.012658227848101266,0.013636363636363636,0.025,0.0,0.0125,0.0,0.0,0.052591463414634144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021488871834228703,0.01815766164747564,0.019412381951731374,0.013942680092951201,0.038461538461538464,0.02870563674321503,0.00851063829787234,4.111170198032943,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
5,0.02564102564102564,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.03333333333333333,0.03333333333333333,0.05,0.025,0.0,0.0,0.05343511450381679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024896265560165973,0.025951557093425604,0.021739130434782608,0.034274193548387094,0.022388059701492536,0.0400890868596882,0.008108108108108109,4.070217779995612,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.019376579612468407,0.021712907117008445,0.021712907117008445,0.021712907117008445,0.014675052410901468,0.012658227848101266,0.013636363636363636,0.025,0.0,0.0125,0.0,0.0,0.052591463414634144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021488871834228703,0.01815766164747564,0.019412381951731374,0.013942680092951201,0.038461538461538464,0.02870563674321503,0.00851063829787234,4.097955101161015,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
6,0.02564102564102564,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.03333333333333333,0.03333333333333333,0.05,0.025,0.0,0.0,0.05343511450381679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024896265560165973,0.025951557093425604,0.021739130434782608,0.034274193548387094,0.022388059701492536,0.0400890868596882,0.008108108108108109,4.061476002973806,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.01965739960685201,0.021712907117008445,0.021712907117008445,0.021712907117008445,0.014675052410901468,0.012658227848101266,0.01818181818181818,0.025,0.0,0.0125,0.0,0.0,0.053353658536585365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.022256331542594012,0.01815766164747564,0.01993704092339979,0.013942680092951201,0.038461538461538464,0.029227557411273485,0.00851063829787234,4.090218428044264,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
7,0.030525030525030524,0.030864197530864196,0.02880658436213992,0.02880658436213992,0.03333333333333333,0.03333333333333333,0.1,0.025,0.0,0.0,0.06361323155216285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03319502074688797,0.029411764705882353,0.02402745995423341,0.04032258064516129,0.033582089552238806,0.045657015590200446,0.012162162162162163,4.0651254246377535,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.02190395956192081,0.025331724969843185,0.022919179734620022,0.024125452352231604,0.016771488469601678,0.012658227848101266,0.01818181818181818,0.025,0.0,0.025,0.0,0.0,0.05945121951219512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023023791250959325,0.021257750221434897,0.021511017838405037,0.017815646785437646,0.038461538461538464,0.033402922755741124,0.00851063829787234,4.08957177419001,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
8,0.04822954822954823,0.043209876543209874,0.047325102880658436,0.04938271604938271,0.06666666666666667,0.06666666666666667,0.05,0.05,0.0,0.0,0.1005089058524173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.043568464730290454,0.050173010380622836,0.04233409610983982,0.06451612903225806,0.03731343283582089,0.07683741648106904,0.013513513513513514,4.062481462154924,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.035102499297950014,0.038600723763570564,0.04101326899879373,0.04101326899879373,0.025157232704402517,0.02531645569620253,0.013636363636363636,0.05,0.0,0.025,0.0,0.0,0.09527439024390244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03760552570990023,0.03365810451727192,0.03410283315844701,0.024786986831913247,0.07692307692307693,0.050626304801670144,0.01702127659574468,4.085515584412735,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
9,0.04395604395604396,0.043209876543209874,0.043209876543209874,0.043209876543209874,0.05,0.05,0.05,0.05,0.0,0.0,0.0916030534351145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03112033195020747,0.04930795847750865,0.03775743707093822,0.05443548387096774,0.04477611940298507,0.066815144766147,0.016216216216216217,4.049692976023542,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.034260039314799214,0.038600723763570564,0.04101326899879373,0.038600723763570564,0.023060796645702306,0.02531645569620253,0.013636363636363636,0.05,0.0,0.025,0.0,0.0,0.09298780487804878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03376822716807368,0.03454384410983171,0.03305351521511018,0.023237800154918668,0.07967032967032966,0.048538622129436326,0.01762917933130699,4.071555313585984,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
10,0.03785103785103785,0.03497942386831276,0.03909465020576132,0.03497942386831276,0.05,0.05,0.05,0.05,0.0,0.0,0.07888040712468193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03112033195020747,0.04065743944636678,0.034324942791762014,0.04032258064516129,0.04477611940298507,0.0556792873051225,0.016216216216216217,4.021446125556843,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.02864363942712721,0.031363088057901084,0.03618817852834741,0.032569360675512665,0.018867924528301886,0.016877637130801686,0.013636363636363636,0.05,0.0,0.0125,0.0,0.0,0.07774390243902439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029930928626247123,0.027900797165633304,0.02938090241343127,0.019364833462432222,0.057692307692307696,0.042275574112734866,0.01276595744680851,4.0388172624218965,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
