epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d008,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d008,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d008,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
11,0.04628501827040195,0.04377880184331797,0.04608294930875576,0.04377880184331797,0.05,0.0875,0.025,0.05,0.0,0.0,0.14339622641509434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04923076923076923,0.04435483870967742,0.04030501089324619,0.03529411764705882,0.09813084112149532,0.0804093567251462,0.021920668058455117,3.543472401552746,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.07646893449536125,0.08399545970488081,0.08740068104426787,0.0851305334846765,0.05305039787798409,0.03686635944700461,0.05714285714285714,0.075,0.0,0.058333333333333334,0.0017825311942959,0.0,0.17219387755102042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08458149779735682,0.0726672171758877,0.0719656283566058,0.07204385277995301,0.11004784688995216,0.10516431924882629,0.03363700070077085,3.4828023623642643,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
12,0.0828258221680877,0.07834101382488479,0.08064516129032258,0.08064516129032258,0.10625,0.125,0.0375,0.1,0.04782608695652174,0.0,0.19433962264150945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09846153846153846,0.07258064516129033,0.08278867102396514,0.052941176470588235,0.1542056074766355,0.11988304093567251,0.05636743215031315,3.4664772396110877,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.10261456283384875,0.1191827468785471,0.11464245175936436,0.1021566401816118,0.07427055702917772,0.06451612903225806,0.05714285714285714,0.175,0.05,0.09166666666666666,0.045454545454545456,0.0,0.2002551020408163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0960352422907489,0.10569777043765483,0.10741138560687433,0.07987470634299139,0.1507177033492823,0.12910798122065728,0.06306937631394534,3.415068747858536,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
13,0.0779537149817296,0.07142857142857142,0.07142857142857142,0.07373271889400922,0.1,0.1125,0.0625,0.2,0.02753623188405797,0.0,0.20566037735849058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09230769230769231,0.06854838709677419,0.07516339869281045,0.054901960784313725,0.14485981308411214,0.13157894736842105,0.03966597077244259,3.3862543698495546,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.12229406803486084,0.14301929625425652,0.1362088535754824,0.12939841089670828,0.07692307692307693,0.08294930875576037,0.07142857142857142,0.125,0.05,0.1,0.03297682709447415,0.0,0.2538265306122449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11894273127753303,0.12386457473162675,0.12835660580021482,0.09945184025058731,0.16507177033492823,0.16150234741784036,0.06377014716187807,3.34136813605874,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
14,0.10596833130328867,0.09907834101382489,0.10829493087557604,0.10138248847926268,0.1125,0.15,0.0625,0.25,0.02753623188405797,0.0,0.29245283018867924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12,0.0967741935483871,0.09368191721132897,0.06862745098039216,0.24766355140186916,0.16666666666666666,0.06263048016701461,3.2994704809897417,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.14590947427607534,0.17480136208853575,0.15664018161180476,0.15096481271282633,0.10079575596816977,0.0967741935483871,0.08571428571428572,0.125,0.05,0.14166666666666666,0.03208556149732621,0.0,0.3080357142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13832599118942732,0.1494632535094963,0.14554242749731472,0.12920908379013313,0.19856459330143542,0.19483568075117372,0.07288016818500351,3.259513316611611,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
15,0.11875761266747868,0.10599078341013825,0.12442396313364056,0.10599078341013825,0.14375,0.2,0.0625,0.25,0.028985507246376812,0.0,0.330188679245283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13692307692307693,0.10685483870967742,0.10893246187363835,0.08823529411764706,0.2336448598130841,0.20321637426900585,0.05845511482254697,3.21783527183765,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.1535001405678943,0.17253121452894438,0.1713961407491487,0.15096481271282633,0.11936339522546419,0.11981566820276497,0.11428571428571428,0.2,0.0,0.125,0.03297682709447415,0.0,0.32461734693877553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1436123348017621,0.15813377374071017,0.1476906552094522,0.15270164447924825,0.18181818181818182,0.20938967136150236,0.0700770847932726,3.1821890319704105,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
16,0.1278928136419001,0.10829493087557604,0.1336405529953917,0.11059907834101383,0.15625,0.2125,0.1125,0.3,0.05217391304347826,0.0,0.3283018867924528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14153846153846153,0.11895161290322581,0.12745098039215685,0.08627450980392157,0.22897196261682243,0.20614035087719298,0.0720250521920668,3.1279368801326033,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.16249648580264267,0.16572077185017026,0.19409761634506242,0.15664018161180476,0.13793103448275862,0.12903225806451613,0.12142857142857143,0.225,0.05,0.13333333333333333,0.06506238859180036,0.0,0.32206632653061223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14625550660792952,0.17010734929810073,0.1573576799140709,0.16366483946750196,0.18181818181818182,0.21549295774647886,0.08339173090399439,3.098096691493007,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
17,0.14372716199756394,0.1382488479262673,0.1336405529953917,0.10599078341013825,0.1875,0.2625,0.1375,0.5,0.06956521739130435,0.0,0.35471698113207545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16,0.13306451612903225,0.144880174291939,0.09607843137254903,0.2523364485981308,0.22514619883040934,0.08559498956158663,2.972463071128483,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.1858307562552713,0.18615209988649262,0.2224744608399546,0.18161180476730987,0.15915119363395225,0.1336405529953917,0.14285714285714285,0.3,0.05,0.15833333333333333,0.08645276292335116,0.0,0.3596938775510204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15770925110132158,0.19900908340214699,0.17776584317937702,0.18794048551292092,0.215311004784689,0.2403755868544601,0.10441485634197617,2.946619719643924,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
18,0.1881851400730816,0.18202764976958524,0.1889400921658986,0.1543778801843318,0.21875,0.3125,0.1375,0.5,0.1072463768115942,0.0,0.44339622641509435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2076923076923077,0.17540322580645162,0.18845315904139434,0.13333333333333333,0.3177570093457944,0.2850877192982456,0.11899791231732777,2.80611063763227,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.23868428450941806,0.25539160045402953,0.27695800227014755,0.23496027241770714,0.1856763925729443,0.17511520737327188,0.16428571428571428,0.325,0.15,0.21666666666666667,0.12566844919786097,0.0,0.45153061224489793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.21585903083700442,0.24938067712634188,0.24060150375939848,0.22474549725920126,0.2727272727272727,0.3103286384976526,0.1317449194113525,2.7822378875500773,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
19,0.20097442143727162,0.17050691244239632,0.2119815668202765,0.20276497695852536,0.2125,0.3,0.1125,0.45,0.13478260869565217,0.0,0.44716981132075473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2230769230769231,0.18649193548387097,0.20152505446623092,0.1411764705882353,0.3411214953271028,0.28362573099415206,0.1419624217118998,2.759057438765606,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.228844531908912,0.24063564131668558,0.24063564131668558,0.264472190692395,0.16710875331564987,0.14285714285714285,0.18571428571428572,0.3,0.15,0.18333333333333332,0.1586452762923351,0.0034602076124567475,0.40369897959183676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2290748898678414,0.22873658133773742,0.23791621911922664,0.20751761942051683,0.2535885167464115,0.28356807511737087,0.14716187806587247,2.750451697906417,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
20,0.22655298416565164,0.22119815668202766,0.21889400921658986,0.19815668202764977,0.26875,0.3625,0.175,0.45,0.12173913043478261,0.0071090047393364926,0.5377358490566038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.24923076923076923,0.21169354838709678,0.22549019607843138,0.1568627450980392,0.397196261682243,0.3435672514619883,0.1430062630480167,2.6510666952934683,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.25752038234467245,0.27014755959137343,0.2905788876276958,0.264472190692395,0.20159151193633953,0.1889400921658986,0.20714285714285716,0.35,0.1,0.225,0.13636363636363635,0.006920415224913495,0.48278061224489793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.23348017621145375,0.26878612716763006,0.2647690655209452,0.23101018010963195,0.3062200956937799,0.3276995305164319,0.15276804484933426,2.645002921176553,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
