epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d007,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d007,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d007,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.3952046351413285,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.196481307709533,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
2,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.294755672855559,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.04245855953238,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
3,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.168071502227575,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.05541107643714,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
4,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.215014948200887,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.024912938655237075,0.02672147995889003,0.02672147995889003,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.053325688073394495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.025248344370860928,0.02234927234927235,0.02667744543249798,0.02972027972027972,0.034141958670260555,0.0112806901128069,4.033056725645844,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
5,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.25267613763536,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.02652022502009108,0.02774922918807811,0.02877697841726619,0.02774922918807811,0.0196078431372549,0.022598870056497175,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.05676605504587156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024297646165527716,0.027731788079470198,0.02390852390852391,0.02667744543249798,0.03496503496503497,0.035489667565139264,0.013271400132714002,4.026545976525876,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
6,0.01227830832196453,0.011695906432748537,0.011695906432748537,0.011695906432748537,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.05084745762711865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.01002004008016032,0.015186915887850467,0.0036363636363636364,0.05,0.025510204081632654,0.003416856492027335,4.226809471723652,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.027055987141709082,0.02877697841726619,0.02877697841726619,0.02877697841726619,0.0196078431372549,0.01694915254237288,0.022222222222222223,0.05,0.025,0.025,0.0,0.0,0.05791284403669725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025816249050873197,0.027731788079470198,0.02338877338877339,0.02910266774454325,0.03496503496503497,0.03638814016172507,0.013271400132714002,4.028048654551676,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
7,0.01432469304229195,0.014619883040935672,0.014619883040935672,0.014619883040935672,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.059322033898305086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017094017094017096,0.013026052104208416,0.018691588785046728,0.0036363636363636364,0.05,0.030612244897959183,0.003416856492027335,4.217135024753794,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.03027055987141709,0.0328879753340185,0.030832476875642344,0.03186022610483042,0.0196078431372549,0.01694915254237288,0.027777777777777776,0.05,0.05,0.05,0.0,0.0,0.06479357798165138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029612756264236904,0.030629139072847682,0.02494802494802495,0.03637833468067906,0.03496503496503497,0.04177897574123989,0.013271400132714002,4.024431426372472,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
8,0.017053206002728513,0.017543859649122806,0.017543859649122806,0.014619883040935672,0.022222222222222223,0.016666666666666666,0.0,0.0,0.025,0.0,0.0,0.07062146892655367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021367521367521368,0.01503006012024048,0.02219626168224299,0.005454545454545455,0.05,0.03741496598639456,0.003416856492027335,4.221323968281037,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.034020894722743104,0.03494347379239465,0.041109969167523124,0.03597122302158273,0.0196078431372549,0.022598870056497175,0.016666666666666666,0.1,0.025,0.025,0.0,0.0,0.07282110091743119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029612756264236904,0.03642384105960265,0.031185031185031187,0.034761519805982216,0.04195804195804196,0.046271338724168914,0.015925680159256803,4.013958133643349,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
9,0.015006821282401092,0.017543859649122806,0.014619883040935672,0.014619883040935672,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0125,0.0,0.0,0.062146892655367235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021367521367521368,0.012024048096192385,0.01985981308411215,0.0036363636363636364,0.05,0.03231292517006803,0.003416856492027335,4.191141375740749,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.025448700776855078,0.02774922918807811,0.02774922918807811,0.02672147995889003,0.01680672268907563,0.01694915254237288,0.016666666666666666,0.05,0.025,0.025,0.0,0.0,0.05447247706422018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025056947608200455,0.02566225165562914,0.02286902286902287,0.0274858528698464,0.02972027972027972,0.03504043126684636,0.0112806901128069,3.9955701523992095,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
10,0.02455661664392906,0.023391812865497075,0.023391812865497075,0.023391812865497075,0.03333333333333333,0.03333333333333333,0.0,0.0,0.025,0.0,0.0,0.1016949152542373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03418803418803419,0.02004008016032064,0.030373831775700934,0.007272727272727273,0.1,0.05102040816326531,0.00683371298405467,4.1349029332846605,1466,342,342,342,180,120,40,20,80,536,576,354,468,998,856,550,60,588,878,0.03991427806054112,0.041109969167523124,0.047276464542651594,0.0421377183967112,0.025210084033613446,0.03389830508474576,0.016666666666666666,0.1,0.025,0.025,0.0,0.0,0.08543577981651376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.037965072133637055,0.04097682119205298,0.037941787941787944,0.034761519805982216,0.057692307692307696,0.05211141060197664,0.021897810218978103,3.9321197011085673,3733,973,973,973,357,177,180,20,40,40,1276,713,1744,1317,2416,1924,1237,572,2226,1507
