epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d008,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
11,0.10317460317460317,0.10493827160493827,0.09465020576131687,0.10905349794238683,0.1,0.08333333333333333,0.15,0.125,0.0673352435530086,0.0,0.15521628498727735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08921161825726141,0.10899653979238755,0.11212814645308924,0.0907258064516129,0.09701492537313433,0.13140311804008908,0.06891891891891892,3.3822989178518963,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.08705419825891604,0.09047044632086852,0.08202653799758745,0.10253317249698432,0.07966457023060797,0.09282700421940929,0.06363636363636363,0.075,0.05,0.05,0.06014362657091562,0.0,0.18521341463414634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09056024558710668,0.08503100088573959,0.0944386149003148,0.052672347017815646,0.17032967032967034,0.10855949895615867,0.06200607902735562,3.42325825786296,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
12,0.1446886446886447,0.15020576131687244,0.1440329218106996,0.13580246913580246,0.15,0.16666666666666666,0.2,0.125,0.07736389684813753,0.0,0.23282442748091603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13278008298755187,0.14965397923875431,0.14530892448512586,0.1431451612903226,0.1455223880597015,0.1870824053452116,0.09324324324324325,3.2724865178631046,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.11794439764111204,0.13268998793727382,0.12062726176115803,0.12907117008443908,0.09224318658280922,0.10126582278481013,0.06818181818181818,0.175,0.05,0.15,0.06822262118491922,0.000881057268722467,0.2614329268292683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12663085188027629,0.11293179805137289,0.12749213011542498,0.07358636715724244,0.22527472527472528,0.14979123173277661,0.08085106382978724,3.310372733694889,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
13,0.1746031746031746,0.1728395061728395,0.1728395061728395,0.16049382716049382,0.21666666666666667,0.26666666666666666,0.2,0.175,0.08022922636103152,0.006493506493506494,0.2913486005089059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17427385892116182,0.17474048442906576,0.17276887871853547,0.17943548387096775,0.17164179104477612,0.23385300668151449,0.10270270270270271,3.149107452131744,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.13338949733221006,0.14957780458383596,0.13268998793727382,0.13751507840772015,0.11949685534591195,0.10126582278481013,0.10454545454545454,0.2,0.05,0.175,0.07360861759425494,0.0026431718061674008,0.2972560975609756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13891020721412126,0.13020372010628875,0.14375655823714587,0.08675445391169635,0.2445054945054945,0.1722338204592902,0.08814589665653495,3.1874978403735783,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
14,0.20207570207570208,0.18930041152263374,0.20781893004115226,0.18724279835390947,0.25,0.31666666666666665,0.3,0.175,0.08739255014326648,0.012987012987012988,0.34096692111959287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2012448132780083,0.20242214532871972,0.19336384439359267,0.2318548387096774,0.17537313432835822,0.2795100222717149,0.10810810810810811,3.028928950010493,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.15529345689413085,0.17611580217129072,0.1652593486127865,0.1519903498190591,0.12368972746331237,0.12658227848101267,0.13636363636363635,0.25,0.05,0.175,0.08797127468581688,0.028193832599118944,0.32240853658536583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15809669992325404,0.1536758193091231,0.16474291710388247,0.11696359411309062,0.24175824175824176,0.19728601252609604,0.10638297872340426,3.0627607663204683,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
15,0.22466422466422467,0.2139917695473251,0.20987654320987653,0.2345679012345679,0.26666666666666666,0.2833333333333333,0.4,0.175,0.12750716332378223,0.05194805194805195,0.34478371501272265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.21784232365145229,0.22750865051903113,0.2299771167048055,0.2318548387096774,0.19402985074626866,0.28619153674832964,0.15,2.919150588858841,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.17775905644481887,0.17490952955367914,0.18938480096501809,0.18697225572979492,0.1488469601677149,0.18143459915611815,0.16363636363636364,0.25,0.05,0.1875,0.1229802513464991,0.048458149779735685,0.3361280487804878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18035303146584805,0.1762621789193977,0.189401888772298,0.13168086754453912,0.2802197802197802,0.21242171189979123,0.13738601823708207,2.9530544864833437,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
16,0.22283272283272285,0.2037037037037037,0.2242798353909465,0.24074074074074073,0.25,0.2,0.35,0.15,0.13753581661891118,0.06493506493506493,0.32951653944020354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2095435684647303,0.22837370242214533,0.21967963386727687,0.2439516129032258,0.19402985074626866,0.2750556792873051,0.15945945945945947,2.8458939064407813,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.20190957596180847,0.21712907117008443,0.2135102533172497,0.2195416164053076,0.15513626834381553,0.17721518987341772,0.1590909090909091,0.275,0.05,0.2125,0.13375224416517056,0.06431718061674009,0.3788109756097561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.21258633921719108,0.19574844995571303,0.21406086044071354,0.15956622773044152,0.28846153846153844,0.25052192066805845,0.1452887537993921,2.8874472639795705,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
17,0.2148962148962149,0.21810699588477367,0.23045267489711935,0.1934156378600823,0.3,0.13333333333333333,0.35,0.175,0.1346704871060172,0.11038961038961038,0.30661577608142493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2033195020746888,0.21972318339100347,0.2116704805491991,0.23387096774193547,0.19029850746268656,0.26280623608017817,0.15675675675675677,2.8256918659140338,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.19208087615838249,0.20868516284680338,0.195416164053076,0.18576598311218334,0.1761006289308176,0.19831223628691982,0.16818181818181818,0.25,0.1,0.1875,0.1310592459605027,0.09779735682819383,0.3254573170731707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19800460475825019,0.1886625332152347,0.20409233997901363,0.14949651432997677,0.2802197802197802,0.23277661795407098,0.14468085106382977,2.8648869836641744,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
18,0.23321123321123322,0.2366255144032922,0.23251028806584362,0.2037037037037037,0.38333333333333336,0.3,0.25,0.225,0.13896848137535817,0.09090909090909091,0.34478371501272265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1950207468879668,0.2491349480968858,0.22540045766590389,0.25,0.22761194029850745,0.30178173719376394,0.15,2.7379634796626986,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.19938219601235607,0.20868516284680338,0.20506634499396864,0.1712907117008444,0.21174004192872117,0.22784810126582278,0.18181818181818182,0.325,0.1,0.1875,0.1436265709156194,0.0933920704845815,0.3384146341463415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19723714504988488,0.20062001771479185,0.21458551941238196,0.1541440743609605,0.2802197802197802,0.24478079331941544,0.14650455927051673,2.7852376302083335,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
19,0.29181929181929184,0.2736625514403292,0.29012345679012347,0.2716049382716049,0.4666666666666667,0.48333333333333334,0.35,0.2,0.1303724928366762,0.09740259740259741,0.4732824427480916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.26348547717842324,0.3036332179930796,0.2654462242562929,0.3487903225806452,0.27238805970149255,0.39643652561247217,0.16486486486486487,2.658202417021997,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.2608817747823645,0.26658624849215923,0.28468033775633295,0.24004825090470447,0.25157232704402516,0.270042194092827,0.24545454545454545,0.325,0.1,0.25,0.14991023339317774,0.13832599118942732,0.4611280487804878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2547966231772832,0.26439326837909655,0.26652675760755506,0.22308288148721922,0.36538461538461536,0.32150313152400833,0.19027355623100303,2.675753072017165,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
20,0.24053724053724054,0.2242798353909465,0.24897119341563786,0.2551440329218107,0.2,0.23333333333333334,0.4,0.15,0.19197707736389685,0.03896103896103896,0.3231552162849873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.22821576763485477,0.24567474048442905,0.2322654462242563,0.2701612903225806,0.2126865671641791,0.2828507795100223,0.1891891891891892,2.7410965804215315,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.2075259758494805,0.18697225572979492,0.22195416164053075,0.2195416164053076,0.1970649895178197,0.1940928270042194,0.19545454545454546,0.275,0.25,0.2375,0.20197486535008977,0.08193832599118943,0.3208841463414634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1995395241749808,0.2121346324180691,0.21353620146904512,0.19132455460883036,0.23351648351648352,0.24269311064718163,0.16656534954407295,2.7639330869576666,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
