epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d008,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d008,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d008,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
11,0.01705237515225335,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.01875,0.025,0.0125,0.05,0.0,0.0,0.052830188679245285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.018461538461538463,0.016129032258064516,0.015250544662309368,0.011764705882352941,0.037383177570093455,0.029239766081871343,0.008350730688935281,4.073333721648761,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.02333427045262862,0.026106696935300794,0.026106696935300794,0.026106696935300794,0.015915119363395226,0.013824884792626729,0.014285714285714285,0.025,0.0,0.016666666666666666,0.0,0.0,0.05293367346938776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024669603524229075,0.022708505367464906,0.022556390977443608,0.022709475332811275,0.028708133971291867,0.03333333333333333,0.008409250175192713,4.026485242567473,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
12,0.02192448233861145,0.020737327188940093,0.020737327188940093,0.020737327188940093,0.025,0.0375,0.0125,0.05,0.0,0.0,0.06792452830188679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023076923076923078,0.021169354838709676,0.018518518518518517,0.01764705882352941,0.04672897196261682,0.038011695906432746,0.010438413361169102,4.021567229667041,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.035141973573235875,0.03859250851305335,0.04199772985244041,0.039727582292849034,0.01856763925729443,0.02304147465437788,0.014285714285714285,0.05,0.0,0.025,0.0,0.0,0.07971938775510204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03171806167400881,0.03674649050371594,0.034371643394199784,0.03288958496476116,0.045454545454545456,0.04976525821596244,0.013314646110721794,3.9746045017966334,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
13,0.04141291108404385,0.03686635944700461,0.03686635944700461,0.03917050691244239,0.05625,0.075,0.0375,0.05,0.0,0.0,0.12830188679245283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04153846153846154,0.04133064516129032,0.03594771241830065,0.027450980392156862,0.09813084112149532,0.06871345029239766,0.021920668058455117,3.909602398703943,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.059038515603036266,0.06469920544835414,0.06469920544835414,0.06583427922814983,0.04509283819628647,0.03686635944700461,0.03571428571428571,0.075,0.0,0.041666666666666664,0.0,0.0,0.13392857142857142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06079295154185022,0.05821635012386457,0.061224489795918366,0.050117462803445575,0.07655502392344497,0.0835680751173709,0.02242466713384723,3.8594830341140707,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
14,0.05481120584652863,0.052995391705069124,0.05069124423963134,0.055299539170506916,0.0625,0.075,0.0375,0.1,0.0,0.0,0.16981132075471697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06461538461538462,0.04838709677419355,0.05119825708061002,0.0392156862745098,0.10747663551401869,0.097953216374269,0.024008350730688934,3.775799582849612,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.07056508293505763,0.08626560726447219,0.07264472190692395,0.08059023836549375,0.04774535809018567,0.041474654377880185,0.03571428571428571,0.05,0.0,0.05,0.0,0.0,0.1600765306122449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07929515418502203,0.06647398843930635,0.07035445757250268,0.0696945967110415,0.07416267942583732,0.10328638497652583,0.021723896285914507,3.7206319487761808,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
15,0.05237515225334957,0.055299539170506916,0.055299539170506916,0.04838709677419355,0.04375,0.075,0.025,0.1,0.0,0.0,0.16226415094339622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05692307692307692,0.04939516129032258,0.0457516339869281,0.0392156862745098,0.11214953271028037,0.09064327485380116,0.025052192066805846,3.711176510995547,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.06831599662637054,0.07491486946651532,0.0851305334846765,0.07604994324631101,0.04509283819628647,0.03225806451612903,0.02142857142857143,0.05,0.0,0.05,0.0,0.0,0.15497448979591838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06872246696035242,0.06812551610239471,0.06552094522019335,0.06734534064212999,0.08373205741626795,0.09765258215962441,0.02452697967764541,3.6598998234115827,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
16,0.06760048721071864,0.06451612903225806,0.055299539170506916,0.059907834101382486,0.0875,0.1375,0.05,0.2,0.0,0.0,0.20943396226415095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08615384615384615,0.055443548387096774,0.07298474945533769,0.043137254901960784,0.102803738317757,0.1301169590643275,0.022964509394572025,3.6871240502007843,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.07675007028394715,0.08740068104426787,0.08626560726447219,0.08626560726447219,0.050397877984084884,0.04608294930875576,0.03571428571428571,0.1,0.0,0.05,0.0017825311942959,0.0,0.17283163265306123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0828193832599119,0.07390586292320396,0.07250268528464017,0.07439310884886452,0.10287081339712918,0.10704225352112676,0.03153468815697267,3.630903748605303,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
17,0.044457978075517664,0.04608294930875576,0.03225806451612903,0.03456221198156682,0.06875,0.075,0.0625,0.1,0.0,0.0,0.13773584905660377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.052307692307692305,0.03931451612903226,0.046840958605664486,0.029411764705882353,0.07009345794392523,0.0847953216374269,0.015657620041753653,3.657573388642138,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.07253303345515884,0.08399545970488081,0.08286038592508513,0.08172531214528944,0.04509283819628647,0.041474654377880185,0.02857142857142857,0.075,0.0,0.05,0.0,0.0,0.16454081632653061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07400881057268723,0.07184145334434351,0.06605800214822771,0.07830853563038372,0.08373205741626795,0.10469483568075118,0.02452697967764541,3.5981309755082407,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
18,0.05785627283800244,0.06451612903225806,0.052995391705069124,0.04377880184331797,0.06875,0.125,0.0375,0.05,0.0,0.0,0.1792452830188679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07692307692307693,0.04536290322580645,0.06100217864923747,0.0392156862745098,0.08878504672897196,0.1111111111111111,0.019832985386221295,3.6128125208158877,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.07450098397526005,0.09080590238365494,0.08059023836549375,0.08286038592508513,0.04509283819628647,0.041474654377880185,0.02857142857142857,0.1,0.0,0.058333333333333334,0.0017825311942959,0.0,0.1677295918367347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07400881057268723,0.07473162675474815,0.07303974221267455,0.06656225528582616,0.10526315789473684,0.1028169014084507,0.0322354590049054,3.5580630512897105,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
19,0.05785627283800244,0.04838709677419355,0.052995391705069124,0.055299539170506916,0.075,0.1,0.05,0.15,0.0,0.0,0.1792452830188679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06461538461538462,0.05342741935483871,0.05555555555555555,0.03725490196078431,0.11682242990654206,0.1023391812865497,0.026096033402922755,3.5922646191465724,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.0733764408209165,0.07604994324631101,0.0851305334846765,0.08626560726447219,0.05570291777188329,0.04608294930875576,0.03571428571428571,0.05,0.0,0.041666666666666664,0.0017825311942959,0.0,0.16517857142857142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06255506607929516,0.07844756399669695,0.08002148227712137,0.05716523101018011,0.09330143540669857,0.10328638497652583,0.028731604765241767,3.536511275082584,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
20,0.058465286236297195,0.055299539170506916,0.04838709677419355,0.052995391705069124,0.075,0.125,0.05,0.1,0.0,0.0,0.1811320754716981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07384615384615385,0.04838709677419355,0.06100217864923747,0.03137254901960784,0.11214953271028037,0.10526315789473684,0.025052192066805846,3.5706542894407542,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.07731234186111892,0.08399545970488081,0.08626560726447219,0.08626560726447219,0.0610079575596817,0.059907834101382486,0.03571428571428571,0.05,0.0,0.05,0.0017825311942959,0.0,0.17410714285714285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06960352422907488,0.08092485549132948,0.07841031149301826,0.06577916992952232,0.1076555023923445,0.10704225352112676,0.032936229852838124,3.5122285831634805,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
21,0.06272838002436054,0.055299539170506916,0.0576036866359447,0.06221198156682028,0.0875,0.1125,0.0375,0.05,0.004347826086956522,0.0,0.18867924528301888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07384615384615385,0.055443548387096774,0.05555555555555555,0.043137254901960784,0.14018691588785046,0.1067251461988304,0.031315240083507306,3.5518971674334843,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.07871802080404836,0.08059023836549375,0.09307604994324631,0.08967082860385925,0.05305039787798409,0.055299539170506916,0.03571428571428571,0.1,0.0,0.058333333333333334,0.008912655971479501,0.0,0.17219387755102042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06343612334801763,0.08587943848059455,0.08163265306122448,0.06108065779169929,0.11961722488038277,0.10610328638497653,0.0378416257883672,3.501063319247259,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
