epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d008,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d008,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d008,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
11,0.01705237515225335,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.01875,0.025,0.0125,0.05,0.0,0.0,0.052830188679245285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.018461538461538463,0.016129032258064516,0.015250544662309368,0.011764705882352941,0.037383177570093455,0.029239766081871343,0.008350730688935281,4.054173737873259,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.023615406241214505,0.026106696935300794,0.026106696935300794,0.02724177071509648,0.015915119363395226,0.013824884792626729,0.014285714285714285,0.025,0.0,0.016666666666666666,0.0,0.0,0.05357142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024669603524229075,0.023121387283236993,0.02309344790547798,0.022709475332811275,0.028708133971291867,0.03380281690140845,0.008409250175192713,4.008690740474329,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
12,0.03714981729598051,0.03686635944700461,0.03225806451612903,0.03456221198156682,0.05625,0.0625,0.0125,0.05,0.0,0.0,0.11509433962264151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04461538461538461,0.03225806451612903,0.03594771241830065,0.023529411764705882,0.07476635514018691,0.06578947368421052,0.016701461377870562,3.9738032054088004,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.04863649142535845,0.05448354143019296,0.05221339387060159,0.05221339387060159,0.03713527851458886,0.03686635944700461,0.02142857142857143,0.075,0.0,0.041666666666666664,0.0,0.0,0.11033163265306123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.039647577092511016,0.05284888521882741,0.04940923737916219,0.04072043852779953,0.06937799043062201,0.0676056338028169,0.020322354590049056,3.930166343708269,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
13,0.047503045066991476,0.041474654377880185,0.04838709677419355,0.04608294930875576,0.04375,0.075,0.05,0.1,0.0,0.0,0.1471698113207547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05384615384615385,0.04334677419354839,0.044662309368191724,0.03137254901960784,0.09813084112149532,0.08333333333333333,0.021920668058455117,3.8308921191346776,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.06184987348889514,0.07037457434733257,0.06696935300794551,0.07150964812712826,0.03978779840848806,0.03225806451612903,0.03571428571428571,0.075,0.0,0.05,0.0,0.0,0.14030612244897958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06607929515418502,0.05986787778695293,0.06176154672395274,0.05794831636648395,0.07416267942583732,0.08873239436619719,0.021723896285914507,3.783381546016218,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
14,0.05602923264311815,0.055299539170506916,0.055299539170506916,0.055299539170506916,0.04375,0.075,0.05,0.15,0.0,0.0,0.17358490566037735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06461538461538462,0.05040322580645161,0.05228758169934641,0.043137254901960784,0.102803738317757,0.1023391812865497,0.022964509394572025,3.685429934316953,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.0798425639583919,0.09307604994324631,0.07832009080590238,0.08967082860385925,0.0610079575596817,0.06451612903225806,0.05,0.1,0.0,0.05,0.0017825311942959,0.0,0.1798469387755102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0907488986784141,0.07473162675474815,0.079484425349087,0.07361002349256068,0.10047846889952153,0.11267605633802817,0.030833917309039945,3.6398351292346076,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
15,0.05663824604141291,0.0576036866359447,0.052995391705069124,0.052995391705069124,0.0625,0.0875,0.025,0.15,0.007246376811594203,0.0,0.1660377358490566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06307692307692307,0.05241935483870968,0.049019607843137254,0.049019607843137254,0.10747663551401869,0.097953216374269,0.027139874739039668,3.606452430790147,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.07956142816980602,0.08740068104426787,0.08626560726447219,0.08172531214528944,0.06896551724137931,0.059907834101382486,0.05,0.1,0.05,0.058333333333333334,0.022281639928698752,0.0,0.16454081632653061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07753303964757709,0.0805119735755574,0.07787325456498388,0.0759592795614722,0.09808612440191387,0.107981220657277,0.03714085494043448,3.5734277810479336,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
16,0.06516443361753958,0.059907834101382486,0.06451612903225806,0.0576036866359447,0.075,0.0625,0.075,0.25,0.005797101449275362,0.0,0.19433962264150945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07846153846153846,0.056451612903225805,0.0664488017429194,0.050980392156862744,0.09345794392523364,0.12426900584795321,0.022964509394572025,3.584227567758688,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.0885577734045544,0.09875141884222474,0.09761634506242906,0.09194097616345062,0.0610079575596817,0.059907834101382486,0.07142857142857142,0.15,0.05,0.06666666666666667,0.01871657754010695,0.0,0.1875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09162995594713656,0.08711808422791081,0.08861439312567132,0.09240407204385279,0.07655502392344497,0.12769953051643193,0.030133146461107218,3.531287063800253,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
17,0.0682095006090134,0.06221198156682028,0.06682027649769585,0.07142857142857142,0.0625,0.075,0.0625,0.2,0.0,0.0,0.21132075471698114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07076923076923076,0.06653225806451613,0.06100217864923747,0.052941176470588235,0.13551401869158877,0.12134502923976608,0.030271398747390398,3.591899225976087,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.08349732921000844,0.08399545970488081,0.09307604994324631,0.09988649262202043,0.050397877984084884,0.04608294930875576,0.08571428571428572,0.125,0.0,0.058333333333333334,0.0017825311942959,0.0,0.1881377551020408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09427312775330396,0.07844756399669695,0.08109559613319012,0.0908379013312451,0.07177033492822966,0.12441314553990611,0.02242466713384723,3.5319240463896016,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
18,0.06272838002436054,0.055299539170506916,0.059907834101382486,0.06682027649769585,0.05,0.0625,0.0875,0.2,0.008695652173913044,0.0,0.1830188679245283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06923076923076923,0.05846774193548387,0.06100217864923747,0.045098039215686274,0.11214953271028037,0.10964912280701754,0.029227557411273485,3.515445202770535,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.09193140286758504,0.09194097616345062,0.10329171396140749,0.10556186152099886,0.06896551724137931,0.055299539170506916,0.07142857142857142,0.125,0.05,0.06666666666666667,0.024955436720142603,0.0,0.19068877551020408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09691629955947137,0.08959537572254335,0.08754027926960257,0.10180109631949882,0.08133971291866028,0.13098591549295774,0.03363700070077085,3.466693919999297,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
19,0.07186358099878197,0.06451612903225806,0.07603686635944701,0.06682027649769585,0.06875,0.0875,0.0875,0.15,0.004347826086956522,0.0,0.2169811320754717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0.06653225806451613,0.06753812636165578,0.06666666666666667,0.102803738317757,0.1388888888888889,0.024008350730688934,3.4467951301825615,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.09671071127354512,0.09761634506242906,0.10556186152099886,0.10102156640181612,0.09018567639257294,0.059907834101382486,0.06428571428571428,0.2,0.05,0.09166666666666666,0.020499108734402853,0.0,0.20471938775510204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10396475770925111,0.09331131296449216,0.09774436090225563,0.09945184025058731,0.08373205741626795,0.13943661971830987,0.032936229852838124,3.401266463190979,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
20,0.07734470158343483,0.06451612903225806,0.08294930875576037,0.06682027649769585,0.0875,0.1,0.1,0.2,0.004347826086956522,0.0,0.2339622641509434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09384615384615384,0.06653225806451613,0.0784313725490196,0.06666666666666667,0.09813084112149532,0.15350877192982457,0.022964509394572025,3.415769068245185,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.10542592071970762,0.1021566401816118,0.1112372304199773,0.11691259931895573,0.08488063660477453,0.07373271889400922,0.1,0.15,0.05,0.125,0.017825311942959002,0.0,0.2264030612244898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10748898678414097,0.10445912469033856,0.10580021482277122,0.10728269381362568,0.09808612440191387,0.1511737089201878,0.03714085494043448,3.3697930851577875,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
21,0.08952496954933009,0.08986175115207373,0.08064516129032258,0.0944700460829493,0.08125,0.1125,0.075,0.2,0.021739130434782608,0.0,0.2490566037735849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09538461538461539,0.08568548387096774,0.07734204793028322,0.06470588235294118,0.20093457943925233,0.1476608187134503,0.04801670146137787,3.399009490855283,1642,434,434,434,160,80,80,20,690,422,530,650,992,918,510,214,684,958,0.10823727860556649,0.10896708286038592,0.11350737797956867,0.12145289443813848,0.08753315649867374,0.08755760368663594,0.09285714285714286,0.125,0.05,0.09166666666666666,0.035650623885918005,0.0,0.22002551020408162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1013215859030837,0.11147811725846409,0.10365198711063373,0.11433046202036022,0.11004784688995216,0.15070422535211267,0.04484933426769446,3.3587043854437555,3557,881,881,881,377,217,140,40,20,120,1122,867,1568,1135,2422,1862,1277,418,2130,1427
