epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.01195219123505976,0.01195219123505976,0.01195219123505976,0.01195219123505976,0.04017857142857143,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.014705882352941176,0.010395010395010396,0.011737089201877934,0.011363636363636364,0.015873015873015872,0.014950166112956811,0.0,4.653858902497649,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.015952143569292122,0.015952143569292122,0.015952143569292122,0.015952143569292122,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.014970059880239521,0.016442451420029897,0.015299026425591099,0.01452513966480447,0.02040816326530612,0.02102496714848883,0.0,4.571009809925692,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
2,0.01814962372731297,0.01859229747675963,0.017264276228419653,0.01859229747675963,0.06101190476190476,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025735294117647058,0.01386001386001386,0.017996870109546165,0.016414141414141416,0.026455026455026454,0.022702104097452935,0.0,4.614039636808668,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.025257560651379195,0.02642073778664008,0.023928215353938187,0.025423728813559324,0.06333333333333334,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021956087824351298,0.026905829596412557,0.02688919796012981,0.01936685288640596,0.03571428571428571,0.033289531318440646,0.0,4.552265120329117,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
3,0.027888446215139442,0.029216467463479414,0.025232403718459494,0.029216467463479414,0.09226190476190477,0.0019157088122605363,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.031862745098039214,0.02564102564102564,0.025821596244131457,0.02904040404040404,0.037037037037037035,0.03488372093023256,0.0,4.483974610455746,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.036556995679627786,0.036889332003988036,0.03489531405782652,0.03788634097706879,0.09125,0.0013550135501355014,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.028942115768463075,0.04035874439461883,0.03894297635605007,0.02644320297951583,0.055272108843537414,0.04818221638195357,0.0,4.422510341696265,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
4,0.05444887118193891,0.057104913678618856,0.05046480743691899,0.055776892430278883,0.12648809523809523,0.0,0.045454545454545456,0.0,0.032679738562091505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06004901960784314,0.05128205128205128,0.04773082942097027,0.06186868686868687,0.06878306878306878,0.06035437430786268,0.03090507726269316,4.169202773325102,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.06779661016949153,0.06929212362911266,0.06779661016949153,0.06630109670987039,0.13958333333333334,0.0,0.03958333333333333,0.0,0.03277153558052434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06387225548902195,0.06975585450921774,0.0737134909596662,0.05176908752327747,0.0935374149659864,0.08344283837056504,0.01859504132231405,4.093871745765308,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
5,0.07835325365205843,0.07569721115537849,0.07569721115537849,0.08366533864541832,0.15178571428571427,0.02490421455938697,0.0,0.05263157894736842,0.09640522875816994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08088235294117647,0.07692307692307693,0.07120500782472614,0.08207070707070707,0.1111111111111111,0.09080841638981174,0.02869757174392936,3.9323910413035357,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.09006314390162845,0.09322033898305085,0.08673978065802593,0.09022931206380858,0.17083333333333334,0.02032520325203252,0.0,0.05046948356807512,0.06928838951310862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09081836327345309,0.08968609865470852,0.07788595271210014,0.0856610800744879,0.12244897959183673,0.10819097678493211,0.03305785123966942,3.8433118207227275,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
6,0.08853474988933156,0.07835325365205843,0.07304116865869854,0.11420982735723771,0.18601190476190477,0.011494252873563218,0.022727272727272728,0.05263157894736842,0.09313725490196079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08455882352941177,0.09078309078309078,0.07589984350547731,0.09974747474747475,0.12698412698412698,0.0991140642303433,0.046357615894039736,3.741406984907592,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.09571286141575275,0.09820538384845463,0.08424725822532403,0.10468594217347957,0.18208333333333335,0.009485094850948509,0.016666666666666666,0.029342723004694836,0.0852059925093633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09780439121756487,0.09466865969108122,0.08762169680111266,0.09795158286778398,0.1054421768707483,0.11673236968900569,0.029614325068870524,3.667367891442859,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
7,0.11509517485613104,0.10889774236387782,0.11155378486055777,0.1248339973439575,0.22916666666666666,0.032567049808429116,0.03282828282828283,0.05263157894736842,0.119281045751634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10416666666666667,0.12127512127512127,0.10172143974960876,0.125,0.164021164021164,0.12790697674418605,0.0640176600441501,3.5698666920858235,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.12097042206713193,0.11964107676969092,0.10867397806580259,0.1345962113659023,0.21916666666666668,0.032520325203252036,0.016666666666666666,0.035211267605633804,0.12359550561797752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12924151696606787,0.11684105630293971,0.1177561427909133,0.12104283054003724,0.12670068027210885,0.14805081033727552,0.03581267217630854,3.506731311599057,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
8,0.11553784860557768,0.10889774236387782,0.11288180610889774,0.1248339973439575,0.22321428571428573,0.01532567049808429,0.045454545454545456,0.05263157894736842,0.13398692810457516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1090686274509804,0.1191961191961192,0.10485133020344288,0.12626262626262627,0.14285714285714285,0.12679955703211518,0.0706401766004415,3.535643720690156,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.12163509471585245,0.12013958125623131,0.11016949152542373,0.1345962113659023,0.22208333333333333,0.014905149051490514,0.035416666666666666,0.029342723004694836,0.12078651685393259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12075848303393213,0.12207274539113104,0.12471024571163654,0.11694599627560522,0.12670068027210885,0.14848883048620237,0.0371900826446281,3.481945216596305,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
9,0.1018149623727313,0.09163346613545817,0.08632138114209828,0.12749003984063745,0.21577380952380953,0.011494252873563218,0.04292929292929293,0.05263157894736842,0.09640522875816994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1090686274509804,0.09771309771309772,0.09389671361502347,0.10479797979797979,0.14285714285714285,0.1124031007751938,0.059602649006622516,3.593156967399499,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.1068461282818212,0.10468594217347957,0.09072781655034895,0.1251246261216351,0.2075,0.009485094850948509,0.030208333333333334,0.01995305164319249,0.08614232209737828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10678642714570859,0.10687593423019431,0.11033843300880854,0.09869646182495345,0.11904761904761904,0.1307490144546649,0.03168044077134986,3.5790242391315634,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
10,0.10048694112439133,0.08897742363877822,0.08366533864541832,0.12881806108897742,0.22321428571428573,0.0210727969348659,0.03282828282828283,0.03508771929824561,0.08333333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10049019607843138,0.10048510048510048,0.0892018779342723,0.10732323232323232,0.14814814814814814,0.11351052048726468,0.04856512141280353,3.523087662371348,2259,753,753,753,672,522,396,57,612,816,1443,1278,792,189,1806,453,0.10551678298438019,0.09820538384845463,0.09072781655034895,0.12761714855433698,0.21125,0.014905149051490514,0.027083333333333334,0.022300469483568074,0.06741573033707865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10329341317365269,0.10662680617837568,0.09596662030598054,0.1106145251396648,0.11139455782312925,0.12943495400788435,0.030303030303030304,3.5050814556655556,6018,2006,2006,2006,2400,738,960,852,1068,2004,4014,2157,2685,1176,4566,1452
