epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.013192612137203167,0.013192612137203167,0.013192612137203167,0.013192612137203167,0.040160642570281124,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.014925373134328358,0.01182033096926714,0.018518518518518517,0.009316770186335404,0.0,0.01876172607879925,0.0,4.655934088043508,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.015658837248042644,0.015492253873063468,0.015992003998001,0.015492253873063468,0.04043010752688172,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.015426997245179064,0.015759312320916905,0.012168622338113864,0.015531660692951015,0.022670025188916875,0.019694112717368532,0.0,4.558436642681263,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
2,0.014951627088830254,0.014511873350923483,0.0158311345646438,0.014511873350923483,0.04551539491298527,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01691542288557214,0.013396375098502758,0.02204585537918871,0.009316770186335404,0.0,0.021263289555972485,0.0,4.616309441907844,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.015492253873063468,0.015492253873063468,0.015492253873063468,0.015492253873063468,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01487603305785124,0.015759312320916905,0.011734028683181226,0.015531660692951015,0.022670025188916875,0.01948460087994972,0.0,4.535902804619825,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
3,0.031222515391380826,0.030343007915567283,0.032981530343007916,0.030343007915567283,0.09504685408299866,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03383084577114428,0.029156816390858944,0.042328042328042326,0.023809523809523808,0.0,0.04440275171982489,0.0,4.517699497461109,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.036648342495418956,0.037481259370314844,0.03698150924537731,0.03548225887056472,0.09333333333333334,0.0,0.0,0.0,0.002325581395348837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02975206611570248,0.039637058261700095,0.026944806605823556,0.038231780167264036,0.052057094878253565,0.046092604232139116,0.0,4.420806035784191,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
4,0.05804749340369393,0.05408970976253298,0.06200527704485488,0.05804749340369393,0.13520749665327977,0.05357142857142857,0.0,0.0,0.03333333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0626865671641791,0.054373522458628844,0.07142857142857142,0.049689440993788817,0.017241379310344827,0.08067542213883677,0.0044444444444444444,4.255351822315441,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.06713310011660836,0.06596701649175413,0.07396301849075462,0.06146926536731634,0.1406451612903226,0.046536796536796536,0.0,0.0,0.02558139534883721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06225895316804408,0.06924546322827126,0.05693176879617558,0.05774591796097173,0.10663308144416457,0.08338571129268804,0.0040650406504065045,4.101338531580564,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
5,0.07255936675461741,0.06728232189973615,0.07651715039577836,0.07387862796833773,0.1539491298527443,0.026785714285714284,0.0044444444444444444,0.0,0.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08955223880597014,0.0591016548463357,0.08994708994708994,0.059006211180124224,0.034482758620689655,0.09881175734834272,0.01037037037037037,4.003802860632421,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.08529068798933867,0.08595702148925537,0.08295852073963018,0.08695652173913043,0.149247311827957,0.03463203463203463,0.002207505518763797,0.0,0.10155038759689923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06611570247933884,0.0936007640878701,0.06996957844415472,0.08164078056551174,0.12258606213266163,0.10182275298554368,0.02113821138211382,3.849221812433627,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
6,0.10422163588390501,0.10026385224274406,0.10290237467018469,0.10949868073878628,0.18206157965194109,0.03273809523809524,0.03777777777777778,0.0,0.18717948717948718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12935323383084577,0.08431836091410559,0.12962962962962962,0.08074534161490683,0.06896551724137931,0.133833646028768,0.034074074074074076,3.775679884401454,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.11977344661002833,0.12143928035982009,0.11594202898550725,0.12193903048475763,0.19483870967741934,0.012987012987012988,0.026490066225165563,0.0,0.17829457364341086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10192837465564739,0.12750716332378223,0.10908300738809214,0.11270410195141378,0.15533165407220823,0.13827781269641734,0.04796747967479675,3.5937489019162294,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
7,0.11081794195250659,0.11213720316622691,0.10817941952506596,0.11213720316622691,0.20615796519410978,0.05952380952380952,0.04,0.0,0.15384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12437810945273632,0.10007880220646179,0.13315696649029982,0.09316770186335403,0.06321839080459771,0.1432145090681676,0.034074074074074076,3.5901642785118457,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.13326669998334167,0.1294352823588206,0.13143428285857073,0.13893053473263367,0.22752688172043012,0.03787878787878788,0.033112582781456956,0.0,0.15968992248062017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1256198347107438,0.13658070678127984,0.11690569317687961,0.13221823974512145,0.1670864819479429,0.15441022417766603,0.05121951219512195,3.4181102807971016,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
8,0.10729991204925242,0.10686015831134564,0.08839050131926121,0.1266490765171504,0.18340026773761714,0.050595238095238096,0.03777777777777778,0.0,0.18717948717948718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12736318407960198,0.09141055949566587,0.12698412698412698,0.09420289855072464,0.05172413793103448,0.14071294559099437,0.028148148148148148,3.5613778549637205,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.12726969848409128,0.11894052973513243,0.11694152923538231,0.14592703648175911,0.20774193548387096,0.030303030303030304,0.026490066225165563,0.0,0.17751937984496124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11570247933884298,0.13228271251193888,0.11647109952194698,0.12903225806451613,0.14441645675902604,0.14749633354284516,0.04878048780487805,3.3901231553819446,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
9,0.09718557607739665,0.07651715039577836,0.08179419525065963,0.13324538258575197,0.19143239625167335,0.008928571428571428,0.035555555555555556,0.0,0.15128205128205127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1154228855721393,0.08274231678486997,0.12169312169312169,0.07867494824016563,0.040229885057471264,0.12695434646654158,0.02666666666666667,3.64148969155398,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.11127769448609029,0.10644677661169415,0.09645177411294353,0.13093453273363317,0.19010752688172042,0.027056277056277056,0.03532008830022075,0.0,0.1310077519379845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10798898071625344,0.11270296084049666,0.1016949152542373,0.11270410195141378,0.12678421494542402,0.12759270898805783,0.04796747967479675,3.454595395173507,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
10,0.09630606860158311,0.08839050131926121,0.08443271767810026,0.11609498680738786,0.17670682730923695,0.026785714285714284,0.044444444444444446,0.0,0.14871794871794872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11243781094527364,0.08353033884948778,0.12786596119929453,0.06832298136645963,0.04597701149425287,0.12507817385866166,0.028148148148148148,3.67560834389773,2274,758,758,758,747,336,450,351,390,1005,1269,1134,966,174,1599,675,0.11044477761119441,0.10294852573713144,0.09795102448775612,0.13043478260869565,0.1870967741935484,0.024891774891774892,0.04525386313465784,0.0,0.12713178294573643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10853994490358126,0.11127029608404966,0.09517601043024772,0.11827956989247312,0.12342569269521411,0.12780222082547663,0.043089430894308944,3.4877582164321486,6003,2001,2001,2001,2325,924,906,558,1290,1815,4188,2301,2511,1191,4773,1230
