epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.01740294511378849,0.018741633199464525,0.01740294511378849,0.01606425702811245,0.057777777777777775,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.020833333333333332,0.01658374792703151,0.006944444444444444,0.02119460500963391,0.032448377581120944,0.024761904761904763,0.0,4.666492657914644,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.02352551358515573,0.02485089463220676,0.022365805168986085,0.023359840954274354,0.0592407175636212,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023450586264656615,0.023574561403508772,0.024893037728510307,0.020910209102091022,0.02631578947368421,0.029601834479883262,0.0,4.5692055147953425,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
2,0.0178491744756805,0.020080321285140562,0.01606425702811245,0.01740294511378849,0.05925925925925926,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.016203703703703703,0.01824212271973466,0.011574074074074073,0.017341040462427744,0.035398230088495575,0.025396825396825397,0.0,4.6325403883328455,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.019715043074884028,0.019880715705765408,0.018886679920477135,0.020377733598409543,0.04964539007092199,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.016331658291457288,0.021929824561403508,0.019447685725398678,0.01968019680196802,0.02046783625730994,0.024807171148634562,0.0,4.568010758690047,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
3,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013888888888888888,0.011608623548922056,0.006944444444444444,0.011560693641618497,0.02654867256637168,0.017142857142857144,0.0,4.64667698572066,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.015904572564612324,0.015904572564612324,0.015904572564612324,0.015904572564612324,0.04005006257822278,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01507537688442211,0.01644736842105263,0.01633605600933489,0.014760147601476014,0.017543859649122806,0.020012507817385866,0.0,4.560562912401891,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
4,0.014725568942436412,0.01606425702811245,0.014725568942436412,0.013386880856760375,0.04888888888888889,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013888888888888888,0.014925373134328358,0.006944444444444444,0.015414258188824663,0.032448377581120944,0.02095238095238095,0.0,4.626281111860637,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.019218025182239893,0.018886679920477135,0.019880715705765408,0.018886679920477135,0.04839382561535253,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01675041876046901,0.020833333333333332,0.021003500583430573,0.016810168101681018,0.02046783625730994,0.024181780279341255,0.0,4.549838319529438,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
5,0.019187862561356538,0.020080321285140562,0.014725568942436412,0.022757697456492636,0.056296296296296296,0.017361111111111112,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.020833333333333332,0.018794914317302378,0.01273148148148148,0.018304431599229287,0.038348082595870206,0.027301587301587302,0.0,4.564215657116312,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.022365805168986085,0.020377733598409543,0.019880715705765408,0.0268389662027833,0.05381727158948686,0.006172839506172839,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021775544388609715,0.02275219298245614,0.021781408012446518,0.02050020500205002,0.028265107212475632,0.028142589118198873,0.0,4.475549676388285,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
6,0.03748326639892905,0.03748326639892905,0.03480589022757698,0.040160642570281124,0.09925925925925926,0.03819444444444445,0.006756756756756757,0.0,0.006024096385542169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.032407407407407406,0.038695411829740185,0.028935185185185185,0.031791907514450865,0.07669616519174041,0.050793650793650794,0.006006006006006006,4.353639138803477,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.04854208084824387,0.05069582504970179,0.04324055666003976,0.05168986083499006,0.09470171047142262,0.04218106995884774,0.003289473684210526,0.0,0.018612521150592216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04396984924623116,0.051535087719298246,0.045896538311940877,0.04879048790487905,0.05458089668615984,0.05962059620596206,0.005649717514124294,4.180572024396589,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
7,0.047746541722445336,0.04819277108433735,0.029451137884872823,0.06559571619812583,0.12296296296296297,0.010416666666666666,0.0,0.0,0.04216867469879518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05555555555555555,0.04588170259812051,0.037037037037037035,0.04335260115606936,0.08849557522123894,0.06666666666666667,0.003003003003003003,4.396449894630606,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.04953611663353214,0.04920477137176938,0.0352882703777336,0.06411530815109344,0.09887359198998748,0.0030864197530864196,0.0,0.0,0.04991539763113367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04522613065326633,0.05235745614035088,0.045118630882924934,0.04756047560475605,0.06530214424951267,0.05962059620596206,0.010492332526230832,4.155887813580755,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
8,0.05845604640785364,0.06157965194109773,0.04417670682730924,0.06961178045515395,0.14814814814814814,0.027777777777777776,0.04054054054054054,0.0,0.010040160642570281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05092592592592592,0.06025428413488115,0.04861111111111111,0.051059730250481696,0.10619469026548672,0.07492063492063492,0.01951951951951952,4.2233989124902385,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.0583167660702452,0.055666003976143144,0.04671968190854871,0.07256461232604373,0.114726741760534,0.024691358024691357,0.049342105263157895,0.0,0.00676818950930626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05737018425460637,0.05893640350877193,0.056009334889148193,0.06068060680606806,0.05847953216374269,0.066916823014384,0.025020177562550445,4.016368403349435,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
9,0.05622489959839357,0.05220883534136546,0.07764390896921017,0.038821954484605084,0.06666666666666667,0.09027777777777778,0.0,0.0,0.11044176706827309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05555555555555555,0.05638474295190713,0.05555555555555555,0.04335260115606936,0.09734513274336283,0.07301587301587302,0.016516516516516516,4.000764423797621,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.07322730284956926,0.07654075546719682,0.08697813121272366,0.05616302186878728,0.08635794743429287,0.08950617283950617,0.0,0.0,0.12521150592216582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07035175879396985,0.07510964912280702,0.07312329832749903,0.07339073390733908,0.07309941520467836,0.08651240358557431,0.021791767554479417,3.874742754411034,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
10,0.08121374386434628,0.08701472556894244,0.07228915662650602,0.08433734939759036,0.19407407407407407,0.059027777777777776,0.0,0.0,0.06827309236947791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07407407407407407,0.08291873963515754,0.05787037037037037,0.07225433526011561,0.168141592920354,0.11174603174603175,0.009009009009009009,3.9024492610197736,2241,747,747,747,675,288,444,336,498,432,1809,864,1038,339,1575,666,0.09774685222001325,0.09840954274353876,0.0805168986083499,0.1143141153081511,0.16979557780559032,0.04938271604938271,0.0,0.0,0.11421319796954314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10552763819095477,0.09265350877192982,0.07934655775962661,0.11644116441164412,0.09941520467836257,0.11965811965811966,0.0129136400322841,3.6901927060682778,6036,2012,2012,2012,2397,972,912,573,1182,2388,3648,2571,2439,1026,4797,1239
