epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d008,test_n_device_id__d009,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.01282051282051282,0.01279317697228145,0.01279317697228145,0.01279317697228145,0.011764705882352941,0.015384615384615385,0.011764705882352941,0.0,0.02127659574468085,0.04006968641114982,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013432835820895522,0.012455516014234875,0.011935208866155157,0.007194244604316547,0.029411764705882353,0.016358463726884778,0.0,4.620991820608626,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.014718301363252504,0.015283842794759825,0.015283842794759825,0.015283842794759825,0.011824324324324325,0.011204481792717087,0.01276595744680851,0.015384615384615385,0.022222222222222223,0.008,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0148014440433213,0.014676571842725132,0.014008620689655173,0.014461538461538461,0.01733232856066315,0.019389701207883026,0.0,4.590456726611746,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
2,0.01282051282051282,0.01279317697228145,0.01279317697228145,0.01279317697228145,0.011764705882352941,0.015384615384615385,0.011764705882352941,0.0,0.02127659574468085,0.04006968641114982,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013432835820895522,0.012455516014234875,0.011935208866155157,0.007194244604316547,0.029411764705882353,0.016358463726884778,0.0,4.620511500465963,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.014718301363252504,0.015283842794759825,0.015283842794759825,0.015283842794759825,0.011824324324324325,0.011204481792717087,0.01276595744680851,0.015384615384615385,0.022222222222222223,0.008,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0148014440433213,0.014676571842725132,0.014008620689655173,0.014461538461538461,0.01733232856066315,0.019389701207883026,0.0,4.588482965705679,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
3,0.01282051282051282,0.01279317697228145,0.01279317697228145,0.01279317697228145,0.011764705882352941,0.015384615384615385,0.011764705882352941,0.0,0.02127659574468085,0.04006968641114982,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013432835820895522,0.012455516014234875,0.011935208866155157,0.007194244604316547,0.029411764705882353,0.016358463726884778,0.0,4.61497968760887,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.014718301363252504,0.015283842794759825,0.015283842794759825,0.015283842794759825,0.011824324324324325,0.011204481792717087,0.01276595744680851,0.015384615384615385,0.022222222222222223,0.008,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0148014440433213,0.014676571842725132,0.014008620689655173,0.014461538461538461,0.01733232856066315,0.019389701207883026,0.0,4.583758009603277,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
4,0.036231884057971016,0.042643923240938165,0.03837953091684435,0.03837953091684435,0.023529411764705882,0.015384615384615385,0.023529411764705882,0.0,0.0425531914893617,0.08013937282229965,0.0,0.0,0.0,0.05337078651685393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04029850746268657,0.033807829181494664,0.03495311167945439,0.02158273381294964,0.07352941176470588,0.04623044096728307,0.0,4.543091568792677,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.03426227530462058,0.036244541484716154,0.03668122270742358,0.036244541484716154,0.02364864864864865,0.025210084033613446,0.02553191489361702,0.015384615384615385,0.044444444444444446,0.016,0.06393442622950819,0.0,0.0,0.0,0.05109070034443169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03032490974729242,0.03623844899438304,0.03151939655172414,0.03323076923076923,0.044461190655614165,0.04243483788938334,0.008512769153730596,4.513325894982008,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
5,0.03511705685618729,0.04051172707889126,0.03624733475479744,0.03624733475479744,0.023529411764705882,0.015384615384615385,0.03529411764705882,0.05,0.02127659574468085,0.07142857142857142,0.0,0.02356020942408377,0.0,0.03651685393258427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.041791044776119404,0.03113879003558719,0.03751065643648764,0.011990407673860911,0.06862745098039216,0.03982930298719772,0.01804123711340206,4.308032457910918,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.039691156955000605,0.037991266375545854,0.04148471615720524,0.042358078602620086,0.030405405405405407,0.025210084033613446,0.04680851063829787,0.03076923076923077,0.1111111111111111,0.04,0.07967213114754099,0.0,0.026573426573426574,0.0,0.027554535017221583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.038267148014440436,0.04040587062873709,0.03529094827586207,0.04553846153846154,0.037678975131876416,0.04672600127145582,0.017526289434151226,4.2828899783469145,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
6,0.042363433667781496,0.04477611940298507,0.03837953091684435,0.053304904051172705,0.023529411764705882,0.046153846153846156,0.011764705882352941,0.0,0.0851063829787234,0.06968641114982578,0.0,0.013089005235602094,0.0,0.08707865168539326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03880597014925373,0.04448398576512456,0.041773231031543054,0.0407673860911271,0.049019607843137254,0.05263157894736842,0.005154639175257732,4.184794108072917,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.05814935456629268,0.056768558951965066,0.05152838427947598,0.05589519650655022,0.07601351351351351,0.08123249299719888,0.05531914893617021,0.09230769230769231,0.08888888888888889,0.072,0.10459016393442623,0.006134969325153374,0.016083916083916083,0.0,0.07692307692307693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0628158844765343,0.055807211451349883,0.05495689655172414,0.05846153846153846,0.06631499623210249,0.07008900190718373,0.020530796194291438,4.144309829121002,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
7,0.0713489409141583,0.08315565031982942,0.07249466950959488,0.06609808102345416,0.058823529411764705,0.046153846153846156,0.047058823529411764,0.05,0.1276595744680851,0.11498257839721254,0.014184397163120567,0.015706806282722512,0.0,0.14606741573033707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06119402985074627,0.07740213523131673,0.07672634271099744,0.0407673860911271,0.10294117647058823,0.08748221906116643,0.01288659793814433,3.899540963911824,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.07877910483773676,0.07729257641921397,0.07685589519650655,0.07336244541484715,0.09121621621621621,0.07563025210084033,0.10212765957446808,0.09230769230769231,0.1111111111111111,0.128,0.10983606557377049,0.028629856850715747,0.023076923076923078,0.0036730945821854912,0.1452353616532721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09097472924187726,0.072658090233738,0.07516163793103449,0.07815384615384616,0.0904295403165034,0.09233947870311507,0.03605408112168253,3.8240636217391364,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
8,0.08862876254180602,0.09594882729211088,0.08742004264392324,0.08102345415778252,0.06470588235294118,0.09230769230769231,0.08235294117647059,0.1,0.19148936170212766,0.13240418118466898,0.03900709219858156,0.020942408376963352,0.02,0.16853932584269662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07761194029850746,0.09519572953736655,0.08951406649616368,0.06474820143884892,0.1323529411764706,0.10810810810810811,0.01804123711340206,3.726811301615193,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.10182169139823863,0.09475982532751091,0.09781659388646288,0.09039301310043668,0.13682432432432431,0.14285714285714285,0.12340425531914893,0.13846153846153847,0.2222222222222222,0.128,0.14163934426229507,0.03987730061349693,0.026573426573426574,0.015610651974288337,0.182548794489093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11155234657039712,0.09693785105997463,0.09779094827586207,0.09446153846153846,0.13112283345892992,0.11872218690400509,0.0485728592889334,3.625025823415728,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
9,0.10535117056856187,0.1257995735607676,0.10021321961620469,0.1023454157782516,0.047058823529411764,0.13846153846153847,0.047058823529411764,0.05,0.2765957446808511,0.1951219512195122,0.024822695035460994,0.034031413612565446,0.0,0.1601123595505618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09850746268656717,0.1094306049822064,0.09718670076726342,0.09592326139088729,0.1715686274509804,0.12802275960170698,0.023195876288659795,3.5612431656955477,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.14283990831222101,0.13842794759825328,0.14585152838427948,0.13537117903930132,0.14527027027027026,0.18207282913165265,0.11914893617021277,0.3076923076923077,0.3111111111111111,0.08,0.2340983606557377,0.04805725971370143,0.05244755244755245,0.0,0.1997703788748565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1483754512635379,0.14006160536329046,0.13766163793103448,0.13292307692307692,0.1816126601356443,0.169262555626192,0.05958938407611417,3.4386714493959425,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
10,0.1282051282051282,0.14498933901918976,0.13432835820895522,0.12366737739872068,0.08823529411764706,0.1076923076923077,0.047058823529411764,0.1,0.2765957446808511,0.2073170731707317,0.01773049645390071,0.04712041884816754,0.0,0.24719101123595505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11343283582089553,0.13701067615658363,0.1287297527706735,0.10311750599520383,0.17647058823529413,0.15433854907539118,0.03350515463917526,3.4998888847155447,1794,469,469,469,170,65,85,20,47,574,282,382,200,356,670,1124,1173,417,204,1406,388,0.1590059114489082,0.15283842794759825,0.15676855895196506,0.14716157205240174,0.17736486486486486,0.21568627450980393,0.15319148936170213,0.2923076923076923,0.35555555555555557,0.152,0.24885245901639344,0.0408997955010225,0.04685314685314685,0.011937557392102846,0.25200918484500573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15306859205776174,0.1619858670048922,0.15463362068965517,0.15046153846153845,0.19216277317256972,0.18785759694850604,0.06810215322984477,3.357431918666682,8289,2290,2290,2290,592,357,235,65,45,125,3050,978,1430,1089,1742,2770,5519,3712,3250,1327,6292,1997
