epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d007,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d007,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d007,test_n_device_id__d008,test_n_device_id__d009,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d008,train_n_device_id__d009,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
261,0.7897727272727273,0.7779005524861878,0.7878453038674034,0.7812154696132597,0.8333333333333334,0.65,0.925,0.8769230769230769,0.9,0.8888888888888888,0.8311170212765957,0.6877394636015326,0.8065068493150684,0.7798165137614679,0.8137535816618912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7379375591296121,0.8180878552971577,0.7624398073836276,0.8132573057733429,0.793002915451895,0.7922437673130194,0.7832929782082324,0.6983978251084925,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9386546326329149,0.9406688241639698,0.9487594390507011,0.9331175836030206,0.9458689458689459,0.9502487562189055,0.8964285714285715,0.8666666666666667,0.87,0.9474233983286908,0.9552845528455285,0.9047231270358306,0.9308323563892146,0.9464285714285714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.926982794796475,0.9445624468988955,0.9296510030228085,0.948321554770318,0.9478114478114478,0.9457700650759219,0.9134060295060936,0.2235502652700992,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
262,0.7961229946524064,0.7823204419889502,0.7944751381215469,0.7856353591160221,0.8333333333333334,0.7,0.975,0.9230769230769231,0.9,0.875,0.8218085106382979,0.7318007662835249,0.8065068493150684,0.7844036697247706,0.8151862464183381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7492904446546831,0.8217054263565892,0.7752808988764045,0.8175338560228083,0.7842565597667639,0.8019390581717452,0.7808716707021792,0.6901399898019066,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9351290368072204,0.9298813376483279,0.9449838187702265,0.9314994606256742,0.9444444444444444,0.9552238805970149,0.9035714285714286,0.8888888888888888,0.88,0.9415041782729805,0.9512195121951219,0.9079804560260586,0.9320046893317703,0.9392857142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9211078472513639,0.9422259983007647,0.9285517999450399,0.9408127208480566,0.9444444444444444,0.9408893709327549,0.9146889031430404,0.22759436081636272,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
263,0.795120320855615,0.7801104972375691,0.7977900552486188,0.7845303867403315,0.8166666666666667,0.6,0.95,0.9230769230769231,0.9,0.8888888888888888,0.8430851063829787,0.7126436781609196,0.8047945205479452,0.7637614678899083,0.8166189111747851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7568590350047304,0.8160206718346253,0.7752808988764045,0.8153955808980755,0.7842565597667639,0.8033240997229917,0.7736077481840193,0.6867567307171337,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9385136087998872,0.9406688241639698,0.948220064724919,0.9293419633225458,0.9501424501424501,0.9552238805970149,0.8964285714285715,0.8666666666666667,0.89,0.9495125348189415,0.959349593495935,0.9063517915309446,0.9202813599062134,0.9442857142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9286613512379354,0.943500424808836,0.9296510030228085,0.9478798586572438,0.9478114478114478,0.9466738973246566,0.9095574085952534,0.21692105950799484,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
264,0.7874331550802139,0.7635359116022099,0.7933701657458564,0.7801104972375691,0.8166666666666667,0.7,0.925,0.9076923076923077,0.9,0.8888888888888888,0.848404255319149,0.6590038314176245,0.7996575342465754,0.7775229357798165,0.8137535816618912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.750236518448439,0.8077519379844961,0.7704654895666132,0.804704205274412,0.7784256559766763,0.7917820867959372,0.7760290556900726,0.7119432133149336,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9369623466365816,0.9422869471413161,0.947680690399137,0.9255663430420712,0.9401709401709402,0.9477611940298507,0.9107142857142857,0.9111111111111111,0.87,0.9498607242339833,0.94579945799458,0.9006514657980456,0.9320046893317703,0.9407142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9278220730172052,0.9415887850467289,0.9291014014839242,0.9452296819787986,0.9452861952861953,0.9445046999276934,0.9101988454137268,0.2209775464993037,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
265,0.7881016042780749,0.7613259668508288,0.7834254143646409,0.7878453038674034,0.8333333333333334,0.8,0.95,0.9076923076923077,0.95,0.9027777777777778,0.848404255319149,0.6494252873563219,0.8047945205479452,0.7844036697247706,0.8151862464183381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7540208136234626,0.80671834625323,0.7744783306581059,0.796863863150392,0.8017492711370262,0.788550323176362,0.7869249394673123,0.7217498718098523,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9355521083063038,0.935814455231931,0.9433656957928802,0.9271844660194175,0.9487179487179487,0.9477611940298507,0.9142857142857143,0.9111111111111111,0.87,0.9491643454038997,0.943089430894309,0.9022801302931596,0.94021101992966,0.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9253042383550147,0.9407391673746814,0.9291014014839242,0.9399293286219081,0.946969696969697,0.9416124367317426,0.914047466324567,0.22373478020251242,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
266,0.7927807486631016,0.7756906077348066,0.7922651933701658,0.7867403314917127,0.8,0.7,0.925,0.9076923076923077,0.95,0.8888888888888888,0.836436170212766,0.6743295019157088,0.8082191780821918,0.7889908256880734,0.8237822349570201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7511825922421949,0.8155038759689922,0.7744783306581059,0.8082679971489665,0.7959183673469388,0.7931671283471837,0.7917675544794189,0.7181047857763933,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9348469891411648,0.935814455231931,0.9439050701186623,0.9271844660194175,0.9444444444444444,0.9527363184079602,0.9142857142857143,0.8666666666666667,0.84,0.9495125348189415,0.9471544715447154,0.8990228013029316,0.9343493552168816,0.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9194292908099034,0.9426508071367884,0.923605386095081,0.9474381625441696,0.9452861952861953,0.943239334779465,0.9050673508659397,0.22334679466530527,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
267,0.7884358288770054,0.7646408839779005,0.7878453038674034,0.7867403314917127,0.8333333333333334,0.75,0.925,0.9076923076923077,0.9,0.875,0.8045212765957447,0.7068965517241379,0.803082191780822,0.786697247706422,0.8209169054441261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7341532639545885,0.8180878552971577,0.7656500802568218,0.8082679971489665,0.7900874635568513,0.7899353647276085,0.784503631961259,0.7280683568454681,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9310393456494147,0.9239482200647249,0.9433656957928802,0.9228694714131608,0.9487179487179487,0.9552238805970149,0.9035714285714286,0.8666666666666667,0.87,0.9394150417827298,0.9525745257452575,0.8843648208469055,0.9261430246189918,0.9464285714285714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9156525388166177,0.9388275276125744,0.923605386095081,0.9390459363957597,0.9385521885521886,0.9392624728850325,0.9018601667735728,0.23111427037071364,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
268,0.795120320855615,0.7834254143646409,0.7933701657458564,0.7823204419889502,0.8333333333333334,0.75,0.95,0.9076923076923077,0.9,0.8888888888888888,0.8231382978723404,0.6992337164750958,0.8167808219178082,0.786697247706422,0.8237822349570201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7464522232734153,0.8217054263565892,0.7784911717495987,0.8111190306486101,0.7900874635568513,0.7973222530009234,0.7893462469733656,0.7010973762063419,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9352700606402482,0.9352750809061489,0.948220064724919,0.9234088457389428,0.9401709401709402,0.9552238805970149,0.9214285714285714,0.8666666666666667,0.87,0.9442896935933147,0.9471544715447154,0.9047231270358306,0.9320046893317703,0.9392857142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9240453210239195,0.9409515717926933,0.9280021984061555,0.9430212014134276,0.9427609427609428,0.9421547360809833,0.9108402822322001,0.2187336082603746,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
269,0.7954545454545454,0.7779005524861878,0.7933701657458564,0.7878453038674034,0.8,0.8,0.975,0.9230769230769231,0.9,0.8888888888888888,0.8470744680851063,0.6800766283524904,0.8013698630136986,0.7981651376146789,0.8194842406876791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.759697256385998,0.8149870801033592,0.7744783306581059,0.8153955808980755,0.7900874635568513,0.7987072945521699,0.7869249394673123,0.6833206625545726,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9410520377943873,0.9449838187702265,0.9519956850053938,0.9298813376483279,0.9487179487179487,0.9552238805970149,0.9107142857142857,0.8666666666666667,0.88,0.9519498607242339,0.9552845528455285,0.8982084690553745,0.9519343493552169,0.9421428571428572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.931598825010491,0.9458368734069669,0.9307502061005771,0.9540636042402827,0.9478114478114478,0.9490238611713666,0.9127645926876202,0.2055456591600626,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
270,0.7921122994652406,0.7745856353591161,0.7878453038674034,0.7878453038674034,0.8333333333333334,0.75,0.925,0.9076923076923077,0.9,0.8888888888888888,0.8470744680851063,0.7011494252873564,0.7825342465753424,0.7706422018348624,0.8223495702005731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7691579943235572,0.8046511627906977,0.776083467094703,0.8032786885245902,0.8046647230320699,0.8033240997229917,0.7627118644067796,0.6836329475443631,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9403469186292484,0.9428263214670982,0.9503775620280475,0.9293419633225458,0.9487179487179487,0.9552238805970149,0.9107142857142857,0.8888888888888888,0.9,0.947075208913649,0.962059620596206,0.9006514657980456,0.9472450175849941,0.9457142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9299202685690307,0.945624468988955,0.9315746084089035,0.9496466431095406,0.9494949494949495,0.9477584960231381,0.914047466324567,0.2091162975710986,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
271,0.7974598930481284,0.7823204419889502,0.7955801104972375,0.7900552486187845,0.8,0.7,0.95,0.9384615384615385,0.9,0.8888888888888888,0.8430851063829787,0.6934865900383141,0.8202054794520548,0.7798165137614679,0.8180515759312321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.760643330179754,0.8175710594315245,0.7857142857142857,0.8104062722736992,0.7871720116618076,0.8010156971375808,0.788135593220339,0.6762793994842367,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9418981807925539,0.9401294498381877,0.9557713052858684,0.9314994606256742,0.9544159544159544,0.9552238805970149,0.9107142857142857,0.8666666666666667,0.89,0.9498607242339833,0.9552845528455285,0.9144951140065146,0.9378663540445487,0.945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9332773814519513,0.9462616822429907,0.9351470184116516,0.9478798586572438,0.9511784511784511,0.9477584960231381,0.9211032713277743,0.20386193431057525,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
272,0.7894385026737968,0.7701657458563536,0.7922651933701658,0.7823204419889502,0.8333333333333334,0.6,0.95,0.9076923076923077,0.9,0.875,0.8351063829787234,0.6877394636015326,0.8082191780821918,0.7660550458715596,0.8151862464183381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7455061494796594,0.81343669250646,0.7632423756019262,0.8111190306486101,0.7959183673469388,0.7940904893813481,0.7772397094430993,0.7190638047488616,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9387956564659428,0.9385113268608414,0.9492988133764833,0.9336569579288025,0.9458689458689459,0.9502487562189055,0.9,0.8888888888888888,0.88,0.9509052924791086,0.9512195121951219,0.9063517915309446,0.9273153575615475,0.9428571428571428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9274024339068401,0.9445624468988955,0.9329486122561144,0.9452296819787986,0.9444444444444444,0.9457700650759219,0.914047466324567,0.2161659700143255,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
273,0.7784090909090909,0.7558011049723757,0.7790055248618785,0.7756906077348066,0.8,0.55,0.95,0.9076923076923077,0.9,0.8888888888888888,0.8351063829787234,0.6532567049808429,0.7996575342465754,0.7454128440366973,0.8137535816618912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7313150425733207,0.8041343669250646,0.7536115569823435,0.7997148966500356,0.7813411078717201,0.7802400738688827,0.7736077481840193,0.7593560550302108,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9300521788182203,0.9266450916936354,0.9363538295577131,0.9277238403451996,0.9387464387464387,0.9527363184079602,0.8964285714285715,0.8666666666666667,0.89,0.942200557103064,0.940379403794038,0.9055374592833876,0.9062133645955451,0.9357142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9143936214855225,0.9379779099405268,0.9263533937895027,0.9355123674911661,0.930976430976431,0.9372740419378164,0.9044259140474663,0.2298984551796236,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
274,0.7824197860962567,0.7591160220994475,0.7878453038674034,0.7779005524861878,0.7833333333333333,0.55,0.95,0.9076923076923077,0.9,0.8888888888888888,0.8444148936170213,0.6685823754789272,0.8167808219178082,0.75,0.7922636103151862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7360454115421002,0.8077519379844961,0.7632423756019262,0.8025659301496793,0.7696793002915452,0.7825484764542936,0.7820823244552058,0.7678400539459391,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.930193202651248,0.9298813376483279,0.9347357065803668,0.9212513484358145,0.9472934472934473,0.9552238805970149,0.9071428571428571,0.8888888888888888,0.88,0.9449860724233984,0.948509485094851,0.9226384364820847,0.9015240328253223,0.9142857142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9160721779269828,0.9373406966864911,0.9269029953283869,0.933303886925795,0.9343434343434344,0.9360086767895879,0.9095574085952534,0.2309564653126818,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
275,0.7797459893048129,0.7624309392265194,0.7823204419889502,0.7668508287292818,0.8,0.65,0.925,0.9076923076923077,0.95,0.9027777777777778,0.8590425531914894,0.6168582375478927,0.809931506849315,0.7591743119266054,0.8037249283667621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7436140018921475,0.7994832041343669,0.7600321027287319,0.796863863150392,0.7813411078717201,0.7774699907663897,0.7857142857142857,0.7740868553120822,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9300521788182203,0.9336569579288025,0.9368932038834952,0.9163969795037756,0.9401709401709402,0.9527363184079602,0.9107142857142857,0.9111111111111111,0.89,0.9484679665738162,0.9363143631436315,0.9153094462540716,0.9097303634232122,0.9142857142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9152328997062527,0.937553101104503,0.927177796097829,0.9341872791519434,0.930976430976431,0.9361894432393347,0.9082745349583066,0.23182711899154462,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
276,0.7830882352941176,0.7668508287292818,0.7922651933701658,0.7635359116022099,0.8333333333333334,0.65,0.925,0.9076923076923077,0.9,0.8888888888888888,0.8404255319148937,0.6302681992337165,0.8287671232876712,0.7798165137614679,0.7994269340974212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7341532639545885,0.8098191214470284,0.7712680577849117,0.7954383464005702,0.7755102040816326,0.778393351800554,0.7953995157384988,0.7408182480755974,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.934141869976026,0.9385113268608414,0.9422869471413161,0.9217907227615966,0.9430199430199431,0.9477611940298507,0.9214285714285714,0.8888888888888888,0.87,0.9467270194986073,0.9390243902439024,0.9153094462540716,0.94021101992966,0.9185714285714286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.922366764582459,0.9401019541206457,0.927177796097829,0.9394876325088339,0.9452861952861953,0.9390817064352857,0.9166132135984606,0.2159050535439537,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
277,0.7961229946524064,0.7812154696132597,0.7955801104972375,0.7823204419889502,0.8333333333333334,0.75,0.95,0.9076923076923077,0.95,0.9166666666666666,0.8457446808510638,0.6819923371647509,0.8013698630136986,0.7912844036697247,0.826647564469914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.759697256385998,0.8160206718346253,0.7800963081861958,0.8096935138987883,0.7988338192419825,0.8000923361034165,0.7857142857142857,0.6955450129381475,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9397828232971372,0.9412081984897519,0.9498381877022654,0.9309600862998921,0.9430199430199431,0.9552238805970149,0.9321428571428572,0.8666666666666667,0.86,0.9529944289693594,0.9579945799457995,0.8973941368078175,0.9472450175849941,0.9357142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9244649601342845,0.947536108751062,0.9296510030228085,0.950530035335689,0.9503367003367004,0.9488430947216197,0.9076330981398332,0.20648714430559809,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
278,0.7994652406417112,0.7944751381215469,0.7900552486187845,0.7878453038674034,0.8333333333333334,0.65,0.95,0.9230769230769231,0.9,0.9166666666666666,0.8337765957446809,0.7088122605363985,0.8047945205479452,0.7912844036697247,0.830945558739255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7568590350047304,0.8227390180878553,0.7792937399678973,0.8153955808980755,0.8075801749271136,0.801477377654663,0.7941888619854721,0.6672813344129267,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9428853476237484,0.9401294498381877,0.9552319309600863,0.935814455231931,0.9529914529914529,0.9552238805970149,0.9142857142857143,0.8666666666666667,0.89,0.9509052924791086,0.959349593495935,0.9039087947882736,0.9495896834701055,0.9478571428571428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.931598825010491,0.9485981308411215,0.93239901071723,0.9522968197879859,0.9570707070707071,0.9499276934201012,0.9178960872354073,0.19951236064772632,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
279,0.795120320855615,0.7779005524861878,0.7867403314917127,0.7900552486187845,0.8166666666666667,0.8,0.975,0.9076923076923077,0.95,0.9166666666666666,0.8204787234042553,0.7030651340996169,0.7945205479452054,0.8004587155963303,0.833810888252149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7511825922421949,0.8191214470284238,0.7744783306581059,0.8104062722736992,0.8075801749271136,0.7982456140350878,0.7869249394673123,0.6766972618307022,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.9365392751374982,0.9341963322545846,0.9439050701186623,0.9331175836030206,0.9444444444444444,0.9552238805970149,0.9107142857142857,0.8666666666666667,0.88,0.9418523676880223,0.9525745257452575,0.8868078175895765,0.9495896834701055,0.9528571428571428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9248845992446496,0.9424384027187765,0.9269029953283869,0.9469964664310954,0.9461279461279462,0.9450469992769343,0.9063502245028865,0.2118105745133989,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
