epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d007,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d007,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d007,test_n_device_id__d008,test_n_device_id__d009,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d008,train_n_device_id__d009,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
274,0.6684491978609626,0.6342541436464089,0.6751381215469613,0.6530386740331492,0.7666666666666667,0.55,0.775,0.9076923076923077,0.7,0.875,0.7047872340425532,0.5076628352490421,0.6763698630136986,0.6559633027522935,0.7507163323782235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5912961210974456,0.710594315245478,0.6637239165329053,0.6685673556664291,0.685131195335277,0.6685133887349953,0.6682808716707022,1.2594786149295256,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8884501480750246,0.8802588996763754,0.8959007551240561,0.8905070118662352,0.9116809116809117,0.900497512437811,0.825,0.9333333333333333,0.81,0.8983286908077994,0.9051490514905149,0.8526058631921825,0.88042203985932,0.8957142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8594208980276962,0.903143585386576,0.8837592745259687,0.8970848056537103,0.8863636363636364,0.896240057845264,0.8608082103912764,0.4194912332823407,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
275,0.6711229946524064,0.6375690607734806,0.6817679558011049,0.6475138121546962,0.7833333333333333,0.55,0.825,0.8923076923076924,0.8,0.875,0.7207446808510638,0.5268199233716475,0.6438356164383562,0.6834862385321101,0.7406876790830945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6073793755912961,0.7059431524547803,0.6645264847512039,0.6721311475409836,0.6909620991253644,0.6740535549399815,0.6634382566585957,1.2208821199794504,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8880270765759414,0.88403451995685,0.9023732470334412,0.8786407766990292,0.9173789173789174,0.8855721393034826,0.8357142857142857,0.8888888888888888,0.82,0.9000696378830083,0.9173441734417345,0.8265472312703583,0.8815943728018757,0.9057142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8665547629039027,0.8988954970263382,0.8785380599065677,0.898851590106007,0.8964646464646465,0.8989515545914678,0.8492623476587556,0.42141475954541296,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
276,0.669451871657754,0.6353591160220995,0.6806629834254143,0.6464088397790055,0.8,0.55,0.8,0.8923076923076924,0.75,0.875,0.7220744680851063,0.5038314176245211,0.6421232876712328,0.6697247706422018,0.7593123209169055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6007568590350048,0.7069767441860465,0.666131621187801,0.6650035637918745,0.6997084548104956,0.6717451523545707,0.6634382566585957,1.2432521779269459,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8854886475814413,0.8791801510248112,0.9023732470334412,0.8770226537216829,0.9131054131054132,0.8905472636815921,0.8285714285714286,0.8888888888888888,0.79,0.8962395543175488,0.8915989159891599,0.8306188925081434,0.8862837045720985,0.9078571428571428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8606798153587915,0.8980458793542906,0.8760648529815883,0.8966431095406361,0.8930976430976431,0.8946131597975415,0.8531109685695959,0.4287606366950624,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
277,0.6811497326203209,0.6585635359116022,0.6883977900552486,0.6530386740331492,0.8,0.5,0.775,0.9076923076923077,0.85,0.875,0.7247340425531915,0.5153256704980843,0.6643835616438356,0.6834862385321101,0.7707736389684814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6225165562913907,0.7131782945736435,0.6829855537720706,0.6735566642908054,0.7055393586005831,0.6832871652816251,0.6755447941888619,1.2135123186570438,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8932449583979692,0.8851132686084142,0.9034519956850054,0.8937432578209277,0.915954415954416,0.9054726368159204,0.8392857142857143,0.9111111111111111,0.78,0.8965877437325905,0.9200542005420054,0.8387622149837134,0.8933177022274326,0.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8724297104490139,0.9037807986406117,0.8837592745259687,0.9041519434628975,0.9015151515151515,0.9005784526391901,0.8672225785760103,0.4114740576399111,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
278,0.6734625668449198,0.6353591160220995,0.6883977900552486,0.6541436464088398,0.7666666666666667,0.5,0.825,0.9076923076923077,0.75,0.8611111111111112,0.7074468085106383,0.5268199233716475,0.666095890410959,0.6513761467889908,0.7664756446991404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5960264900662252,0.7157622739018088,0.6701444622792937,0.6699928724162509,0.6997084548104956,0.6782086795937211,0.6610169491525424,1.246172369482683,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8928218868988859,0.8802588996763754,0.9088457389428263,0.8915857605177994,0.915954415954416,0.9054726368159204,0.8285714285714286,0.9333333333333333,0.8,0.8997214484679665,0.9105691056910569,0.8526058631921825,0.8862837045720985,0.9085714285714286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8720100713386487,0.903355989804588,0.8887056883759274,0.898851590106007,0.8939393939393939,0.9007592190889371,0.8646568313021168,0.4176270529709755,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
279,0.6711229946524064,0.6441988950276243,0.6740331491712708,0.6475138121546962,0.7833333333333333,0.5,0.825,0.9076923076923077,0.75,0.9027777777777778,0.7087765957446809,0.5191570881226054,0.6763698630136986,0.658256880733945,0.7478510028653295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.597918637653737,0.7111111111111111,0.6669341894060995,0.6756949394155382,0.6676384839650146,0.6722068328716528,0.6682808716707022,1.233368807297977,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8946551967282471,0.8878101402373247,0.9061488673139159,0.8905070118662352,0.9173789173789174,0.9079601990049752,0.8357142857142857,0.9333333333333333,0.82,0.9018105849582173,0.9065040650406504,0.8583061889250815,0.8886283704572099,0.9092857142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8694922366764583,0.907391673746814,0.8887056883759274,0.901060070671378,0.9006734006734006,0.900939985538684,0.8723540731237973,0.41112390598076015,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
280,0.6778074866310161,0.6441988950276243,0.6839779005524862,0.6574585635359116,0.7833333333333333,0.55,0.825,0.9076923076923077,0.8,0.9027777777777778,0.7154255319148937,0.49808429118773945,0.678082191780822,0.6972477064220184,0.7593123209169055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6045411542100284,0.7178294573643411,0.6765650080256822,0.6785459729151817,0.6793002915451894,0.6763619575253924,0.6815980629539952,1.2338391166319822,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8932449583979692,0.88403451995685,0.9077669902912622,0.8888888888888888,0.9188034188034188,0.9054726368159204,0.8321428571428572,0.9333333333333333,0.8,0.899025069637883,0.9051490514905149,0.8591205211726385,0.8933177022274326,0.905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8665547629039027,0.9067544604927783,0.884308876064853,0.9037102473498233,0.9006734006734006,0.8996746203904555,0.8704297626683771,0.41691141339690607,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
281,0.6788101604278075,0.6430939226519337,0.6839779005524862,0.661878453038674,0.7833333333333333,0.55,0.8,0.9230769230769231,0.85,0.8888888888888888,0.7313829787234043,0.5172413793103449,0.6712328767123288,0.6743119266055045,0.7521489971346705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6083254493850521,0.717312661498708,0.6717495987158909,0.6828225231646472,0.6880466472303207,0.6842105263157895,0.6646489104116223,1.2239894662948854,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8925398392328303,0.8878101402373247,0.9045307443365695,0.8861920172599784,0.9202279202279202,0.8980099502487562,0.8321428571428572,0.9333333333333333,0.81,0.9018105849582173,0.9065040650406504,0.8509771986970684,0.8933177022274326,0.9021428571428571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8703315148971884,0.9037807986406117,0.8848584776037373,0.8997349823321554,0.9023569023569024,0.8980477223427332,0.8729955099422707,0.4139446301044017,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
282,0.6657754010695187,0.6353591160220995,0.6696132596685083,0.6441988950276243,0.8,0.55,0.775,0.9076923076923077,0.8,0.875,0.6981382978723404,0.4885057471264368,0.6815068493150684,0.658256880733945,0.7550143266475645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5969725638599811,0.703359173126615,0.6645264847512039,0.66928011404134,0.6559766763848397,0.6638965835641736,0.6707021791767555,1.2754995886654776,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8923988153998026,0.8700107874865156,0.9093851132686084,0.8969795037756203,0.9145299145299145,0.9104477611940298,0.8428571428571429,0.9333333333333333,0.8,0.9049442896935933,0.9037940379403794,0.8428338762214984,0.8815943728018757,0.9107142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8694922366764583,0.9039932030586236,0.8870568837592745,0.8992932862190812,0.8956228956228957,0.900939985538684,0.8620910840282232,0.4120025075283866,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
283,0.6758021390374331,0.6497237569060773,0.6762430939226519,0.656353591160221,0.7666666666666667,0.6,0.825,0.9076923076923077,0.75,0.875,0.7154255319148937,0.5172413793103449,0.678082191780822,0.658256880733945,0.7607449856733525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.597918637653737,0.7183462532299741,0.6693418940609952,0.6764076977904491,0.6967930029154519,0.6786703601108033,0.6682808716707022,1.225779334491587,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8939500775631082,0.883495145631068,0.9045307443365695,0.8964401294498382,0.9145299145299145,0.9029850746268657,0.8357142857142857,0.9111111111111111,0.82,0.8993732590529248,0.9295392953929539,0.8460912052117264,0.8862837045720985,0.9107142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8749475451112043,0.9035683942225998,0.8829348722176422,0.909452296819788,0.8981481481481481,0.9022053506869125,0.8646568313021168,0.4144462227165707,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
284,0.6704545454545454,0.6386740331491713,0.6696132596685083,0.656353591160221,0.7666666666666667,0.6,0.8,0.9076923076923077,0.75,0.8888888888888888,0.6941489361702128,0.524904214559387,0.678082191780822,0.658256880733945,0.7550143266475645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5912961210974456,0.7136950904392765,0.6669341894060995,0.6721311475409836,0.6763848396501457,0.6722068328716528,0.6658595641646489,1.2382151251808207,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8964885065576083,0.88403451995685,0.9056094929881338,0.9039913700107874,0.915954415954416,0.9079601990049752,0.8321428571428572,0.9333333333333333,0.8,0.9049442896935933,0.924119241192412,0.8566775244299675,0.8862837045720985,0.9057142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8715904322282837,0.9090909090909091,0.8917284968397912,0.9041519434628975,0.8964646464646465,0.9036514822848879,0.8710711994868505,0.4056526230346869,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
285,0.6731283422459893,0.6408839779005525,0.6806629834254143,0.6530386740331492,0.8,0.6,0.8,0.8923076923076924,0.75,0.8611111111111112,0.7220744680851063,0.5191570881226054,0.666095890410959,0.6605504587155964,0.7492836676217765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6045411542100284,0.710594315245478,0.666131621187801,0.6749821810406272,0.6909620991253644,0.6791320406278855,0.6573849878934624,1.2318026700759317,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8918347200676915,0.8791801510248112,0.9061488673139159,0.8910463861920173,0.9188034188034188,0.9079601990049752,0.8321428571428572,0.9111111111111111,0.78,0.9004178272980501,0.9186991869918699,0.8477198697068404,0.8745603751465416,0.9092857142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8770457406630298,0.8993203058623619,0.887881286067601,0.8975265017667845,0.8930976430976431,0.9007592190889371,0.8601667735728031,0.41105007375518926,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
286,0.6731283422459893,0.6375690607734806,0.6729281767955801,0.6585635359116022,0.8,0.6,0.8,0.9076923076923077,0.8,0.9027777777777778,0.699468085106383,0.524904214559387,0.6523972602739726,0.694954128440367,0.7593123209169055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5969725638599811,0.7147286821705426,0.6653290529695024,0.6778332145402709,0.6822157434402333,0.6768236380424746,0.6634382566585957,1.2320381817333201,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8880270765759414,0.8732470334412082,0.895361380798274,0.8991370010787486,0.9145299145299145,0.8955223880597015,0.8178571428571428,0.9333333333333333,0.78,0.8986768802228412,0.907859078590786,0.8412052117263844,0.8886283704572099,0.8964285714285715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8652958455728074,0.8995327102803738,0.880736466062105,0.9028268551236749,0.8821548821548821,0.8955169920462762,0.8614496472097498,0.42542535289355016,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
287,0.6818181818181818,0.6519337016574586,0.6817679558011049,0.6651933701657459,0.7833333333333333,0.6,0.8,0.9230769230769231,0.8,0.8888888888888888,0.7340425531914894,0.5191570881226054,0.6832191780821918,0.6605504587155964,0.7593123209169055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6177861873226111,0.716795865633075,0.6789727126805778,0.6821097647897363,0.6909620991253644,0.6888273314866112,0.6634382566585957,1.2194260275937656,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.896629530390636,0.8888888888888888,0.9104638619201726,0.8959007551240561,0.9145299145299145,0.9054726368159204,0.8285714285714286,0.9111111111111111,0.82,0.9098189415041783,0.9119241192411924,0.8509771986970684,0.8757327080890973,0.9142857142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8736886277801091,0.9082412914188616,0.891453696070349,0.9054770318021201,0.8956228956228957,0.9060014461315979,0.86337395766517,0.4039213917282636,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
288,0.6744652406417112,0.6508287292817679,0.6685082872928176,0.6585635359116022,0.8,0.55,0.775,0.8923076923076924,0.8,0.8888888888888888,0.7180851063829787,0.5229885057471264,0.6746575342465754,0.6674311926605505,0.7449856733524355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6045411542100284,0.7126614987080103,0.6669341894060995,0.6764076977904491,0.6938775510204082,0.6772853185595568,0.6670702179176755,1.225448159610524,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8946551967282471,0.8791801510248112,0.9061488673139159,0.9023732470334412,0.9188034188034188,0.900497512437811,0.8357142857142857,0.9111111111111111,0.79,0.9025069637883009,0.9295392953929539,0.8534201954397395,0.876905041031653,0.9071428571428571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8661351237935375,0.9090909090909091,0.8903544929925804,0.9028268551236749,0.8922558922558923,0.9036514822848879,0.8627325208466966,0.40185584532426116,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
289,0.6624331550802139,0.630939226519337,0.6662983425414365,0.6441988950276243,0.7833333333333333,0.55,0.775,0.9076923076923077,0.8,0.8472222222222222,0.7061170212765957,0.5076628352490421,0.660958904109589,0.6490825688073395,0.7406876790830945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5988647114474929,0.697157622739018,0.658908507223114,0.6657163221667854,0.6618075801749271,0.6666666666666666,0.6513317191283293,1.2550811155594606,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8918347200676915,0.8764832793959008,0.9050701186623517,0.8980582524271845,0.9102564102564102,0.9054726368159204,0.8214285714285714,0.9111111111111111,0.82,0.9077298050139275,0.9173441734417345,0.8346905537459284,0.8827667057444314,0.9014285714285715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8669744020142677,0.9044180118946474,0.8854080791426217,0.9041519434628975,0.8880471380471381,0.9018438177874186,0.8563181526619628,0.4086816755710914,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
290,0.6778074866310161,0.6497237569060773,0.6740331491712708,0.6607734806629835,0.8166666666666667,0.55,0.775,0.9076923076923077,0.85,0.9027777777777778,0.7087765957446809,0.5153256704980843,0.684931506849315,0.6926605504587156,0.7507163323782235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5988647114474929,0.7209302325581395,0.673354735152488,0.6792587312900926,0.6880466472303207,0.6763619575253924,0.6815980629539952,1.226105368711094,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8974756733888027,0.8872707659115426,0.9088457389428263,0.9002157497303128,0.9202279202279202,0.9054726368159204,0.8392857142857143,0.9111111111111111,0.79,0.908774373259053,0.9200542005420054,0.8583061889250815,0.8968347010550997,0.8971428571428571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.868233319345363,0.9122769753610875,0.8881560868370432,0.9085689045936396,0.9048821548821548,0.9058206796818511,0.8678640153944837,0.3953255484057421,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
291,0.671457219251337,0.6453038674033149,0.6685082872928176,0.656353591160221,0.7833333333333333,0.55,0.8,0.9230769230769231,0.75,0.8472222222222222,0.6968085106382979,0.5057471264367817,0.678082191780822,0.6559633027522935,0.7722063037249284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5941343424787133,0.7136950904392765,0.6709470304975923,0.6678545972915182,0.6880466472303207,0.6703601108033241,0.6743341404358354,1.2354012249625304,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8938090537300803,0.8743257820927723,0.9072276159654801,0.8991370010787486,0.9188034188034188,0.9079601990049752,0.8392857142857143,0.9333333333333333,0.81,0.9011142061281338,0.9132791327913279,0.8477198697068404,0.8815943728018757,0.9164285714285715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8707511540075535,0.9054800339847069,0.891453696070349,0.9006183745583038,0.8880471380471381,0.9025668835864064,0.8627325208466966,0.40635980690270346,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
292,0.6564171122994652,0.6232044198895028,0.6552486187845303,0.6353591160220995,0.8333333333333334,0.65,0.825,0.9230769230769231,0.8,0.8333333333333334,0.7047872340425532,0.4904214559386973,0.666095890410959,0.6605504587155964,0.7177650429799427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5789971617786187,0.6987080103359173,0.6540930979133226,0.6535994297933001,0.6763848396501457,0.6583564173591875,0.6513317191283293,1.3092944405295632,2992,905,905,905,60,20,40,65,20,72,752,522,584,436,698,1057,1935,1246,1403,343,2166,826,0.8939500775631082,0.8813376483279396,0.8991370010787486,0.8980582524271845,0.9188034188034188,0.9129353233830846,0.85,0.9333333333333333,0.81,0.9052924791086351,0.9159891598915989,0.8542345276872965,0.895662368112544,0.8928571428571429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8623583718002518,0.9099405267629567,0.8898048914536961,0.9001766784452296,0.8947811447811448,0.901120751988431,0.868505452212957,0.41222424306077354,7091,1854,1854,1854,702,402,280,45,100,2872,738,1228,853,1400,2383,4708,3639,2264,1188,5532,1559
