epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d009,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d009,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d009,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.01575078753937697,0.013801756587202008,0.01756587202007528,0.013801756587202008,0.014150943396226415,0.027210884353741496,0.022222222222222223,0.016129032258064516,0.05005561735261402,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02666666666666667,0.010730710270822688,0.022130013831258646,0.011959521619135235,0.0,0.020026702269692925,0.0,4.606374386102118,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.023526155549404928,0.022935779816513763,0.026503567787971458,0.022935779816513763,0.01818181818181818,0.02181818181818182,0.02181818181818182,0.015384615384615385,0.03076923076923077,0.02727272727272727,0.06201834862385321,0.0,0.0,0.0,0.0006775067750677507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01889763779527559,0.026034997865983782,0.018900843268391976,0.024806201550387597,0.03396851698425849,0.03118693817648138,0.0,4.5629729506648085,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
2,0.028701435071753587,0.026348808030112924,0.026348808030112924,0.03136762860727729,0.04716981132075472,0.02040816326530612,0.044444444444444446,0.0,0.09121245828698554,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05333333333333334,0.017373530914665303,0.040110650069156296,0.02207911683532659,0.0,0.03649310191366266,0.0,4.571162676786183,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.03874896208137282,0.03873598369011213,0.040265035677879715,0.0417940876656473,0.034545454545454546,0.03272727272727273,0.01818181818181818,0.046153846153846156,0.015384615384615385,0.05454545454545454,0.10091743119266056,0.0,0.002130681818181818,0.0,0.0013550135501355014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03307086614173228,0.04182671788305591,0.03140447804594359,0.03875968992248062,0.05965202982601491,0.05081636396991378,0.0016901408450704226,4.483419554008528,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
3,0.042702135106755336,0.04767879548306148,0.04140526976160602,0.04265997490589712,0.04245283018867924,0.04081632653061224,0.022222222222222223,0.016129032258064516,0.11234705228031146,0.0,0.01485148514851485,0.0,0.024115755627009645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07222222222222222,0.02912621359223301,0.05532503457814661,0.03311867525298988,0.018518518518518517,0.051179350244770806,0.011475409836065573,4.455479841863187,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.05314143371159701,0.05657492354740061,0.053516819571865444,0.053007135575942915,0.06,0.025454545454545455,0.02181818181818182,0.07692307692307693,0.06153846153846154,0.08181818181818182,0.10642201834862386,0.0,0.026278409090909092,0.0,0.03861788617886179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04212598425196851,0.05911224925309432,0.04710671706891538,0.047674418604651166,0.0820215410107705,0.0629242340854889,0.023098591549295774,4.322861201341483,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
4,0.05390269513475674,0.050188205771643665,0.05269761606022585,0.06148055207026349,0.05660377358490566,0.04081632653061224,0.06666666666666667,0.03225806451612903,0.14015572858731926,0.0,0.0297029702970297,0.0,0.02572347266881029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08444444444444445,0.0398569238630557,0.07330567081604426,0.03863845446182153,0.018518518518518517,0.06364040943480195,0.018032786885245903,4.316823647578864,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.07196235815112095,0.07084607543323139,0.07543323139653414,0.07900101936799185,0.056363636363636366,0.04363636363636364,0.04727272727272727,0.09230769230769231,0.046153846153846156,0.11818181818181818,0.1438532110091743,0.0,0.03551136363636364,0.0,0.052845528455284556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0610236220472441,0.07789159197609902,0.06542599592904914,0.06589147286821706,0.1035625517812759,0.08567235369656943,0.029859154929577466,4.188575208269589,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
5,0.05985299264963248,0.06398996235884567,0.06148055207026349,0.056461731493099125,0.06132075471698113,0.05442176870748299,0.044444444444444446,0.04838709677419355,0.14238042269187987,0.0,0.03712871287128713,0.002336448598130841,0.04340836012861737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08666666666666667,0.04752171691364333,0.07883817427385892,0.046918123275068994,0.018518518518518517,0.07031597685803294,0.021311475409836064,4.202320199017763,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.08151120952117354,0.08511722731906218,0.08307849133537207,0.08766564729867482,0.06363636363636363,0.04363636363636364,0.05818181818181818,0.12307692307692308,0.06153846153846154,0.10909090909090909,0.1614678899082569,0.0026455026455026454,0.04261363636363636,0.0,0.05894308943089431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06968503937007874,0.08792146820315834,0.06920616458272753,0.08062015503875969,0.11847555923777962,0.09759677123463585,0.03211267605633803,4.0614291881874856,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
6,0.07420371018550928,0.08030112923462986,0.07653701380175659,0.08030112923462986,0.07075471698113207,0.034013605442176874,0.044444444444444446,0.016129032258064516,0.16796440489432704,0.0,0.054455445544554455,0.002336448598130841,0.06109324758842444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11,0.05774144098109351,0.08575380359612725,0.06807727690892364,0.043209876543209874,0.08455718736092568,0.036065573770491806,4.081775872240877,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.10254636036534735,0.10550458715596331,0.10550458715596331,0.10244648318042814,0.10727272727272727,0.05454545454545454,0.07636363636363637,0.13846153846153847,0.1076923076923077,0.13636363636363635,0.19009174311926605,0.003968253968253968,0.04616477272727273,0.0011614401858304297,0.1043360433604336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09527559055118111,0.1064874093043107,0.08927013666763595,0.10155038759689923,0.14250207125103562,0.12328013208585581,0.038873239436619716,3.9324123383624183,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
7,0.08155407770388519,0.0890840652446675,0.07528230865746549,0.08657465495608532,0.10377358490566038,0.047619047619047616,0.044444444444444446,0.03225806451612903,0.17018909899888765,0.0,0.0594059405940594,0.004672897196261682,0.08681672025723473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11555555555555555,0.06591722023505366,0.09612724757952974,0.07083716651333946,0.05246913580246913,0.09301290609701825,0.03934426229508197,3.981850874770301,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.11513977304179353,0.11009174311926606,0.11722731906218145,0.12283384301732926,0.12363636363636364,0.05090909090909091,0.10545454545454545,0.16923076923076924,0.13846153846153847,0.12727272727272726,0.2018348623853211,0.005291005291005291,0.045454545454545456,0.010452961672473868,0.1388888888888889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10511811023622047,0.12057191634656424,0.10293690026170399,0.11511627906976744,0.1499585749792875,0.13740598055402678,0.04676056338028169,3.8223619944099703,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
8,0.08155407770388519,0.08281053952321205,0.08155583437892096,0.08531994981179424,0.09905660377358491,0.061224489795918366,0.044444444444444446,0.03225806451612903,0.1546162402669633,0.02976190476190476,0.0594059405940594,0.011682242990654205,0.08038585209003216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10555555555555556,0.07051609606540624,0.09336099585062241,0.07543698252069918,0.04938271604938271,0.09390298175344905,0.036065573770491806,3.903984841576063,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.13063935787434267,0.11314984709480122,0.1345565749235474,0.14627930682976553,0.14363636363636365,0.07636363636363637,0.12,0.2153846153846154,0.1076923076923077,0.15454545454545454,0.21724770642201835,0.047619047619047616,0.06534090909090909,0.017421602787456445,0.14159891598915988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11771653543307087,0.1376440460947503,0.11660366385577203,0.1310077519379845,0.16984258492129245,0.15630159603742433,0.051830985915492955,3.7304459610639964,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
9,0.09065453272663633,0.08155583437892096,0.08657465495608532,0.10790464240903387,0.09433962264150944,0.08843537414965986,0.044444444444444446,0.06451612903225806,0.1746384872080089,0.015873015873015872,0.07178217821782178,0.009345794392523364,0.09807073954983923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11555555555555555,0.07920286152273888,0.10304287690179806,0.0827966881324747,0.06172839506172839,0.10235870048954161,0.047540983606557376,3.8114235423685248,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.14447827290340437,0.11926605504587157,0.14627930682976553,0.1692150866462793,0.14545454545454545,0.12,0.11636363636363636,0.2923076923076923,0.13846153846153847,0.16363636363636364,0.2455045871559633,0.01984126984126984,0.07741477272727272,0.029036004645760744,0.15311653116531165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1188976377952756,0.15834400341442595,0.1352137249200349,0.1375968992248062,0.1855840927920464,0.17079434966061274,0.06366197183098592,3.6438204408714787,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
10,0.09940497024851243,0.09410288582183186,0.09786700125470514,0.10790464240903387,0.12735849056603774,0.08163265306122448,0.06666666666666667,0.04838709677419355,0.1724137931034483,0.06547619047619048,0.09653465346534654,0.04205607476635514,0.06270096463022508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12111111111111111,0.08942258559018906,0.1078838174273859,0.10211591536338546,0.05246913580246913,0.11259457053849577,0.05081967213114754,3.7786546492851985,2857,797,797,797,212,147,45,62,899,504,404,428,622,900,1957,1446,1087,324,2247,610,0.1591475228342098,0.14424057084607544,0.15545361875637104,0.18144750254842,0.16545454545454547,0.08727272727272728,0.14909090909090908,0.4153846153846154,0.18461538461538463,0.1,0.26091743119266053,0.06613756613756613,0.08948863636363637,0.06736353077816493,0.1388888888888889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13818897637795274,0.17050789586000853,0.1520790927595231,0.15465116279069768,0.18889809444904723,0.1862043661713447,0.07605633802816901,3.5806986378264036,7226,1962,1962,1962,550,275,275,65,65,110,2725,756,1408,861,1476,2540,4686,3439,2580,1207,5451,1775
