epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d008,test_n_device_id__d009,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.016158648549394052,0.013812154696132596,0.015193370165745856,0.013812154696132596,0.023474178403755867,0.046296296296296294,0.011764705882352941,0.0,0.016,0.0704,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013157894736842105,0.0176697956929873,0.016973125884016973,0.019249278152069296,0.0,0.020493712156497437,0.0,4.659595591768902,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.024320652173913042,0.02702702702702703,0.025552825552825554,0.023587223587223587,0.014571948998178506,0.012738853503184714,0.02127659574468085,0.03076923076923077,0.044444444444444446,0.06382978723404255,0.0596865621873958,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0245253164556962,0.024213576158940396,0.02362431575914722,0.022450532724505326,0.03013481363996828,0.032246442082507654,0.0,4.5279612250950025,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
2,0.017627616599338966,0.011049723756906077,0.013812154696132596,0.016574585635359115,0.046948356807511735,0.027777777777777776,0.023529411764705882,0.0,0.024,0.0768,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.009868421052631578,0.02153506350082827,0.019094766619519095,0.02021174205967276,0.0,0.022356776897997206,0.0,4.652305510566815,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.04361413043478261,0.04914004914004914,0.041277641277641275,0.04668304668304668,0.04007285974499089,0.025477707006369428,0.02127659574468085,0.046153846153846156,0.044444444444444446,0.0425531914893617,0.10570190063354451,0.0,0.0029985007496251873,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.043512658227848104,0.04366721854304636,0.043215211754537596,0.04223744292237443,0.047581284694686754,0.05728697531976221,0.001658374792703151,4.445329856872559,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
3,0.028277634961439587,0.020718232044198894,0.03038674033149171,0.027624309392265192,0.046948356807511735,0.037037037037037035,0.011764705882352941,0.0,0.04,0.0864,0.0,0.012552301255230125,0.0,0.0288135593220339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025219298245614034,0.02981778023191607,0.03323903818953324,0.026948989412897015,0.007407407407407408,0.03306939916162087,0.010416666666666666,4.573224233346435,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.0546195652173913,0.06486486486486487,0.052088452088452086,0.057002457002457,0.04371584699453552,0.022292993630573247,0.03404255319148936,0.06153846153846154,0.06666666666666667,0.0425531914893617,0.10903634544848283,0.0,0.0239880059970015,0.0,0.028514588859416445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.056962025316455694,0.05339403973509934,0.048977239988475946,0.05441400304414003,0.07057890563045202,0.06647450909745992,0.01824212271973466,4.270903877590014,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
4,0.03635695923613661,0.027624309392265192,0.03729281767955801,0.031767955801104975,0.046948356807511735,0.07407407407407407,0.023529411764705882,0.0,0.072,0.1168,0.0,0.01882845188284519,0.0025380710659898475,0.02711864406779661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021929824561403508,0.04362230811706239,0.04172560113154172,0.0356111645813282,0.011111111111111112,0.04145319049836982,0.017361111111111112,4.427457621024892,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.0811141304347826,0.08943488943488943,0.08746928746928746,0.08353808353808354,0.060109289617486336,0.03503184713375796,0.04680851063829787,0.12307692307692308,0.044444444444444446,0.0425531914893617,0.1577192397465822,0.0,0.03973013493253373,0.004469273743016759,0.04442970822281167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08227848101265822,0.08050496688741722,0.07231345433592624,0.0776255707762557,0.11260904044409199,0.09854080345883624,0.027639579878385848,4.1332116997760275,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
5,0.04296731546088873,0.03314917127071823,0.04419889502762431,0.03729281767955801,0.046948356807511735,0.07407407407407407,0.047058823529411764,0.0,0.096,0.144,0.0015723270440251573,0.016736401673640166,0.0,0.030508474576271188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03179824561403509,0.048591938155715074,0.04738330975954738,0.04523580365736285,0.011111111111111112,0.05030274802049371,0.015625,4.336164291667623,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.08478260869565217,0.08943488943488943,0.08992628992628993,0.08992628992628993,0.07103825136612021,0.03503184713375796,0.05531914893617021,0.1076923076923077,0.06666666666666667,0.06382978723404255,0.16705568522840947,0.003205128205128205,0.034482758620689655,0.0,0.04973474801061008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08979430379746836,0.08216059602649006,0.07548256986459234,0.08409436834094368,0.11181601903251388,0.10448567825617006,0.024322830292979547,3.99851596666419,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
6,0.04737421961072347,0.031767955801104975,0.03867403314917127,0.052486187845303865,0.07511737089201878,0.07407407407407407,0.058823529411764705,0.0,0.088,0.1568,0.0,0.02092050209205021,0.0,0.03559322033898305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03837719298245614,0.05190502484815019,0.051626591230551626,0.05101058710298364,0.011111111111111112,0.05589194224499301,0.015625,4.263733246376354,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.09932065217391305,0.10712530712530713,0.09926289926289926,0.10859950859950859,0.08561020036429873,0.03184713375796178,0.08085106382978724,0.12307692307692308,0.08888888888888889,0.0425531914893617,0.18906302100700234,0.003205128205128205,0.05022488755622189,0.0011173184357541898,0.0623342175066313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0992879746835443,0.09933774834437085,0.08412561221549986,0.10235920852359208,0.13481363996827914,0.1210592686002522,0.0326147042564953,3.895460253176482,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
7,0.05398457583547558,0.049723756906077346,0.04834254143646409,0.04419889502762431,0.07511737089201878,0.07407407407407407,0.047058823529411764,0.0,0.128,0.152,0.0015723270440251573,0.029288702928870293,0.005076142131979695,0.059322033898305086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.046052631578947366,0.05797901711761458,0.06152758132956153,0.05293551491819057,0.018518518518518517,0.06287843502561714,0.020833333333333332,4.189100699086772,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.11603260869565217,0.11449631449631449,0.11891891891891893,0.12874692874692875,0.1092896174863388,0.054140127388535034,0.08936170212765958,0.16923076923076924,0.08888888888888889,0.0851063829787234,0.20440146715571858,0.0016025641025641025,0.05772113943028486,0.0011173184357541898,0.10742705570291777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11867088607594936,0.1146523178807947,0.10285220397579949,0.11834094368340943,0.14750198255352895,0.13997477931904162,0.04256495301271421,3.8009390209032143,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
8,0.06279838413514506,0.05386740331491713,0.06767955801104972,0.06353591160220995,0.06572769953051644,0.06481481481481481,0.03529411764705882,0.0,0.104,0.1712,0.0,0.03138075313807531,0.01015228426395939,0.07627118644067797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05592105263157895,0.06626173384870238,0.06294200848656294,0.07218479307025986,0.025925925925925925,0.07405682347461574,0.020833333333333332,4.081276973818227,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.13695652173913042,0.1366093366093366,0.14447174447174446,0.142014742014742,0.14207650273224043,0.04777070063694268,0.10638297872340426,0.26153846153846155,0.13333333333333333,0.1276595744680851,0.2464154718239413,0.003205128205128205,0.05247376311844078,0.01564245810055866,0.1213527851458886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13330696202531644,0.1388658940397351,0.12532411408815902,0.13356164383561644,0.176050753370341,0.1666366420464781,0.04588170259812051,3.7068990292756454,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
9,0.06426735218508997,0.058011049723756904,0.05386740331491713,0.0649171270718232,0.07981220657276995,0.10185185185185185,0.047058823529411764,0.0,0.12,0.1744,0.0015723270440251573,0.012552301255230125,0.017766497461928935,0.08813559322033898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06030701754385965,0.06626173384870238,0.07001414427157002,0.06929740134744947,0.014814814814814815,0.07545412203074056,0.022569444444444444,4.077164531235654,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.13790760869565216,0.12432432432432433,0.14004914004914004,0.15626535626535626,0.14207650273224043,0.07643312101910828,0.1148936170212766,0.3076923076923077,0.15555555555555556,0.06382978723404255,0.24008002667555853,0.003205128205128205,0.05697151424287856,0.0223463687150838,0.1306366047745358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1293512658227848,0.1423841059602649,0.12301930279458369,0.1343226788432268,0.18636003172085647,0.1666366420464781,0.04975124378109453,3.6573788850203806,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
10,0.08299669482188762,0.0718232044198895,0.07734806629834254,0.0856353591160221,0.10328638497652583,0.07407407407407407,0.047058823529411764,0.0,0.176,0.1904,0.007861635220125786,0.058577405857740586,0.02284263959390863,0.11016949152542373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07456140350877193,0.08724461623412479,0.0884016973125884,0.0875842155919153,0.037037037037037035,0.09408476944573824,0.041666666666666664,3.9239966385162277,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.17404891304347825,0.16904176904176904,0.18722358722358723,0.1769041769041769,0.1785063752276867,0.08598726114649681,0.14468085106382977,0.3076923076923077,0.2,0.1702127659574468,0.28376125375125044,0.014423076923076924,0.0944527736131934,0.035754189944134075,0.17440318302387267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16574367088607594,0.17839403973509935,0.16191299337366752,0.1719939117199391,0.21173671689135606,0.2055485498108449,0.07739082365948037,3.5253401466037917,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
