epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d009,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d009,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d009,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.017077798861480076,0.018726591760299626,0.018726591760299626,0.018726591760299626,0.011204481792717087,0.00881057268722467,0.015384615384615385,0.022222222222222223,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02106969205834684,0.014522821576763486,0.011936339522546418,0.02459016393442623,0.0,0.02297872340425532,0.0,4.611127579536414,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.013292876751914463,0.013278855975485188,0.013278855975485188,0.013278855975485188,0.012345679012345678,0.015384615384615385,0.010526315789473684,0.015384615384615385,0.015384615384615385,0.015748031496062992,0.040457343887423045,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.010879419764279238,0.014422057264050901,0.01450992004737933,0.006354970494779845,0.02162565249813572,0.01720269259536275,0.0,4.594822387959877,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
2,0.017077798861480076,0.018726591760299626,0.018726591760299626,0.018726591760299626,0.011204481792717087,0.00881057268722467,0.015384615384615385,0.022222222222222223,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02106969205834684,0.014522821576763486,0.011936339522546418,0.02459016393442623,0.0,0.02297872340425532,0.0,4.611493481630618,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.013148388961132785,0.013278855975485188,0.013278855975485188,0.013278855975485188,0.012345679012345678,0.015384615384615385,0.010526315789473684,0.015384615384615385,0.015384615384615385,0.007874015748031496,0.04001759014951627,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.010879419764279238,0.014209968186638389,0.014213799230085875,0.006354970494779845,0.02162565249813572,0.017015706806282723,0.0,4.595063159789951,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
3,0.02530044275774826,0.0299625468164794,0.02746566791510612,0.02871410736579276,0.014005602240896359,0.013215859030837005,0.015384615384615385,0.022222222222222223,0.05925925925925926,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03484602917341977,0.019190871369294607,0.015915119363395226,0.03825136612021858,0.0,0.03404255319148936,0.0,4.6076684091605395,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.01907238838318162,0.018896833503575076,0.01940755873340143,0.020429009193054137,0.014814814814814815,0.020512820512820513,0.010526315789473684,0.03076923076923077,0.03076923076923077,0.007874015748031496,0.05804749340369393,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.016319129646418858,0.020360551431601273,0.021320698845128813,0.009986382206082615,0.028337061894108874,0.02468212415856395,0.0,4.587767937369058,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
4,0.013915243516761544,0.0149812734082397,0.0149812734082397,0.012484394506866416,0.014005602240896359,0.01762114537444934,0.007692307692307693,0.0,0.014074074074074074,0.0,0.0,0.0,0.052083333333333336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017017828200972446,0.011929460580912862,0.011936339522546418,0.012295081967213115,0.042105263157894736,0.015319148936170212,0.009852216748768473,4.567833347308492,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.01950585175552666,0.019918283963227784,0.021450459652706845,0.020429009193054137,0.012345679012345678,0.010256410256410256,0.010526315789473684,0.015384615384615385,0.03076923076923077,0.015748031496062992,0.021547933157431837,0.0,0.0,0.0,0.05315203955500618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.016772438803263828,0.020784729586426298,0.020432336393248447,0.018157058556513846,0.019388516032811335,0.02299925205684368,0.007628734901462174,4.540950048143784,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
5,0.031309297912713474,0.033707865168539325,0.033707865168539325,0.0299625468164794,0.025210084033613446,0.022026431718061675,0.03076923076923077,0.06666666666666667,0.051111111111111114,0.0,0.05263157894736842,0.0,0.016666666666666666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04051863857374392,0.0254149377593361,0.03249336870026525,0.03278688524590164,0.010526315789473684,0.03446808510638298,0.022167487684729065,4.35793826098988,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.03482155757838463,0.03472931562819203,0.035240040858018386,0.03677221654749745,0.027160493827160494,0.035897435897435895,0.02631578947368421,0.03076923076923077,0.046153846153846156,0.031496062992125984,0.055848724714160074,0.0,0.050932568149210905,0.0,0.02657601977750309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03309156844968268,0.035630965005302224,0.03968018951732307,0.023604176123467997,0.041014168530947054,0.03534031413612566,0.03305785123966942,4.316913438831997,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
6,0.038266919671094246,0.03745318352059925,0.04244694132334582,0.03745318352059925,0.036414565826330535,0.030837004405286344,0.038461538461538464,0.044444444444444446,0.0637037037037037,0.0,0.0,0.0,0.07291666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.051053484602917344,0.03008298755186722,0.028514588859416445,0.045765027322404374,0.05789473684210526,0.04680851063829787,0.013546798029556651,4.258274249680656,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.04247941048981361,0.03983656792645557,0.04341164453524004,0.0449438202247191,0.03209876543209877,0.041025641025641026,0.03684210526315789,0.09230769230769231,0.046153846153846156,0.047244094488188976,0.07387862796833773,0.0,0.0,0.0,0.07787391841779975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04079782411604715,0.043266171792152704,0.04560260586319218,0.03177485247389923,0.05219985085756898,0.05235602094240838,0.008900190718372537,4.209463713951425,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
7,0.04933586337760911,0.049937578027465665,0.05742821473158552,0.04744069912609238,0.036414565826330535,0.039647577092511016,0.046153846153846156,0.08888888888888889,0.08888888888888889,0.0,0.014354066985645933,0.0,0.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07050243111831442,0.03578838174273859,0.03050397877984085,0.06898907103825136,0.04736842105263158,0.060851063829787236,0.01600985221674877,4.178460716522622,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.05042623898280595,0.05158324821246169,0.052604698672114404,0.05005107252298264,0.04938271604938271,0.05128205128205128,0.031578947368421054,0.03076923076923077,0.046153846153846156,0.047244094488188976,0.10070360598065084,0.0,0.01721664275466284,0.0,0.059332509270704575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.048504079782411606,0.05132555673382821,0.0568551969203435,0.03676804357694054,0.05667412378821775,0.0618922961854899,0.01144310235219326,4.121972529258778,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
8,0.04016445287792536,0.03620474406991261,0.03620474406991261,0.03620474406991261,0.058823529411764705,0.048458149779735685,0.046153846153846156,0.044444444444444446,0.05407407407407407,0.005208333333333333,0.0,0.0,0.10833333333333334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05429497568881685,0.03112033195020747,0.03580901856763926,0.0389344262295082,0.08421052631578947,0.04723404255319149,0.019704433497536946,4.13994739780993,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.0521600924721861,0.052604698672114404,0.05107252298263534,0.05209397344228805,0.056790123456790124,0.05128205128205128,0.042105263157894736,0.07692307692307693,0.046153846153846156,0.05511811023622047,0.07211961301671065,0.01598173515981735,0.0,0.0,0.11310259579728059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04941069809610154,0.05344644750795334,0.054190109564702396,0.044938719927371765,0.05891126025354213,0.06357516828721017,0.013350286077558804,4.074274784876869,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
9,0.04775458570524984,0.04369538077403246,0.056179775280898875,0.0449438202247191,0.0392156862745098,0.030837004405286344,0.06153846153846154,0.13333333333333333,0.09111111111111111,0.028645833333333332,0.03349282296650718,0.0,0.00625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05348460291734198,0.044087136929460584,0.03978779840848806,0.060792349726775954,0.010526315789473684,0.06,0.012315270935960592,4.127420839216798,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.05114867793671435,0.052604698672114404,0.04851889683350358,0.05005107252298264,0.05432098765432099,0.06666666666666667,0.05263157894736842,0.06153846153846154,0.07692307692307693,0.031496062992125984,0.10949868073878628,0.019406392694063926,0.03873744619799139,0.0,0.021013597033374538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05485040797824116,0.04941675503711559,0.05567071365116968,0.03949160236041761,0.05891126025354213,0.05983545250560957,0.02161474888747616,4.051889424791847,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
10,0.058191018342821,0.046192259675405745,0.06991260923845194,0.05742821473158552,0.047619047619047616,0.05286343612334802,0.07692307692307693,0.13333333333333333,0.09925925925925926,0.036458333333333336,0.004784688995215311,0.0,0.07083333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07293354943273905,0.0487551867219917,0.04310344827586207,0.07581967213114754,0.042105263157894736,0.07404255319148936,0.012315270935960592,4.056639100086229,3162,801,801,801,357,227,130,45,1350,384,418,530,480,1234,1928,1508,1464,190,2350,812,0.0686317006212975,0.07150153217568948,0.07303370786516854,0.06179775280898876,0.06666666666666667,0.06153846153846154,0.06315789473684211,0.07692307692307693,0.09230769230769231,0.07086614173228346,0.13500439753737906,0.023972602739726026,0.0,0.0,0.09085290482076638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06890299184043518,0.06850477200424178,0.07106899615042937,0.05220154334997731,0.0894854586129754,0.08638743455497382,0.008264462809917356,3.98267303541757,6921,1958,1958,1958,405,195,190,65,65,127,2274,876,1394,759,1618,2206,4715,3377,2203,1341,5348,1573
