epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language___language_independent,test_acc_language__francais,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language___language_independent,test_acc_lng_language__francais,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d008,test_n_device_id__d009,test_n_language___language_independent,test_n_language__francais,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language___language_independent,train_acc_language__francais,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language___language_independent,train_acc_lng_language__francais,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language___language_independent,train_n_language__francais,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.00918105031215571,0.008287292817679558,0.008287292817679558,0.008287292817679558,0.014084507042253521,0.018518518518518517,0.011764705882352941,0.0,0.008,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.006578947368421052,0.010491441192711209,0.009900990099009901,0.010587102983638113,0.0,0.011644154634373545,0.0,4.756106362288549,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.016304347826086956,0.0171990171990172,0.0171990171990172,0.0171990171990172,0.01092896174863388,0.009554140127388535,0.01276595744680851,0.015384615384615385,0.022222222222222223,0.02127659574468085,0.04001333777925975,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01740506329113924,0.015728476821192054,0.0149812734082397,0.014840182648401826,0.022997620935765267,0.021617726535759323,0.0,4.54515383347221,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
2,0.00918105031215571,0.008287292817679558,0.008287292817679558,0.008287292817679558,0.014084507042253521,0.018518518518518517,0.011764705882352941,0.0,0.008,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.006578947368421052,0.010491441192711209,0.009900990099009901,0.010587102983638113,0.0,0.011644154634373545,0.0,4.759700891422604,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.016304347826086956,0.0171990171990172,0.0171990171990172,0.0171990171990172,0.01092896174863388,0.009554140127388535,0.01276595744680851,0.015384615384615385,0.022222222222222223,0.02127659574468085,0.04001333777925975,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01740506329113924,0.015728476821192054,0.0149812734082397,0.014840182648401826,0.022997620935765267,0.021617726535759323,0.0,4.543711994005286,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
3,0.00918105031215571,0.008287292817679558,0.008287292817679558,0.008287292817679558,0.014084507042253521,0.018518518518518517,0.011764705882352941,0.0,0.008,0.04,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.006578947368421052,0.010491441192711209,0.009900990099009901,0.010587102983638113,0.0,0.011644154634373545,0.0,4.7446691630038105,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.016304347826086956,0.0171990171990172,0.0171990171990172,0.0171990171990172,0.01092896174863388,0.009554140127388535,0.01276595744680851,0.015384615384615385,0.022222222222222223,0.02127659574468085,0.04001333777925975,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01740506329113924,0.015728476821192054,0.0149812734082397,0.014840182648401826,0.022997620935765267,0.021617726535759323,0.0,4.542471006642217,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
4,0.014322438486962909,0.013812154696132596,0.013812154696132596,0.011049723756906077,0.023474178403755867,0.027777777777777776,0.011764705882352941,0.0,0.016,0.0624,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.009868421052631578,0.016565433462175594,0.016973125884016973,0.014436958614051972,0.0,0.018164881229622728,0.0,4.735151287391262,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.025679347826086957,0.0285012285012285,0.02506142506142506,0.027518427518427518,0.018214936247723135,0.012738853503184714,0.02127659574468085,0.03076923076923077,0.044444444444444446,0.02127659574468085,0.06302100700233411,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.028085443037974684,0.024420529801324503,0.023912417170844136,0.020167427701674276,0.04203013481363997,0.034047919293820936,0.0,4.527138875878376,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
5,0.028277634961439587,0.027624309392265192,0.024861878453038673,0.027624309392265192,0.03286384976525822,0.05555555555555555,0.023529411764705882,0.0,0.032,0.0768,0.0,0.0,0.0,0.04915254237288136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.021929824561403508,0.03147432357813363,0.033946251768033946,0.026948989412897015,0.003703703703703704,0.035398230088495575,0.001736111111111111,4.5665598129289275,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.0389945652173913,0.03882063882063882,0.03931203931203931,0.039803439803439804,0.03460837887067395,0.03184713375796178,0.0425531914893617,0.03076923076923077,0.06666666666666667,0.06382978723404255,0.06902300766922308,0.0,0.0,0.0,0.05305039787798409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04153481012658228,0.03766556291390728,0.03428406799193316,0.0350076103500761,0.06026962727993656,0.04863988470545848,0.009397457158651189,4.394977370552395,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
6,0.0297466030113845,0.023480662983425413,0.026243093922651933,0.029005524861878452,0.03755868544600939,0.06481481481481481,0.03529411764705882,0.05,0.04,0.0976,0.0,0.04184100418410042,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.03147432357813363,0.033946251768033946,0.026948989412897015,0.018518518518518517,0.03213786679087098,0.020833333333333332,4.330083930400466,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.0483695652173913,0.050614250614250615,0.050614250614250615,0.05110565110565111,0.029143897996357013,0.03503184713375796,0.03829787234042553,0.03076923076923077,0.06666666666666667,0.10638297872340426,0.09903301100366789,0.0,0.04422788605697151,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.051819620253164556,0.04656456953642384,0.04235090751944685,0.04604261796042618,0.06978588421887391,0.05710682759863088,0.02155887230514096,4.20966966877813,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
7,0.0426000734484025,0.03867403314917127,0.04419889502762431,0.04281767955801105,0.046948356807511735,0.08333333333333333,0.03529411764705882,0.0,0.024,0.1136,0.0,0.0,0.0,0.07627118644067797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03837719298245614,0.0447266703478741,0.04950495049504951,0.04427333974975938,0.0,0.05402887750349324,0.0,4.225538104586509,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.05502717391304348,0.053562653562653564,0.057985257985257985,0.05552825552825553,0.04918032786885246,0.044585987261146494,0.05106382978723404,0.07692307692307693,0.08888888888888889,0.06382978723404255,0.09803267755918639,0.0,0.0,0.0,0.07360742705570292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.056566455696202535,0.05422185430463576,0.04811293575338519,0.04908675799086758,0.08643933386201427,0.06881642947216718,0.01271420674405749,4.097576448191767,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
8,0.057289753947851636,0.06077348066298342,0.052486187845303865,0.04834254143646409,0.07042253521126761,0.12037037037037036,0.08235294117647059,0.0,0.032,0.144,0.0,0.006276150627615063,0.0,0.10677966101694915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.051535087719298246,0.06018774157923799,0.06506364922206506,0.05871029836381136,0.011111111111111112,0.07079646017699115,0.006944444444444444,4.09626360391371,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.08396739130434783,0.0855036855036855,0.08894348894348894,0.08845208845208845,0.0546448087431694,0.07961783439490445,0.059574468085106386,0.09230769230769231,0.06666666666666667,0.10638297872340426,0.1513837945981994,0.0,0.006746626686656672,0.0,0.10278514588859416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08504746835443038,0.0834023178807947,0.07029674445404782,0.07952815829528158,0.1308485329103886,0.10448567825617006,0.021006080707573246,3.9544227351313053,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
9,0.07051046639735586,0.05939226519337017,0.06629834254143646,0.07044198895027624,0.09859154929577464,0.12962962962962962,0.023529411764705882,0.1,0.088,0.144,0.015723270440251572,0.04602510460251046,0.0,0.11864406779661017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06359649122807018,0.07399226946438432,0.07425742574257425,0.07218479307025986,0.044444444444444446,0.08057755006986493,0.03298611111111111,3.875819032173843,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.0953804347826087,0.09582309582309582,0.10122850122850123,0.09238329238329239,0.08561020036429873,0.08280254777070063,0.07659574468085106,0.12307692307692308,0.2,0.10638297872340426,0.1397132377459153,0.01282051282051282,0.03823088455772114,0.0,0.14854111405835543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08900316455696203,0.09871688741721854,0.08297320656871218,0.0882800608828006,0.14432989690721648,0.11079084849576652,0.04809286898839138,3.677828730707583,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
10,0.07014322438486963,0.0649171270718232,0.07044198895027624,0.05386740331491713,0.09389671361502347,0.1388888888888889,0.047058823529411764,0.05,0.112,0.1552,0.0,0.03138075313807531,0.005076142131979695,0.13050847457627118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05592105263157895,0.07730535615681944,0.07920792079207921,0.06737247353224254,0.03333333333333333,0.07964601769911504,0.034722222222222224,3.739172972960372,2723,724,724,724,213,108,85,20,125,625,636,478,394,590,912,1811,1414,1039,270,2147,576,0.10625,0.10368550368550368,0.11302211302211303,0.10171990171990172,0.0965391621129326,0.09235668789808917,0.07659574468085106,0.18461538461538463,0.26666666666666666,0.2127659574468085,0.16172057352450817,0.0,0.027736131934032984,0.01005586592178771,0.16644562334217505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09414556962025317,0.11258278145695365,0.09420916162489196,0.09855403348554033,0.15543219666931007,0.12700414339758603,0.04256495301271421,3.5575480253800102,7360,2035,2035,2035,549,314,235,65,45,47,2999,624,1334,895,1508,2528,4832,3471,2628,1261,5551,1809
