epoch,train_loss,test_loss,train_acc,test_acc
1,1.1695432662963867,1.182780146598816,0.27450980392156865,0.27450980392156865
2,1.1947890023390453,1.1797316173712413,0.27450980392156865,0.27450980392156865
3,1.1701833804448445,1.1751453479131062,0.27450980392156865,0.27450980392156865
4,1.1631228129069011,1.1713338196277618,0.27450980392156865,0.27450980392156865
5,1.1628319422403972,1.1678841014703114,0.27450980392156865,0.27450980392156865
6,1.1587906976540883,1.164813329776128,0.27450980392156865,0.27450980392156865
7,1.1514177123705547,1.161904086669286,0.27450980392156865,0.27450980392156865
8,1.151999791463216,1.1589616934458415,0.27450980392156865,0.27450980392156865
9,1.152806391318639,1.1560171941916149,0.29411764705882354,0.27450980392156865
10,1.1579615672429402,1.1531120141347249,0.29411764705882354,0.27450980392156865
11,1.1441775560379028,1.149272878964742,0.29411764705882354,0.27450980392156865
12,1.1386952996253967,1.1452312072118123,0.29411764705882354,0.27450980392156865
13,1.145224501689275,1.14128444592158,0.29411764705882354,0.27450980392156865
14,1.1365249355634053,1.137220690647761,0.27450980392156865,0.27450980392156865
15,1.1337628563245137,1.1332829495271046,0.27450980392156865,0.27450980392156865
16,1.138113300005595,1.1291629374027252,0.27450980392156865,0.27450980392156865
17,1.1257482469081879,1.1244215567906697,0.29411764705882354,0.27450980392156865
18,1.1141353646914165,1.119006057580312,0.3137254901960784,0.27450980392156865
19,1.131032645702362,1.113902320464452,0.29411764705882354,0.29411764705882354
20,1.1193705201148987,1.1090131998062134,0.3137254901960784,0.29411764705882354
21,1.1022097965081532,1.103954980770747,0.29411764705882354,0.29411764705882354
22,1.09365713596344,1.0981934070587158,0.3137254901960784,0.29411764705882354
23,1.101853718360265,1.0910952687263489,0.29411764705882354,0.3137254901960784
24,1.0994556943575542,1.0846364100774128,0.27450980392156865,0.3137254901960784
25,1.0747430125872295,1.0787327984968822,0.3137254901960784,0.3137254901960784
26,1.1050131817658742,1.0722835858662922,0.3137254901960784,0.3137254901960784
27,1.0753879845142365,1.0667649308840434,0.3333333333333333,0.3137254901960784
28,1.0888224840164185,1.0605479379494984,0.27450980392156865,0.3333333333333333
29,1.055868238210678,1.053966075181961,0.37254901960784315,0.3137254901960784
30,1.0719442268212636,1.0466514229774475,0.3137254901960784,0.37254901960784315
31,1.030988613764445,1.039292186498642,0.37254901960784315,0.37254901960784315
32,1.0715431372324626,1.0314218799273174,0.37254901960784315,0.43137254901960786
33,1.0284186502297719,1.0234301686286926,0.45098039215686275,0.43137254901960786
34,1.0925963322321575,1.0158096849918365,0.37254901960784315,0.45098039215686275
35,1.0518285234769185,1.0092186033725739,0.39215686274509803,0.45098039215686275
36,1.0207805434862773,1.0014403859774272,0.5294117647058824,0.49019607843137253
37,1.0322241187095642,0.9929621120293936,0.39215686274509803,0.5098039215686274
38,0.9960177540779114,0.9847334225972494,0.49019607843137253,0.49019607843137253
39,0.9977935751279196,0.9761036237080892,0.49019607843137253,0.5686274509803921
40,1.0061952372392018,0.9678074816862742,0.37254901960784315,0.5686274509803921
41,1.0123728315035503,0.9593866964181265,0.4117647058823529,0.5882352941176471
42,0.9406403104464213,0.9509899119536082,0.47058823529411764,0.5882352941176471
43,0.9243807196617126,0.9417492151260376,0.5490196078431373,0.5686274509803921
44,0.9239691694577535,0.9322027762730917,0.47058823529411764,0.5686274509803921
45,0.896215816338857,0.9221521119276682,0.5098039215686274,0.5686274509803921
46,0.9745960235595703,0.9128495752811432,0.43137254901960786,0.5882352941176471
47,0.936693141857783,0.9041143258412679,0.5882352941176471,0.6078431372549019
