epoch,train_loss,test_loss,train_acc,test_acc
1,1.1379747589429219,1.1466242969036102,0.21568627450980393,0.30303030303030304
2,1.1334423621495564,1.1458491086959839,0.19607843137254902,0.30303030303030304
3,1.1318054993947346,1.1448767483234406,0.3333333333333333,0.30303030303030304
4,1.1301467021306355,1.1439397037029266,0.35294117647058826,0.30303030303030304
5,1.1293100814024608,1.1429936587810516,0.35294117647058826,0.30303030303030304
6,1.1268827418486278,1.141993910074234,0.35294117647058826,0.30303030303030304
7,1.1267177760601044,1.1409476101398468,0.35294117647058826,0.30303030303030304
8,1.1248137255509694,1.1398256719112396,0.35294117647058826,0.30303030303030304
9,1.1242907444636028,1.1387498676776886,0.35294117647058826,0.30303030303030304
10,1.1227927207946777,1.1377301812171936,0.35294117647058826,0.30303030303030304
11,1.1223109861214955,1.1367740631103516,0.35294117647058826,0.30303030303030304
12,1.1209031542142232,1.135856807231903,0.35294117647058826,0.30303030303030304
13,1.120847115914027,1.134963572025299,0.35294117647058826,0.30303030303030304
14,1.1197139422098796,1.1341019868850708,0.35294117647058826,0.30303030303030304
15,1.118706504503886,1.1332594752311707,0.35294117647058826,0.30303030303030304
16,1.1181819240252178,1.1324234306812286,0.35294117647058826,0.30303030303030304
17,1.1176727016766865,1.131605088710785,0.35294117647058826,0.30303030303030304
18,1.116821934779485,1.1307827234268188,0.35294117647058826,0.30303030303030304
19,1.1157127022743225,1.1299248039722443,0.35294117647058826,0.30303030303030304
20,1.1147029797236125,1.1290420889854431,0.35294117647058826,0.30303030303030304
21,1.1132161021232605,1.128048688173294,0.35294117647058826,0.30303030303030304
22,1.1123773256937664,1.1269949674606323,0.35294117647058826,0.30303030303030304
23,1.1113134920597076,1.1258299052715302,0.35294117647058826,0.30303030303030304
24,1.1098291873931885,1.1244874000549316,0.35294117647058826,0.30303030303030304
25,1.1079204380512238,1.1229992508888245,0.35294117647058826,0.30303030303030304
26,1.1066750784715016,1.1212360858917236,0.35294117647058826,0.30303030303030304
27,1.1045248607794445,1.1193360686302185,0.35294117647058826,0.30303030303030304
28,1.1014252106348674,1.1173186004161835,0.35294117647058826,0.30303030303030304
29,1.1004985570907593,1.1151393353939056,0.35294117647058826,0.30303030303030304
30,1.0953553318977356,1.1128723919391632,0.35294117647058826,0.30303030303030304
31,1.0951794187227886,1.1103142201900482,0.35294117647058826,0.30303030303030304
32,1.0915995637575786,1.1078711450099945,0.35294117647058826,0.30303030303030304
33,1.0899236400922139,1.1052706241607666,0.35294117647058826,0.30303030303030304
34,1.083743969599406,1.1027505993843079,0.35294117647058826,0.30303030303030304
35,1.0811034838358562,1.1001648008823395,0.35294117647058826,0.30303030303030304
36,1.076475739479065,1.0974295735359192,0.37254901960784315,0.30303030303030304
37,1.0732002059618633,1.0944981575012207,0.37254901960784315,0.30303030303030304
38,1.0709980328877766,1.0917400121688843,0.45098039215686275,0.3939393939393939
39,1.0666747291882832,1.0891025364398956,0.49019607843137253,0.36363636363636365
40,1.064941644668579,1.086576372385025,0.45098039215686275,0.3939393939393939
41,1.0624402165412903,1.0841881334781647,0.43137254901960786,0.42424242424242425
42,1.0558575789133708,1.0820246487855911,0.43137254901960786,0.42424242424242425
43,1.0523233910401661,1.0798163712024689,0.45098039215686275,0.3939393939393939
44,1.0528173347314198,1.0777653753757477,0.47058823529411764,0.36363636363636365
45,1.046494295199712,1.0759151726961136,0.47058823529411764,0.3333333333333333
46,1.0421636303265889,1.0740745514631271,0.47058823529411764,0.3333333333333333
47,1.0375505487124126,1.0723344385623932,0.49019607843137253,0.30303030303030304
48,1.0330117642879486,1.070441022515297,0.47058823529411764,0.30303030303030304
49,1.0285421113173168,1.068573459982872,0.49019607843137253,0.30303030303030304
50,1.03073783715566,1.0666174590587616,0.49019607843137253,0.30303030303030304
51,1.021881361802419,1.0648604780435562,0.49019607843137253,0.30303030303030304
52,1.0217836201190948,1.063403680920601,0.5098039215686274,0.30303030303030304
53,1.0208786030610402,1.0621887296438217,0.5098039215686274,0.3333333333333333
54,1.0154608488082886,1.0612164288759232,0.47058823529411764,0.3333333333333333
55,1.0125809808572133,1.0601138919591904,0.47058823529411764,0.36363636363636365
56,1.008929580450058,1.059089720249176,0.45098039215686275,0.36363636363636365
57,1.0072656571865082,1.0581108182668686,0.45098039215686275,0.36363636363636365
58,1.0022152562936146,1.057032585144043,0.45098039215686275,0.36363636363636365
59,0.993389348189036,1.055729016661644,0.45098039215686275,0.36363636363636365
60,0.9928603569666544,1.0543752610683441,0.43137254901960786,0.36363636363636365
61,0.9886561731497446,1.0531010925769806,0.45098039215686275,0.36363636363636365
62,0.9855146209398905,1.0520307272672653,0.45098039215686275,0.3939393939393939
63,0.9811580777168274,1.0511425882577896,0.43137254901960786,0.3939393939393939
64,0.976823091506958,1.050626128911972,0.4117647058823529,0.3939393939393939
65,0.9756447076797485,1.0500507801771164,0.39215686274509803,0.36363636363636365
66,0.9736080269018809,1.0494364947080612,0.39215686274509803,0.36363636363636365
67,0.9657114942868551,1.0489070117473602,0.39215686274509803,0.3333333333333333
68,0.9637569983800253,1.0482373386621475,0.39215686274509803,0.3333333333333333
69,0.9601597984631857,1.0477112084627151,0.39215686274509803,0.3333333333333333
70,0.9552312890688578,1.0474196523427963,0.39215686274509803,0.3333333333333333
71,0.9554733534653982,1.0470439791679382,0.39215686274509803,0.3333333333333333
72,0.9477839271227518,1.046111211180687,0.4117647058823529,0.3333333333333333
73,0.9410887658596039,1.0451564639806747,0.4117647058823529,0.3333333333333333
74,0.9372304975986481,1.0446973741054535,0.39215686274509803,0.3333333333333333
75,0.9384701251983643,1.0444078892469406,0.39215686274509803,0.3333333333333333
76,0.9341736137866974,1.044681653380394,0.45098039215686275,0.3333333333333333
77,0.9336605270703634,1.0446688383817673,0.45098039215686275,0.3333333333333333
78,0.926314135392507,1.0440647602081299,0.45098039215686275,0.3333333333333333
79,0.922165165344874,1.0431369543075562,0.45098039215686275,0.3333333333333333
80,0.9210905035336813,1.043272703886032,0.45098039215686275,0.3333333333333333
81,0.9232760369777679,1.0449313074350357,0.45098039215686275,0.3939393939393939
82,0.9126374622186025,1.0460542887449265,0.45098039215686275,0.3939393939393939
83,0.9081486165523529,1.044728547334671,0.47058823529411764,0.3939393939393939
84,0.9056003093719482,1.0425302684307098,0.47058823529411764,0.3939393939393939
85,0.9099832574526469,1.041156992316246,0.47058823529411764,0.3939393939393939
86,0.9018551011880239,1.04141503572464,0.47058823529411764,0.3939393939393939
87,0.8913789093494415,1.0424859523773193,0.47058823529411764,0.3939393939393939
88,0.8911676208178202,1.0432640761137009,0.47058823529411764,0.3939393939393939
89,0.8849102457364401,1.0436470359563828,0.47058823529411764,0.3939393939393939
90,0.8840023080507914,1.0433257967233658,0.47058823529411764,0.42424242424242425
91,0.8813909192879995,1.0426333397626877,0.47058823529411764,0.42424242424242425
92,0.876897007226944,1.0423256903886795,0.49019607843137253,0.42424242424242425
93,0.8716054608424505,1.0439623147249222,0.5294117647058824,0.42424242424242425
94,0.8665363192558289,1.0457041263580322,0.5098039215686274,0.42424242424242425
95,0.861546998222669,1.0462356358766556,0.5294117647058824,0.42424242424242425
96,0.8607057432333628,1.0460276156663895,0.5294117647058824,0.42424242424242425
97,0.8611478159825007,1.0431320667266846,0.5294117647058824,0.42424242424242425
98,0.8525520314772924,1.0417415499687195,0.5294117647058824,0.42424242424242425
99,0.8419244637091955,1.041925698518753,0.5294117647058824,0.42424242424242425
100,0.8446192046006521,1.044521525502205,0.5294117647058824,0.42424242424242425
101,0.8428384214639664,1.0454570055007935,0.5686274509803921,0.42424242424242425
102,0.8409515370925268,1.042724922299385,0.5490196078431373,0.42424242424242425
103,0.8344777772823969,1.0406854897737503,0.5490196078431373,0.42424242424242425
104,0.8316799998283386,1.0416570007801056,0.5490196078431373,0.42424242424242425
105,0.8285426050424576,1.0433929413557053,0.5490196078431373,0.42424242424242425
106,0.8177158385515213,1.0431206971406937,0.5490196078431373,0.42424242424242425
107,0.8136778573195139,1.0435831546783447,0.5490196078431373,0.42424242424242425
108,0.8151989976565043,1.0444810539484024,0.5686274509803921,0.42424242424242425
109,0.8112771858771642,1.0435880571603775,0.5686274509803921,0.42424242424242425
110,0.8125272740920385,1.0432386994361877,0.5490196078431373,0.42424242424242425
111,0.8019501914580663,1.0427345633506775,0.5490196078431373,0.42424242424242425
112,0.7938986519972483,1.0379586070775986,0.5686274509803921,0.42424242424242425
113,0.8007584065198898,1.0391113460063934,0.5686274509803921,0.42424242424242425
114,0.7897367129723231,1.0419340133666992,0.5686274509803921,0.42424242424242425
115,0.7899160385131836,1.0435031354427338,0.5686274509803921,0.42424242424242425
116,0.7820405115683874,1.0402949154376984,0.5686274509803921,0.42424242424242425
117,0.7779469937086105,1.0349140614271164,0.5686274509803921,0.42424242424242425
118,0.782955934604009,1.033616080880165,0.5686274509803921,0.42424242424242425
