epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.02040816326530612,0.02806122448979592,0.015306122448979591,0.017857142857142856,0.00392156862745098,0.0,0.03985507246376811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.009950248756218905,0.025839793281653745,0.016516516516516516,0.021929824561403508,0.05555555555555555,0.030744336569579287,0.008960573476702509,4.47185957512888,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.020585048754062838,0.020585048754062838,0.01733477789815818,0.023835319609967497,0.014184397163120567,0.0,0.0398936170212766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02699896157840083,0.01716500553709856,0.021505376344086023,0.020151133501259445,0.01948051948051948,0.02812939521800281,0.012620638455827766,4.479412217999504,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
2,0.02040816326530612,0.017857142857142856,0.025510204081632654,0.017857142857142856,0.0,0.0,0.043478260869565216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007462686567164179,0.027131782945736434,0.016516516516516516,0.021929824561403508,0.05555555555555555,0.03398058252427184,0.005376344086021506,4.309845334007626,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.033947273383893105,0.0390032502708559,0.032502708559046585,0.030335861321776816,0.004728132387706856,0.016352201257861635,0.06826241134751773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03842159916926272,0.03156146179401993,0.03136200716845878,0.036943744752308987,0.032467532467532464,0.04852320675105485,0.01855976243504083,4.315747625778711,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
3,0.02806122448979592,0.02806122448979592,0.03316326530612245,0.02295918367346939,0.0,0.0,0.059782608695652176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.012437810945273632,0.03617571059431524,0.025525525525525526,0.02631578947368421,0.07407407407407407,0.04692556634304207,0.007168458781362007,4.128996712820871,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.04008667388949079,0.04333694474539545,0.035752979414951244,0.041170097508125676,0.0,0.02012578616352201,0.08421985815602837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04776739356178609,0.03599114064230343,0.03763440860215054,0.03610411418975651,0.05627705627705628,0.052742616033755275,0.026726057906458798,4.132856540535279,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
4,0.026360544217687076,0.030612244897959183,0.02806122448979592,0.02040816326530612,0.0,0.0,0.05615942028985507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.012437810945273632,0.03359173126614987,0.018018018018018018,0.041666666666666664,0.0,0.05016181229773463,0.0,4.039636728714924,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.04803178042614662,0.047670639219934995,0.04658721560130011,0.04983748645720477,0.001182033096926714,0.050314465408805034,0.08156028368794327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05399792315680166,0.044850498338870434,0.047491039426523295,0.04450041981528128,0.05844155844155844,0.05555555555555555,0.0400890868596882,4.0317909623707795,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
5,0.04931972789115646,0.061224489795918366,0.05102040816326531,0.03571428571428571,0.0,0.017543859649122806,0.10144927536231885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02736318407960199,0.060723514211886306,0.03903903903903904,0.05921052631578947,0.09259259259259259,0.0825242718446602,0.012544802867383513,4.0104290709203605,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.06970025279884434,0.07475622968580715,0.07042253521126761,0.06392199349945829,0.0035460992907801418,0.052830188679245285,0.13120567375886524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07684319833852545,0.06589147286821706,0.06630824372759857,0.06633081444164568,0.08658008658008658,0.08649789029535865,0.05196733481811433,3.987417125323052,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
6,0.05782312925170068,0.061224489795918366,0.05612244897959184,0.05612244897959184,0.00196078431372549,0.008771929824561403,0.11956521739130435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03233830845771144,0.0710594315245478,0.04354354354354354,0.06578947368421052,0.16666666666666666,0.09223300970873786,0.01971326164874552,3.9665397592142324,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.06356085229324666,0.06175514626218852,0.06392199349945829,0.06500541711809317,0.004728132387706856,0.04150943396226415,0.12322695035460993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06749740394600208,0.061461794019933555,0.04659498207885305,0.07220822837951302,0.08225108225108226,0.0808720112517581,0.04528582034149963,3.9305979576124614,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
7,0.06462585034013606,0.07397959183673469,0.061224489795918366,0.058673469387755105,0.0058823529411764705,0.017543859649122806,0.1286231884057971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03731343283582089,0.07881136950904392,0.052552552552552555,0.07236842105263158,0.14814814814814814,0.10194174757281553,0.023297491039426525,3.9123563182597256,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.07511737089201878,0.07692307692307693,0.07258938244853738,0.07583965330444203,0.008274231678486997,0.04150943396226415,0.14893617021276595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07684319833852545,0.07419712070874862,0.05734767025089606,0.0764063811922754,0.11471861471861472,0.09282700421940929,0.05642167780252413,3.8590054827160074,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
8,0.07227891156462585,0.08163265306122448,0.061224489795918366,0.07397959183673469,0.0058823529411764705,0.03508771929824561,0.14130434782608695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03731343283582089,0.09043927648578812,0.05855855855855856,0.08114035087719298,0.16666666666666666,0.11165048543689321,0.02867383512544803,3.864168647195206,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.08197905381003973,0.08234019501625135,0.07475622968580715,0.08884073672806067,0.010638297872340425,0.04150943396226415,0.16400709219858156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09034267912772585,0.07751937984496124,0.06989247311827956,0.07724601175482787,0.12337662337662338,0.10126582278481013,0.06161841128433556,3.7919436503334913,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
9,0.07568027210884354,0.08163265306122448,0.0663265306122449,0.07908163265306123,0.011764705882352941,0.02631578947368421,0.14492753623188406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04975124378109453,0.08914728682170543,0.06456456456456457,0.08991228070175439,0.09259259259259259,0.12135922330097088,0.025089605734767026,3.8201507256955516,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.0805344889851932,0.08775731310942579,0.07583965330444203,0.0780065005417118,0.009456264775413711,0.03647798742138365,0.16489361702127658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09034267912772585,0.0753045404208195,0.07258064516129033,0.0764063811922754,0.11038961038961038,0.10689170182841069,0.05270972531551596,3.736852092749808,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
10,0.08333333333333333,0.09183673469387756,0.07653061224489796,0.08163265306122448,0.013725490196078431,0.03508771929824561,0.15760869565217392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05472636815920398,0.09819121447028424,0.07207207207207207,0.09868421052631579,0.09259259259259259,0.13268608414239483,0.02867383512544803,3.761208878082483,1176,392,392,392,510,114,552,402,774,666,456,54,618,558,0.08595160707836765,0.09209100758396534,0.08450704225352113,0.08125677139761647,0.014184397163120567,0.03522012578616352,0.17553191489361702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09138110072689512,0.08305647840531562,0.07526881720430108,0.08228379513014274,0.12121212121212122,0.11251758087201125,0.05790645879732739,3.6615909398699893,2769,923,923,923,846,795,1128,963,1806,1116,1191,462,1422,1347
