epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.576480571044715,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,4.508648456565211,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
2,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.464281491448658,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,4.164463663825244,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
3,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.649515891297577,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,4.046356686628649,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
4,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.427028355100986,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,3.997534784301846,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
5,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.283530561270807,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,3.997543345994046,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
6,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.271119924194233,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,3.9837783515582634,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
7,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.308892713551606,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,3.967616414299756,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
8,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.3220020193887825,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,3.958267951132332,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
9,0.017811704834605598,0.015267175572519083,0.020356234096692113,0.017811704834605598,0.0,0.0,0.06481481481481481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02064896755162242,0.016666666666666666,0.026881720430107527,0.005291005291005291,0.05555555555555555,0.03614457831325301,0.004405286343612335,4.308655768759277,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.0274765003615329,0.027114967462039046,0.028199566160520606,0.027114967462039046,0.0,0.0,0.05604719764011799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029239766081871343,0.026436781609195402,0.024509803921568627,0.027777777777777776,0.03463203463203463,0.038910505836575876,0.013071895424836602,3.9475217696470537,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
10,0.02883799830364716,0.03307888040712468,0.030534351145038167,0.022900763358778626,0.0,0.0,0.10493827160493827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.035398230088495575,0.02619047619047619,0.04121863799283154,0.008818342151675485,0.1111111111111111,0.05622489959839357,0.00881057268722467,4.285457698443464,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.0368763557483731,0.03579175704989154,0.039045553145336226,0.03579175704989154,0.0,0.0,0.0752212389380531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.037037037037037035,0.0367816091954023,0.031862745098039214,0.03981481481481482,0.04329004329004329,0.05317769130998703,0.016339869281045753,3.930213139355398,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
