epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.016156462585034014,0.012755102040816327,0.012755102040816327,0.02295918367346939,0.036231884057971016,0.0,0.015957446808510637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01948051948051948,0.014005602240896359,0.025073746312684365,0.005128205128205128,0.0,0.01744186046511628,0.015151515151515152,4.469092440442974,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.020223907547851208,0.024918743228602384,0.018418201516793065,0.01733477789815818,0.020370370370370372,0.0,0.03046594982078853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.019933554817275746,0.020364415862808145,0.020833333333333332,0.020684168655529037,0.01715686274509804,0.02230971128608924,0.017670682730923693,4.467471479896003,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
2,0.01445578231292517,0.01020408163265306,0.015306122448979591,0.017857142857142856,0.021739130434782608,0.0,0.01950354609929078,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.015151515151515152,0.014005602240896359,0.017699115044247787,0.005128205128205128,0.027777777777777776,0.015503875968992248,0.013636363636363636,4.301624012642166,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.030335861321776816,0.02925243770314193,0.030335861321776816,0.0314192849404117,0.03888888888888889,0.0,0.03763440860215054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03433001107419712,0.02840300107181136,0.03351449275362319,0.02545743834526651,0.03676470588235294,0.02952755905511811,0.03132530120481928,4.2847637205444205,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
3,0.02040816326530612,0.017857142857142856,0.025510204081632654,0.017857142857142856,0.028985507246376812,0.0,0.028368794326241134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.012987012987012988,0.025210084033613446,0.02064896755162242,0.007692307692307693,0.06481481481481481,0.01744186046511628,0.022727272727272728,4.150702444063563,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.031058143734200072,0.028169014084507043,0.032502708559046585,0.032502708559046585,0.046296296296296294,0.0,0.03225806451612903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03322259136212625,0.030010718113612004,0.03894927536231884,0.01988862370723946,0.04411764705882353,0.024278215223097113,0.0393574297188755,4.098813934160854,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
4,0.02806122448979592,0.02806122448979592,0.030612244897959183,0.025510204081632654,0.043478260869565216,0.0,0.03723404255319149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.032467532467532464,0.025210084033613446,0.029498525073746312,0.015384615384615385,0.06481481481481481,0.027131782945736434,0.02878787878787879,4.073517987517272,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.04911520404478151,0.0552546045503792,0.044420368364030335,0.047670639219934995,0.07592592592592592,0.0,0.04838709677419355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04540420819490587,0.05091103965702037,0.05434782608695652,0.045346062052505964,0.04656862745098039,0.048556430446194225,0.04979919678714859,4.015600775501365,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
5,0.047619047619047616,0.04846938775510204,0.05102040816326531,0.04336734693877551,0.04710144927536232,0.0,0.07624113475177305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.049783549783549784,0.046218487394957986,0.051622418879056046,0.028205128205128206,0.09259259259259259,0.06395348837209303,0.03484848484848485,4.030022394089472,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.07078367641747924,0.0780065005417118,0.06392199349945829,0.07042253521126761,0.06944444444444445,0.0,0.10842293906810035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06976744186046512,0.07127545551982852,0.06974637681159421,0.06682577565632458,0.0857843137254902,0.08530183727034121,0.05301204819277108,3.9806148684726548,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
6,0.0467687074829932,0.05102040816326531,0.04591836734693878,0.04336734693877551,0.043478260869565216,0.0,0.07624113475177305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.045454545454545456,0.047619047619047616,0.04424778761061947,0.03333333333333333,0.1111111111111111,0.060077519379844964,0.03636363636363636,3.9913200845523757,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.07367280606717226,0.08342361863488625,0.06500541711809317,0.07258938244853738,0.08333333333333333,0.0,0.10215053763440861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07308970099667775,0.07395498392282958,0.07608695652173914,0.07239459029435164,0.07107843137254902,0.08595800524934383,0.058634538152610445,3.936645904574079,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
7,0.050170068027210885,0.04591836734693878,0.04846938775510204,0.05612244897959184,0.050724637681159424,0.0,0.0797872340425532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05844155844155844,0.04481792717086835,0.05457227138643068,0.03333333333333333,0.08333333333333333,0.06976744186046512,0.03484848484848485,3.9471058748206316,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.08811845431563742,0.08342361863488625,0.08234019501625135,0.09859154929577464,0.09907407407407408,0.0,0.12275985663082438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07862679955703211,0.09271168274383708,0.08876811594202899,0.08432776451869531,0.09803921568627451,0.09973753280839895,0.07389558232931727,3.8691631301984586,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
8,0.050170068027210885,0.04846938775510204,0.05102040816326531,0.05102040816326531,0.057971014492753624,0.0,0.07624113475177305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.049783549783549784,0.05042016806722689,0.058997050147492625,0.028205128205128206,0.07407407407407407,0.06782945736434108,0.03636363636363636,3.8995864245356344,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.09534127843986999,0.08992416034669556,0.08775731310942579,0.10834236186348863,0.10277777777777777,0.0,0.13709677419354838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07751937984496124,0.10396570203644159,0.09601449275362318,0.08910103420843278,0.11274509803921569,0.11351706036745407,0.07309236947791165,3.805161784383182,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
9,0.05187074829931973,0.05612244897959184,0.05357142857142857,0.04591836734693878,0.057971014492753624,0.0,0.0797872340425532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.045454545454545456,0.056022408963585436,0.05604719764011799,0.035897435897435895,0.08333333333333333,0.06976744186046512,0.03787878787878788,3.8483792259579612,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.09642470205850487,0.09425785482123511,0.09534127843986999,0.09967497291440953,0.10185185185185185,0.0,0.14068100358422939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09080841638981174,0.09914255091103966,0.10054347826086957,0.09307875894988067,0.09558823529411764,0.1141732283464567,0.0746987951807229,3.754679604444576,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
10,0.05187074829931973,0.058673469387755105,0.05357142857142857,0.04336734693877551,0.050724637681159424,0.005952380952380952,0.0797872340425532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04329004329004329,0.05742296918767507,0.05457227138643068,0.03333333333333333,0.10185185185185185,0.06589147286821706,0.04090909090909091,3.79664201801326,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.10906464427591188,0.1094257854821235,0.1094257854821235,0.10834236186348863,0.125,0.0017452006980802793,0.14874551971326164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09745293466223699,0.11468381564844587,0.11684782608695653,0.1026252983293556,0.10784313725490197,0.12467191601049869,0.08995983935742972,3.6862931835302684,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
