epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.012755102040816327,0.012755102040816327,0.012755102040816327,0.012755102040816327,0.05434782608695652,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.012987012987012988,0.012605042016806723,0.022123893805309734,0.0,0.0,0.0,0.022727272727272728,4.516787833907977,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.020585048754062838,0.020585048754062838,0.020585048754062838,0.020585048754062838,0.05277777777777778,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.019933554817275746,0.02090032154340836,0.029891304347826088,0.014319809069212411,0.014705882352941176,0.015748031496062992,0.02650602409638554,4.508567360946529,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
2,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.0,0.0,0.05319148936170213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025974025974025976,0.025210084033613446,0.02654867256637168,0.015384615384615385,0.05555555555555555,0.046511627906976744,0.00909090909090909,4.271595079071668,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023255813953488372,0.02090032154340836,0.019021739130434784,0.021479713603818614,0.029411764705882353,0.031496062992125984,0.00963855421686747,4.235737413135665,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
3,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.0,0.0,0.05319148936170213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025974025974025976,0.025210084033613446,0.02654867256637168,0.015384615384615385,0.05555555555555555,0.046511627906976744,0.00909090909090909,4.164079886715428,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023255813953488372,0.02090032154340836,0.019021739130434784,0.021479713603818614,0.029411764705882353,0.031496062992125984,0.00963855421686747,4.088481932006704,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
4,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.0,0.0,0.05319148936170213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025974025974025976,0.025210084033613446,0.02654867256637168,0.015384615384615385,0.05555555555555555,0.046511627906976744,0.00909090909090909,4.108377677242772,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023255813953488372,0.02090032154340836,0.019021739130434784,0.021479713603818614,0.029411764705882353,0.031496062992125984,0.00963855421686747,4.055632740377562,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
5,0.01870748299319728,0.02040816326530612,0.017857142857142856,0.017857142857142856,0.05434782608695652,0.0,0.012411347517730497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01948051948051948,0.018207282913165267,0.025073746312684365,0.007692307692307693,0.018518518518518517,0.009689922480620155,0.025757575757575757,4.084894919882015,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.02311303719754424,0.024918743228602384,0.021668472372697724,0.02275189599133261,0.05277777777777778,0.0,0.0062724014336917565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0221483942414175,0.023579849946409433,0.03351449275362319,0.016706443914081145,0.014705882352941176,0.020341207349081365,0.02650602409638554,4.056306154988827,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
6,0.02806122448979592,0.02806122448979592,0.025510204081632654,0.030612244897959183,0.010869565217391304,0.0,0.05319148936170213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02813852813852814,0.028011204481792718,0.030973451327433628,0.015384615384615385,0.05555555555555555,0.046511627906976744,0.013636363636363636,4.087246486118862,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.0263633080534489,0.027085590465872156,0.02600216684723727,0.02600216684723727,0.012037037037037037,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029900332225913623,0.02465166130760986,0.019927536231884056,0.031026252983293555,0.029411764705882353,0.03937007874015748,0.010441767068273093,4.0578054067846585,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
7,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.0,0.0,0.05319148936170213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025974025974025976,0.025210084033613446,0.02654867256637168,0.015384615384615385,0.05555555555555555,0.046511627906976744,0.00909090909090909,4.091257731119792,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023255813953488372,0.02090032154340836,0.019021739130434784,0.021479713603818614,0.029411764705882353,0.031496062992125984,0.00963855421686747,4.05091656774078,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
8,0.03826530612244898,0.03571428571428571,0.03826530612244898,0.04081632653061224,0.0,0.0,0.0797872340425532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0367965367965368,0.0392156862745098,0.04277286135693215,0.017948717948717947,0.08333333333333333,0.06976744186046512,0.013636363636363636,4.093167415281543,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.027446731672083786,0.02275189599133261,0.030335861321776816,0.02925243770314193,0.0,0.0,0.06810035842293907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026578073089700997,0.027867095391211148,0.022644927536231884,0.026252983293556086,0.04411764705882353,0.03805774278215223,0.014457831325301205,4.044670967385845,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
9,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.0,0.0,0.05319148936170213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025974025974025976,0.025210084033613446,0.02654867256637168,0.015384615384615385,0.05555555555555555,0.046511627906976744,0.00909090909090909,4.0904612119506005,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.021668472372697724,0.0,0.0,0.053763440860215055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023255813953488372,0.02090032154340836,0.019021739130434784,0.021479713603818614,0.029411764705882353,0.031496062992125984,0.00963855421686747,4.040971319957001,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
10,0.04591836734693878,0.04336734693877551,0.04591836734693878,0.04846938775510204,0.0,0.0,0.09574468085106383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.049783549783549784,0.04341736694677871,0.048672566371681415,0.03076923076923077,0.08333333333333333,0.0872093023255814,0.013636363636363636,4.083700478482409,1176,392,392,392,276,336,564,462,714,678,390,108,516,660,0.041892379920548936,0.041170097508125676,0.04225352112676056,0.04225352112676056,0.0,0.0,0.1039426523297491,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.046511627906976744,0.03965702036441586,0.035326086956521736,0.042163882259347654,0.058823529411764705,0.06036745406824147,0.01927710843373494,4.038271225157435,2769,923,923,923,1080,573,1116,903,1866,1104,1257,408,1524,1245
