epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.5526227101721535,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,4.492561698908058,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
2,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.432826694944736,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,4.1788796116628255,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
3,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.591573804187209,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,4.042629371582384,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
4,0.017811704834605598,0.017811704834605598,0.017811704834605598,0.017811704834605598,0.0,0.0,0.06481481481481481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02654867256637168,0.014285714285714285,0.026881720430107527,0.005291005291005291,0.05555555555555555,0.03614457831325301,0.004405286343612335,4.4540423392440625,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.03398409255242227,0.031453362255965296,0.03579175704989154,0.03470715835140998,0.0,0.0,0.06932153392330384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.031189083820662766,0.035632183908045977,0.027777777777777776,0.03518518518518519,0.047619047619047616,0.04669260700389105,0.017973856209150325,4.002403739217564,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
5,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.299485482433471,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,3.9978541486606334,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
6,0.017811704834605598,0.020356234096692113,0.017811704834605598,0.015267175572519083,0.0,0.0,0.06481481481481481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02064896755162242,0.016666666666666666,0.025089605734767026,0.005291005291005291,0.07407407407407407,0.03413654618473896,0.005873715124816446,4.2667136932450695,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.028922631959508314,0.028199566160520606,0.03036876355748373,0.028199566160520606,0.0,0.0,0.058997050147492625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.030214424951267055,0.028160919540229885,0.025326797385620915,0.028703703703703703,0.03896103896103896,0.040207522697795074,0.014705882352941176,3.9962012566092735,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
7,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.294054440667408,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,3.9831831815530663,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
8,0.027989821882951654,0.027989821882951654,0.027989821882951654,0.027989821882951654,0.0,0.0,0.10185185185185185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.035398230088495575,0.025,0.03763440860215054,0.010582010582010581,0.1111111111111111,0.05421686746987952,0.00881057268722467,4.326887420317801,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.040853217642805494,0.04229934924078091,0.04013015184381779,0.04013015184381779,0.0,0.0,0.08333333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04580896686159844,0.03793103448275862,0.03758169934640523,0.04351851851851852,0.04329004329004329,0.06031128404669261,0.016339869281045753,3.9766986926913863,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
9,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017699115044247787,0.014285714285714285,0.021505376344086023,0.005291005291005291,0.05555555555555555,0.030120481927710843,0.004405286343612335,4.325390221205073,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.026030368763557483,0.0,0.0,0.05309734513274336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02631578947368421,0.02586206896551724,0.022058823529411766,0.027777777777777776,0.032467532467532464,0.03696498054474708,0.012254901960784314,3.9738752319600734,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
10,0.022900763358778626,0.022900763358778626,0.022900763358778626,0.022900763358778626,0.0,0.0,0.08333333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02654867256637168,0.02142857142857143,0.026881720430107527,0.010582010582010581,0.1111111111111111,0.04216867469879518,0.00881057268722467,4.307616255665553,1179,393,393,393,342,513,324,339,840,558,567,54,498,681,0.03579175704989154,0.03579175704989154,0.03579175704989154,0.03579175704989154,0.0,0.0,0.07300884955752213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.036062378167641324,0.035632183908045977,0.032679738562091505,0.03611111111111111,0.04329004329004329,0.051232166018158234,0.016339869281045753,3.972219956757276,2766,922,922,922,1014,396,1356,1026,1740,1224,1080,462,1542,1224
