epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.0,0.0,0.0547945205479452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023076923076923078,0.01937984496124031,0.01834862385321101,0.022727272727272728,0.02631578947368421,0.04216867469879518,0.0045045045045045045,4.51258084536418,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.0,0.0,0.05314009661835749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024615384615384615,0.023255813953488372,0.023936170212765957,0.019184652278177457,0.03731343283582089,0.033073929961089495,0.012106537530266344,4.506665363881023,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
2,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.0,0.0,0.0547945205479452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023076923076923078,0.01937984496124031,0.01834862385321101,0.022727272727272728,0.02631578947368421,0.04216867469879518,0.0045045045045045045,4.259062409810594,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.0,0.0,0.05314009661835749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024615384615384615,0.023255813953488372,0.023936170212765957,0.019184652278177457,0.03731343283582089,0.033073929961089495,0.012106537530266344,4.230517450831255,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
3,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.0,0.0,0.0547945205479452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023076923076923078,0.01937984496124031,0.01834862385321101,0.022727272727272728,0.02631578947368421,0.04216867469879518,0.0045045045045045045,4.151792545908505,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.0,0.0,0.05314009661835749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024615384615384615,0.023255813953488372,0.023936170212765957,0.019184652278177457,0.03731343283582089,0.033073929961089495,0.012106537530266344,4.083602230397115,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
4,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.0,0.0,0.0547945205479452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023076923076923078,0.01937984496124031,0.01834862385321101,0.022727272727272728,0.02631578947368421,0.04216867469879518,0.0045045045045045045,4.10381702541076,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.0,0.0,0.05314009661835749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024615384615384615,0.023255813953488372,0.023936170212765957,0.019184652278177457,0.03731343283582089,0.033073929961089495,0.012106537530266344,4.050356044995618,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
5,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.0,0.0,0.0547945205479452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023076923076923078,0.01937984496124031,0.01834862385321101,0.022727272727272728,0.02631578947368421,0.04216867469879518,0.0045045045045045045,4.0829446799157,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.0,0.0,0.05314009661835749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024615384615384615,0.023255813953488372,0.023936170212765957,0.019184652278177457,0.03731343283582089,0.033073929961089495,0.012106537530266344,4.051047359769698,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
6,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.0,0.0,0.0547945205479452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023076923076923078,0.01937984496124031,0.01834862385321101,0.022727272727272728,0.02631578947368421,0.04216867469879518,0.0045045045045045045,4.085943005748631,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.023013304566702624,0.023732470334412083,0.023732470334412083,0.021574973031283712,0.0,0.0,0.05152979066022544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02358974358974359,0.022702104097452935,0.02304964539007092,0.01838529176658673,0.03731343283582089,0.031776913099870296,0.012106537530266344,4.0523419152142885,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
7,0.018900343642611683,0.01804123711340206,0.01804123711340206,0.020618556701030927,0.0,0.0,0.0502283105022831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017948717948717947,0.01937984496124031,0.01529051987767584,0.022727272727272728,0.02631578947368421,0.03815261044176707,0.0045045045045045045,4.089680360354919,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.022653721682847898,0.022653721682847898,0.022653721682847898,0.022653721682847898,0.0,0.0,0.050724637681159424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.022564102564102566,0.022702104097452935,0.022163120567375887,0.019184652278177457,0.03482587064676617,0.031776913099870296,0.011299435028248588,4.045051736567613,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
8,0.03608247422680412,0.03350515463917526,0.03865979381443299,0.03608247422680412,0.0,0.0,0.0958904109589041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04358974358974359,0.03229974160206718,0.035168195718654434,0.04040404040404041,0.02631578947368421,0.0783132530120482,0.0045045045045045045,4.093703961454306,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.045307443365695796,0.04422869471413161,0.045307443365695796,0.04638619201725998,0.0,0.0,0.10144927536231885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.048205128205128206,0.043743078626799554,0.04609929078014184,0.037569944044764186,0.06716417910447761,0.06420233463035019,0.021791767554479417,4.04058460398828,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
9,0.03951890034364261,0.03865979381443299,0.03865979381443299,0.041237113402061855,0.0,0.0,0.1050228310502283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.046153846153846156,0.03617571059431524,0.03669724770642202,0.045454545454545456,0.03508771929824561,0.08433734939759036,0.006006006006006006,4.092143632292338,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.04710535778496944,0.04638619201725998,0.04746494066882417,0.04746494066882417,0.0,0.0,0.10547504025764895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04923076923076923,0.04595791805094131,0.047872340425531915,0.03836930455635491,0.07213930348258707,0.06614785992217899,0.023405972558514933,4.038142912424712,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
10,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.0,0.0,0.0547945205479452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023076923076923078,0.01937984496124031,0.01834862385321101,0.022727272727272728,0.02631578947368421,0.04216867469879518,0.0045045045045045045,4.085091082910492,1164,388,388,388,384,342,438,390,774,654,396,114,498,666,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.023732470334412083,0.0,0.0,0.05314009661835749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024615384615384615,0.023255813953488372,0.023936170212765957,0.019184652278177457,0.03731343283582089,0.033073929961089495,0.012106537530266344,4.035541533052128,2781,927,927,927,972,567,1242,975,1806,1128,1251,402,1542,1239
