epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.01824212271973466,0.01990049751243781,0.017412935323383085,0.017412935323383085,0.001937984496124031,0.0,0.05303030303030303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.020202020202020204,0.01728395061728395,0.025490196078431372,0.014150943396226415,0.0,0.03333333333333333,0.001736111111111111,4.490370160509302,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.02774735304855787,0.027382256297918947,0.027382256297918947,0.028477546549835708,0.008333333333333333,0.0,0.053738317757009345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.030959752321981424,0.02598870056497175,0.02437106918238994,0.03165182987141444,0.02850877192982456,0.04184397163120567,0.012791572610985704,4.465993679975584,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
2,0.02321724709784411,0.022388059701492536,0.022388059701492536,0.024875621890547265,0.0,0.0,0.0707070707070707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.025252525252525252,0.022222222222222223,0.03137254901960784,0.018867924528301886,0.0,0.044444444444444446,0.0,4.347967498931125,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.035779481562614096,0.033953997809419496,0.03723986856516977,0.03614457831325301,0.0,0.0,0.0763239875389408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0412796697626419,0.0327683615819209,0.02358490566037736,0.04253214638971316,0.05482456140350877,0.05177304964539007,0.018811136192626036,4.27712006584577,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
3,0.024875621890547265,0.024875621890547265,0.01990049751243781,0.029850746268656716,0.0,0.0,0.07575757575757576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.027777777777777776,0.02345679012345679,0.03725490196078431,0.01729559748427673,0.0,0.047619047619047616,0.0,4.23791438113793,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.03468419131069733,0.03066812705366922,0.03943044906900329,0.033953997809419496,0.0,0.0,0.07398753894080996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029927760577915376,0.03728813559322034,0.02830188679245283,0.02967359050445104,0.06359649122807018,0.04680851063829787,0.0218209179834462,4.08012833025996,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
4,0.024875621890547265,0.017412935323383085,0.01990049751243781,0.03731343283582089,0.0,0.0,0.07575757575757576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04292929292929293,0.016049382716049384,0.03333333333333333,0.020440251572327043,0.0,0.047619047619047616,0.0,4.161934012797341,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.0511135450894487,0.04381161007667032,0.05147864184008762,0.05805038335158817,0.0,0.0,0.10903426791277258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.048503611971104234,0.05254237288135593,0.04481132075471698,0.04846686449060336,0.07456140350877193,0.075177304964539,0.025583145221971408,3.9926321051250455,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
5,0.03399668325041459,0.024875621890547265,0.03233830845771144,0.04477611940298507,0.0,0.0,0.10353535353535354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.045454545454545456,0.028395061728395062,0.052941176470588235,0.0220125786163522,0.0,0.06507936507936508,0.0,4.109699306203358,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.056589996349032494,0.05257393209200438,0.056955093099671415,0.060240963855421686,0.0,0.0,0.12071651090342679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06604747162022703,0.05141242937853107,0.046383647798742135,0.05539070227497527,0.08771929824561403,0.08156028368794327,0.030097817908201655,3.956881302732236,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
6,0.03731343283582089,0.03482587064676617,0.03482587064676617,0.04228855721393035,0.0,0.0,0.11363636363636363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04292929292929293,0.0345679012345679,0.045098039215686274,0.03459119496855346,0.0,0.07142857142857142,0.0,4.085091662051073,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.06973347937203359,0.07667031763417305,0.06462212486308871,0.06790799561883899,0.015476190476190477,0.0,0.13862928348909656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07533539731682147,0.06666666666666667,0.060534591194968554,0.06528189910979229,0.10526315789473684,0.09432624113475177,0.0436418359668924,3.9042363969371805,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
7,0.03067993366500829,0.024875621890547265,0.024875621890547265,0.04228855721393035,0.0,0.0,0.09343434343434344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03282828282828283,0.02962962962962963,0.03333333333333333,0.031446540880503145,0.0,0.05873015873015873,0.0,4.067842347507256,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.0755750273822563,0.06571741511500548,0.0755750273822563,0.08543263964950712,0.02142857142857143,0.0,0.14719626168224298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08668730650154799,0.06949152542372881,0.06210691823899371,0.08011869436201781,0.10307017543859649,0.10354609929078014,0.04589917231000752,3.833439671327355,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
8,0.03399668325041459,0.03482587064676617,0.029850746268656716,0.03731343283582089,0.0,0.003401360544217687,0.10101010101010101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04040404040404041,0.030864197530864196,0.0392156862745098,0.0330188679245283,0.0,0.06349206349206349,0.001736111111111111,4.026205135617485,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.08725812340270171,0.08433734939759036,0.08105147864184009,0.0963855421686747,0.03333333333333333,0.014634146341463415,0.1573208722741433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09700722394220847,0.08192090395480225,0.08333333333333333,0.09000989119683482,0.09210526315789473,0.12056737588652482,0.05191873589164785,3.7673104081810194,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
9,0.04311774461028192,0.03233830845771144,0.04477611940298507,0.05223880597014925,0.0,0.01020408163265306,0.12373737373737374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.047979797979797977,0.040740740740740744,0.050980392156862744,0.040880503144654086,0.0,0.07777777777777778,0.005208333333333333,3.9844374522245545,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.10368747718145309,0.10295728368017525,0.09529025191675794,0.11281489594742607,0.04404761904761905,0.026016260162601626,0.17990654205607476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11455108359133127,0.09774011299435029,0.09669811320754718,0.10583580613254204,0.11842105263157894,0.13900709219858157,0.06621519939804364,3.6958531257487337,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
10,0.0472636815920398,0.03482587064676617,0.04477611940298507,0.06218905472636816,0.003875968992248062,0.013605442176870748,0.12878787878787878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03535353535353535,0.05308641975308642,0.045098039215686274,0.05345911949685535,0.0,0.08253968253968254,0.008680555555555556,3.960293746113184,1206,402,402,402,516,294,396,396,810,510,636,60,630,576,0.11208470244614822,0.10624315443592552,0.10514786418400876,0.1248630887185104,0.04523809523809524,0.024390243902439025,0.19781931464174454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1217750257997936,0.10677966101694915,0.11084905660377359,0.10484668644906034,0.13157894736842105,0.14893617021276595,0.07298720842738901,3.6230640334776605,2739,913,913,913,840,615,1284,969,1770,1272,1011,456,1410,1329
