epoch,train_loss,test_loss,train_acc,test_acc
1,1.1557307839393616,1.1464330355326335,0.37254901960784315,0.37254901960784315
2,1.150827129681905,1.1439694166183472,0.37254901960784315,0.37254901960784315
3,1.148710976044337,1.141451080640157,0.37254901960784315,0.37254901960784315
4,1.1458671788374584,1.1390565435091655,0.37254901960784315,0.37254901960784315
5,1.1434485514958699,1.1366753776868184,0.37254901960784315,0.37254901960784315
6,1.1408530871073406,1.1342926025390625,0.37254901960784315,0.37254901960784315
7,1.1391207873821259,1.1319140593210857,0.37254901960784315,0.37254901960784315
8,1.135746031999588,1.129360854625702,0.37254901960784315,0.37254901960784315
9,1.1339566508928935,1.1265671849250793,0.37254901960784315,0.37254901960784315
10,1.1303504506746929,1.1234913269678752,0.37254901960784315,0.37254901960784315
11,1.1277443567911785,1.1200031638145447,0.37254901960784315,0.37254901960784315
12,1.125912328561147,1.1162334481875102,0.37254901960784315,0.37254901960784315
13,1.1216199000676472,1.112025002638499,0.37254901960784315,0.37254901960784315
14,1.118876874446869,1.1073635816574097,0.37254901960784315,0.37254901960784315
15,1.1151134570439656,1.102329691251119,0.37254901960784315,0.37254901960784315
16,1.111743986606598,1.097045401732127,0.37254901960784315,0.37254901960784315
17,1.1077031095822651,1.0915631850560505,0.37254901960784315,0.37254901960784315
18,1.1038690408070881,1.0858882864316304,0.37254901960784315,0.37254901960784315
19,1.0999310612678528,1.080308238665263,0.37254901960784315,0.43137254901960786
20,1.0948878328005474,1.0749247272809346,0.37254901960784315,0.39215686274509803
21,1.0878445108731587,1.0696174105008442,0.37254901960784315,0.39215686274509803
22,1.0843368371327717,1.0645204484462738,0.37254901960784315,0.39215686274509803
23,1.079755961894989,1.0597953001658122,0.37254901960784315,0.39215686274509803
24,1.078337550163269,1.0556030869483948,0.39215686274509803,0.39215686274509803
25,1.0713995099067688,1.051873246828715,0.47058823529411764,0.39215686274509803
26,1.07012540102005,1.0485842327276866,0.39215686274509803,0.39215686274509803
27,1.0641036132971446,1.0457477172215779,0.39215686274509803,0.39215686274509803
28,1.0591130554676056,1.0433187584082286,0.39215686274509803,0.39215686274509803
29,1.057351549466451,1.041295011838277,0.39215686274509803,0.39215686274509803
30,1.0535469551881154,1.0396548708279927,0.39215686274509803,0.39215686274509803
31,1.0549401740233104,1.0383797784646351,0.39215686274509803,0.39215686274509803
32,1.0503740012645721,1.0374654531478882,0.39215686274509803,0.39215686274509803
33,1.0477624237537384,1.03683606783549,0.39215686274509803,0.39215686274509803
34,1.0478203296661377,1.0364512900511424,0.39215686274509803,0.39215686274509803
35,1.044574906428655,1.0362771948178608,0.39215686274509803,0.39215686274509803
36,1.0481123725573223,1.0362745523452759,0.39215686274509803,0.39215686274509803
37,1.04351207613945,1.0364135106404622,0.39215686274509803,0.39215686274509803
38,1.0435948769251506,1.03666552901268,0.39215686274509803,0.39215686274509803
