epoch,train_loss,test_loss,train_acc,test_acc
1,1.1408623655637105,1.1304560701052349,0.0392156862745098,0.35294117647058826
2,1.1340392629305522,1.1299098928769429,0.35294117647058826,0.35294117647058826
3,1.1320967773596446,1.1292158961296082,0.35294117647058826,0.35294117647058826
4,1.1298972169558208,1.1284216741720836,0.35294117647058826,0.35294117647058826
5,1.1301384468873341,1.127524584531784,0.35294117647058826,0.35294117647058826
6,1.1268297831217449,1.1265331606070201,0.35294117647058826,0.35294117647058826
7,1.1263822416464488,1.1256101330121357,0.35294117647058826,0.35294117647058826
8,1.1250861088434856,1.124756505091985,0.35294117647058826,0.35294117647058826
9,1.1247587601343791,1.1238917609055836,0.35294117647058826,0.35294117647058826
10,1.1231776177883148,1.1229527195294697,0.35294117647058826,0.35294117647058826
11,1.1228043138980865,1.1220828493436177,0.35294117647058826,0.35294117647058826
12,1.1215324799219768,1.1213118433952332,0.35294117647058826,0.35294117647058826
13,1.1211679180463154,1.120478053887685,0.35294117647058826,0.35294117647058826
14,1.120118369658788,1.1195684671401978,0.35294117647058826,0.35294117647058826
15,1.1188560823599498,1.118506173292796,0.35294117647058826,0.35294117647058826
16,1.1177872618039448,1.1173336505889893,0.35294117647058826,0.35294117647058826
17,1.116803874572118,1.1160263419151306,0.35294117647058826,0.35294117647058826
18,1.1159072816371918,1.1144352555274963,0.35294117647058826,0.35294117647058826
19,1.1136250297228496,1.1126442352930705,0.35294117647058826,0.35294117647058826
20,1.1118413706620534,1.1105273763338726,0.35294117647058826,0.35294117647058826
21,1.1086149911085765,1.1079006393750508,0.35294117647058826,0.35294117647058826
22,1.1074484984079997,1.1049432357152302,0.35294117647058826,0.35294117647058826
23,1.1039454142252605,1.1017328302065532,0.35294117647058826,0.35294117647058826
24,1.101059337457021,1.098330597082774,0.35294117647058826,0.35294117647058826
25,1.0966890056927998,1.0949345827102661,0.35294117647058826,0.35294117647058826
26,1.0950990120569866,1.0915728608767192,0.35294117647058826,0.35294117647058826
27,1.0924523274103801,1.0884600480397542,0.35294117647058826,0.35294117647058826
28,1.0876864790916443,1.0855018893877666,0.35294117647058826,0.39215686274509803
29,1.0887545347213745,1.0828306476275127,0.37254901960784315,0.5098039215686274
