epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.005714285714285714,0.015317286652078774,0.010101010101010102,0.014354066985645933,0.015873015873015872,0.021505376344086023,0.0,4.727306897127176,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.019332161687170474,0.019332161687170474,0.019332161687170474,0.019332161687170474,0.04004854368932039,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02066772655007949,0.01855287569573284,0.01867816091954023,0.01756756756756757,0.025830258302583026,0.024774774774774775,0.0,4.391171827467129,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
2,0.021624472573839662,0.022151898734177215,0.022151898734177215,0.020569620253164556,0.06833333333333333,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.005714285714285714,0.027716994894237783,0.015712682379349047,0.025518341307814992,0.0291005291005291,0.036738351254480286,0.0,4.50356843199911,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.029681702792423353,0.029876977152899824,0.029291154071470416,0.029876977152899824,0.061488673139158574,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03179650238473768,0.02844774273345702,0.02825670498084291,0.02837837837837838,0.03690036900369004,0.03803803803803804,0.0,4.345185138126575,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
3,0.020569620253164556,0.023734177215189875,0.01740506329113924,0.020569620253164556,0.065,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.005714285714285714,0.0262582056892779,0.015712682379349047,0.02073365231259968,0.031746031746031744,0.03494623655913978,0.0,4.51273168893806,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.03475883616481156,0.032806092560046865,0.0351493848857645,0.03632103104862332,0.07200647249190939,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04239533651298357,0.030303030303030304,0.036877394636015325,0.031081081081081083,0.03936039360393604,0.04454454454454455,0.0,4.30199750385534,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
4,0.029535864978902954,0.02531645569620253,0.03322784810126582,0.030063291139240507,0.08,0.0,0.0,0.020202020202020204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013333333333333334,0.03574033552151714,0.020202020202020204,0.028708133971291867,0.05291005291005291,0.04390681003584229,0.008974358974358974,4.4506103258092695,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.046280023432923256,0.0421792618629174,0.04452255418863503,0.05213825424721734,0.08373786407766991,0.0,0.0,0.02336448598130841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05405405405405406,0.041743970315398886,0.044061302681992334,0.041891891891891894,0.06396063960639606,0.05880880880880881,0.0017777777777777779,4.179923719690312,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
5,0.028481012658227847,0.022151898734177215,0.02689873417721519,0.03639240506329114,0.07,0.0,0.008771929824561403,0.025252525252525252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.017142857142857144,0.03282275711159737,0.017957351290684626,0.03827751196172249,0.037037037037037035,0.043010752688172046,0.007692307692307693,4.486151779754253,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.04745166959578207,0.03983596953719976,0.03866432337434095,0.0638547158758055,0.0796925566343042,0.0,0.01762114537444934,0.0264797507788162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.054583995760466346,0.04329004329004329,0.04837164750957854,0.04234234234234234,0.05904059040590406,0.05805805805805806,0.009777777777777778,4.0306138016474105,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
6,0.056962025316455694,0.05063291139240506,0.05379746835443038,0.06645569620253164,0.13166666666666665,0.0,0.0,0.07323232323232323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0419047619047619,0.06272793581327499,0.029180695847362513,0.06698564593301436,0.10582010582010581,0.07795698924731183,0.026923076923076925,4.024485398948444,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.08455379808631126,0.07615700058582309,0.07264206209724663,0.1048623315758641,0.1383495145631068,0.0014619883040935672,0.004405286343612335,0.06775700934579439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08585055643879173,0.08379715522572666,0.08141762452107279,0.08018018018018018,0.1045510455104551,0.1066066066066066,0.006222222222222222,3.7082516058095147,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
7,0.05643459915611814,0.05063291139240506,0.061708860759493674,0.056962025316455694,0.14166666666666666,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03619047619047619,0.06418672501823487,0.026936026936026935,0.07017543859649122,0.10317460317460317,0.08243727598566308,0.019230769230769232,4.1309482236451744,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.07420425698105838,0.06678383128295255,0.062097246631517285,0.09373169302870533,0.13470873786407767,0.0014619883040935672,0.011747430249632892,0.029595015576323987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07790143084260731,0.0720470006184292,0.06944444444444445,0.06981981981981981,0.0984009840098401,0.09334334334334335,0.006222222222222222,3.741130567299996,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
8,0.07858649789029536,0.07436708860759493,0.06962025316455696,0.09177215189873418,0.11833333333333333,0.03571428571428571,0.008771929824561403,0.13131313131313133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09333333333333334,0.07293946024799416,0.05948372615039282,0.0861244019138756,0.1111111111111111,0.0967741935483871,0.052564102564102565,3.8547661374892868,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.08318687756297598,0.08318687756297598,0.06678383128295255,0.09958992384299942,0.10153721682847897,0.03508771929824561,0.01908957415565345,0.10747663551401869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0789613142554319,0.08565244279529993,0.09099616858237548,0.07702702702702703,0.07995079950799508,0.0980980980980981,0.030222222222222223,3.607241951145946,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
9,0.08913502109704641,0.08860759493670886,0.08069620253164557,0.0981012658227848,0.205,0.010416666666666666,0.013157894736842105,0.09090909090909091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06857142857142857,0.09700948212983224,0.05387205387205387,0.11642743221690591,0.12698412698412698,0.13172043010752688,0.028205128205128206,3.8263401079781447,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.09978519820347588,0.09900410076157,0.08611599297012303,0.11423550087873462,0.15129449838187703,0.019005847953216373,0.01762114537444934,0.08722741433021806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10916799152093269,0.0943104514533086,0.10584291187739464,0.0891891891891892,0.11316113161131611,0.12237237237237238,0.019555555555555555,3.526669964290322,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
10,0.12289029535864979,0.125,0.12341772151898735,0.12025316455696203,0.25333333333333335,0.019345238095238096,0.0043859649122807015,0.1691919191919192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09714285714285714,0.13274981765134938,0.06621773288439955,0.1674641148325359,0.18253968253968253,0.17293906810035842,0.05128205128205128,3.59975558896608,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.14860378832259324,0.14879906268306972,0.14352665495020503,0.15348564733450498,0.2220873786407767,0.04239766081871345,0.007342143906020558,0.13862928348909656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15262321144674085,0.14625850340136054,0.15469348659003831,0.1400900900900901,0.15621156211562115,0.18118118118118118,0.03288888888888889,3.251483986606311,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
