epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007142857142857143,0.02376599634369287,0.012345679012345678,0.026627218934911243,0.04,0.02702702702702703,0.0,4.389051410539933,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.040059347181008904,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01957831325301205,0.01417004048582996,0.017937219730941704,0.011456628477905073,0.021505376344086023,0.022765598650927487,0.0,4.427155403094103,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
2,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007142857142857143,0.02376599634369287,0.012345679012345678,0.026627218934911243,0.04,0.02702702702702703,0.0,4.378313861386051,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.040059347181008904,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01957831325301205,0.01417004048582996,0.017937219730941704,0.011456628477905073,0.021505376344086023,0.022765598650927487,0.0,4.393899321844733,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
3,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007142857142857143,0.02376599634369287,0.012345679012345678,0.026627218934911243,0.04,0.02702702702702703,0.0,4.355788068479846,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.040059347181008904,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01957831325301205,0.01417004048582996,0.017937219730941704,0.011456628477905073,0.021505376344086023,0.022765598650927487,0.0,4.3815467963784425,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
4,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007142857142857143,0.02376599634369287,0.012345679012345678,0.026627218934911243,0.04,0.02702702702702703,0.0,4.353112429452717,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.040059347181008904,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01957831325301205,0.01417004048582996,0.017937219730941704,0.011456628477905073,0.021505376344086023,0.022765598650927487,0.0,4.375979000950553,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
5,0.037360504609412905,0.034934497816593885,0.03784570596797671,0.039301310043668124,0.05333333333333334,0.0,0.0,0.05384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023809523809523808,0.04082876294942109,0.030864197530864196,0.04339250493096647,0.04,0.04954954954954955,0.0,4.336852690480624,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.0377320419693301,0.036924939467312345,0.03753026634382567,0.0387409200968523,0.06330365974282888,0.0,0.0,0.04573643410852713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.041666666666666664,0.03508771929824561,0.03487792725460887,0.03000545553737043,0.05555555555555555,0.048903878583473864,0.009298998569384835,4.349740903544945,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
6,0.039301310043668124,0.03784570596797671,0.042212518195050945,0.03784570596797671,0.05714285714285714,0.0,0.0,0.05384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03333333333333333,0.04082876294942109,0.029835390946502057,0.045364891518737675,0.08,0.052123552123552123,0.0,4.234898459384998,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.042776432606941084,0.041767554479418885,0.04600484261501211,0.04055690072639225,0.07072205736894165,0.0,0.0,0.053488372093023255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04618473895582329,0.04048582995951417,0.03886397608370702,0.03873431533006001,0.056451612903225805,0.054525014052838675,0.012875536480686695,4.2120321426206875,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
7,0.06259097525473072,0.05967976710334789,0.06550218340611354,0.06259097525473072,0.0838095238095238,0.0,0.0,0.10512820512820513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03571428571428571,0.06946983546617916,0.060699588477366256,0.0611439842209073,0.10666666666666667,0.08301158301158301,0.0,4.042750721819941,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.061138014527845036,0.06476997578692494,0.0599273607748184,0.05871670702179177,0.09594460929772503,0.0,0.0,0.08449612403100776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07329317269076305,0.052968960863697706,0.059790732436472344,0.055100927441352976,0.07347670250896057,0.07841483979763912,0.017167381974248927,3.973052387376097,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
8,0.08685104318292092,0.09170305676855896,0.08733624454148471,0.08151382823871907,0.14,0.005847953216374269,0.0,0.07692307692307693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04523809523809524,0.09750152346130408,0.053497942386831275,0.11341222879684418,0.16,0.1138996138996139,0.0039447731755424065,3.925820252086745,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.06416464891041163,0.061138014527845036,0.05871670702179177,0.07263922518159806,0.11671612265084075,0.0019723865877712033,0.0,0.06201550387596899,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07630522088353414,0.05600539811066127,0.05879422022919781,0.05837424986361157,0.08333333333333333,0.08459808881394042,0.012160228898426323,3.8533142434675143,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
9,0.08685104318292092,0.0858806404657933,0.07860262008733625,0.09606986899563319,0.11428571428571428,0.011695906432748537,0.0,0.14102564102564102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05952380952380952,0.09384521633150518,0.06893004115226338,0.10059171597633136,0.13333333333333333,0.11325611325611326,0.005917159763313609,3.817022909417076,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.07425343018563357,0.07021791767554479,0.0635593220338983,0.08898305084745763,0.10534124629080119,0.013806706114398421,0.004761904761904762,0.10697674418604651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07730923694779117,0.07219973009446694,0.06477329347284504,0.07474086197490452,0.09050179211469533,0.09021922428330523,0.033619456366237484,3.757175177696542,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
10,0.10092188258127123,0.10480349344978165,0.09606986899563319,0.10189228529839883,0.14285714285714285,0.008771929824561403,0.0,0.14102564102564102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06428571428571428,0.11029859841560025,0.07407407407407407,0.1203155818540434,0.18666666666666668,0.13256113256113256,0.0039447731755424065,3.705801440465225,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.08878127522195318,0.08716707021791767,0.07142857142857142,0.10774818401937046,0.1280909990108803,0.023668639053254437,0.004761904761904762,0.11937984496124031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08132530120481928,0.09379217273954116,0.08071748878923767,0.07910529187124932,0.11917562724014337,0.10820685778527263,0.03934191702432046,3.63090432623493,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
