epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.021144278606965175,0.021144278606965175,0.021144278606965175,0.021144278606965175,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024489795918367346,0.01967799642218247,0.017391304347826087,0.018134715025906734,0.031914893617021274,0.03262955854126679,0.0,4.603850457996476,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.015635179153094463,0.015635179153094463,0.015635179153094463,0.015635179153094463,0.04006677796327212,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.014311270125223614,0.01639344262295082,0.015727391874180863,0.015985790408525755,0.014354066985645933,0.02028740490278952,0.0,4.379908631497693,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
2,0.006218905472636816,0.006218905472636816,0.006218905472636816,0.006218905472636816,0.0,0.0,0.0,0.052083333333333336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.008944543828264758,0.008695652173913044,0.0025906735751295338,0.010638297872340425,0.005758157389635317,0.007067137809187279,4.5589555579038405,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.0,0.0,0.0,0.05387931034482758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01967799642218247,0.014344262295081968,0.014416775884665793,0.017761989342806393,0.019138755980861243,0.01775147928994083,0.011363636363636364,4.3437092303712,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
3,0.02404643449419569,0.0236318407960199,0.0236318407960199,0.024875621890547265,0.04,0.0,0.0,0.024305555555555556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024489795918367346,0.02385211687537269,0.02318840579710145,0.018998272884283247,0.03546099290780142,0.03582853486884197,0.002355712603062426,4.506187325093284,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.023452768729641693,0.02280130293159609,0.024104234527687295,0.023452768729641693,0.03951029493600445,0.0,0.0,0.02658045977011494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.022063208109719738,0.02424863387978142,0.023154215814766274,0.023682652457075192,0.023923444976076555,0.028740490278951817,0.005681818181818182,4.331318815316233,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
4,0.019071310116086235,0.018656716417910446,0.01990049751243781,0.018656716417910446,0.023529411764705882,0.0,0.0,0.05555555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013605442176870748,0.02146690518783542,0.020289855072463767,0.011226252158894647,0.03368794326241135,0.025591810620601407,0.007067137809187279,4.51325520630895,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.031487513572204126,0.03257328990228013,0.031921824104234525,0.02996742671009772,0.020589872008903727,0.0,0.0,0.07758620689655173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.032796660703637445,0.030737704918032786,0.02839667977282656,0.028419182948490232,0.051036682615629984,0.03409411101718794,0.022727272727272728,4.303342155266015,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
5,0.039386401326699835,0.03731343283582089,0.033582089552238806,0.0472636815920398,0.04,0.0,0.0,0.1527777777777778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024489795918367346,0.045915324985092425,0.04927536231884058,0.025906735751295335,0.0549645390070922,0.052463211772232884,0.015312131919905771,4.414197425146403,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.051900108577633004,0.0501628664495114,0.05211726384364821,0.053420195439739415,0.035614913745130775,0.0,0.0,0.1257183908045977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.059033989266547404,0.04781420765027322,0.048055919615552646,0.05328596802841918,0.06220095693779904,0.05888982812059735,0.028409090909090908,4.217886044381108,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
6,0.031923714759535655,0.033582089552238806,0.03233830845771144,0.029850746268656716,0.04,0.0,0.0,0.09027777777777778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.024489795918367346,0.035181872391174714,0.034782608695652174,0.023316062176165803,0.04609929078014184,0.044145873320537425,0.009422850412249705,4.2726878202574365,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.03691639522258415,0.03452768729641694,0.03778501628664495,0.038436482084690554,0.037840845854201444,0.000931098696461825,0.0,0.07255747126436782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03875968992248062,0.035860655737704916,0.03582350371341197,0.037892243931320305,0.03827751196172249,0.04367427444350521,0.014204545454545454,3.977573894289495,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
7,0.03150912106135987,0.026119402985074626,0.03109452736318408,0.03731343283582089,0.010980392156862745,0.04609929078014184,0.0,0.1701388888888889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01904761904761905,0.03697078115682767,0.05652173913043478,0.012089810017271158,0.040780141843971635,0.02943058221369162,0.0353356890459364,4.129468066973077,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.06449511400651466,0.06514657980456026,0.05667752442996743,0.07166123778501629,0.019476905954368393,0.05027932960893855,0.0,0.14942528735632185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07453786523553965,0.05874316939890711,0.06334643949322849,0.06216696269982238,0.07496012759170653,0.06452521837137222,0.06439393939393939,3.828857130284677,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
8,0.0505804311774461,0.048507462686567165,0.048507462686567165,0.05472636815920398,0.04784313725490196,0.06382978723404255,0.0,0.14930555555555555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.044897959183673466,0.05307096004770424,0.0782608695652174,0.025043177892918825,0.06914893617021277,0.0582213691618682,0.03651354534746761,4.1204673045903295,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.07839305103148751,0.0781758957654723,0.06840390879478828,0.08859934853420195,0.04284919309961046,0.06983240223463687,0.0,0.15014367816091953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.086463923673226,0.07377049180327869,0.08125819134993446,0.07460035523978685,0.07814992025518341,0.08199492814877431,0.06628787878787878,3.8053363149769273,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
9,0.08291873963515754,0.08582089552238806,0.08333333333333333,0.07960199004975124,0.08,0.08156028368794327,0.0,0.2604166666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.044897959183673466,0.09958258795468097,0.12028985507246377,0.046632124352331605,0.11170212765957446,0.10044785668586052,0.050647820965842166,3.820167756594631,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.1261672095548317,0.13680781758957655,0.11986970684039087,0.12182410423452769,0.08235948803561491,0.08193668528864059,0.0,0.2478448275862069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13774597495527727,0.11953551912568305,0.1183923110528615,0.13913558318531677,0.11961722488038277,0.13609467455621302,0.0928030303030303,3.471760405003054,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
10,0.10323383084577115,0.1181592039800995,0.09950248756218906,0.09203980099502487,0.11058823529411765,0.0673758865248227,0.0,0.3090277777777778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06258503401360545,0.1210494931425164,0.11304347826086956,0.06217616580310881,0.17553191489361702,0.12795905310300704,0.05771495877502945,3.6283028319502746,2412,804,804,804,1275,282,567,288,735,1677,690,1158,564,1563,849,0.1533116178067318,0.1543973941368078,0.16677524429967427,0.13876221498371336,0.10072342793544797,0.06424581005586592,0.0,0.3275862068965517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13357185450208706,0.1646174863387978,0.12625600698995196,0.17702782711663706,0.18819776714513556,0.16821639898562976,0.10321969696969698,3.3627488060701682,4605,1535,1535,1535,1797,1074,342,1392,1677,2928,2289,1689,627,3549,1056
