epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007142857142857143,0.02376599634369287,0.012345679012345678,0.026627218934911243,0.04,0.02702702702702703,0.0,4.389748550629743,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.040059347181008904,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01957831325301205,0.01417004048582996,0.017937219730941704,0.011456628477905073,0.021505376344086023,0.022765598650927487,0.0,4.427243039529106,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
2,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007142857142857143,0.02376599634369287,0.012345679012345678,0.026627218934911243,0.04,0.02702702702702703,0.0,4.378196923608979,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.040059347181008904,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01957831325301205,0.01417004048582996,0.017937219730941704,0.011456628477905073,0.021505376344086023,0.022765598650927487,0.0,4.393875232908974,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
3,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007142857142857143,0.02376599634369287,0.012345679012345678,0.026627218934911243,0.04,0.02702702702702703,0.0,4.356735812524521,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.040059347181008904,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01957831325301205,0.01417004048582996,0.017937219730941704,0.011456628477905073,0.021505376344086023,0.022765598650927487,0.0,4.382292001645732,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
4,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.020378457059679767,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007142857142857143,0.02376599634369287,0.012345679012345678,0.026627218934911243,0.04,0.02702702702702703,0.0,4.353316329741351,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.016343825665859565,0.040059347181008904,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01957831325301205,0.01417004048582996,0.017937219730941704,0.011456628477905073,0.021505376344086023,0.022765598650927487,0.0,4.377206009563849,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
5,0.027171276079573023,0.02911208151382824,0.026200873362445413,0.026200873362445413,0.04857142857142857,0.0,0.0,0.01282051282051282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.011904761904761904,0.031078610603290677,0.018518518518518517,0.03353057199211045,0.05333333333333334,0.036036036036036036,0.0,4.341565028028197,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.030871670702179176,0.03268765133171913,0.030871670702179176,0.029055690072639227,0.057863501483679525,0.0,0.0,0.027906976744186046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.036646586345381524,0.02699055330634278,0.03537618335824614,0.024549918166939442,0.033154121863799284,0.040191118605958406,0.00715307582260372,4.356547924469709,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
6,0.036875303250849104,0.033478893740902474,0.042212518195050945,0.034934497816593885,0.05238095238095238,0.0,0.0,0.05384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02857142857142857,0.039000609384521635,0.03292181069958848,0.03550295857988166,0.10666666666666667,0.0489060489060489,0.0,4.2447081727347635,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.03833736884584342,0.038135593220338986,0.03934624697336562,0.03753026634382567,0.05984174085064293,0.0,0.0,0.053488372093023255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04116465863453815,0.03643724696356275,0.04035874439461883,0.03218767048554282,0.044802867383512544,0.04834176503653738,0.012875536480686695,4.234235417178987,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
7,0.048034934497816595,0.049490538573508006,0.049490538573508006,0.04512372634643377,0.08,0.0,0.0,0.038461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.023809523809523808,0.05423522242535039,0.033950617283950615,0.05621301775147929,0.12,0.0637065637065637,0.0,4.046078046625647,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.05690072639225181,0.059322033898305086,0.05690072639225181,0.05447941888619855,0.10731948565776459,0.0,0.0,0.050387596899224806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06275100401606426,0.052968960863697706,0.05430991529646238,0.044189852700491,0.08243727598566308,0.07532321528948847,0.010014306151645207,3.9978053698720615,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
8,0.049490538573508006,0.043668122270742356,0.050946142649199416,0.053857350800582245,0.08095238095238096,0.0,0.0,0.04358974358974359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02857142857142857,0.054844606946983544,0.03189300411522634,0.0631163708086785,0.09333333333333334,0.06563706563706563,0.0,3.961589957602333,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.05185633575464084,0.04963680387409201,0.0526634382566586,0.053268765133171914,0.09594460929772503,0.0,0.0,0.04883720930232558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05622489959839357,0.048920377867746286,0.04633781763826607,0.042007637752318604,0.07795698924731183,0.06857785272625071,0.009298998569384835,3.902748877623083,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
9,0.051916545366327026,0.053857350800582245,0.048034934497816595,0.053857350800582245,0.08571428571428572,0.0,0.0,0.04358974358974359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02142857142857143,0.05971968312004875,0.040123456790123455,0.0611439842209073,0.08,0.06885456885456885,0.0,3.912395158940759,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.062146892655367235,0.0599273607748184,0.06053268765133172,0.06598062953995157,0.1201780415430267,0.0,0.0,0.050387596899224806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06626506024096386,0.059379217273954114,0.051818634778276036,0.046917621385706494,0.1057347670250896,0.081787521079258,0.012160228898426323,3.855742422970579,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
10,0.059194565744784086,0.056768558951965066,0.05967976710334789,0.0611353711790393,0.09428571428571429,0.0,0.0,0.05897435897435897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03571428571428571,0.06520414381474711,0.044238683127572016,0.06804733727810651,0.13333333333333333,0.07850707850707851,0.0,3.8561192956264594,2061,687,687,687,1050,342,279,390,420,1641,972,1014,75,1554,507,0.07122679580306698,0.07021791767554479,0.06900726392251816,0.07445520581113801,0.13550939663699307,0.0,0.0,0.06124031007751938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0818273092369478,0.0641025641025641,0.06726457399103139,0.05619203491543917,0.10304659498207885,0.0941540191118606,0.012875536480686695,3.774911925136514,4956,1652,1652,1652,2022,1014,630,1290,1992,2964,2007,1833,1116,3558,1398
