epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.005714285714285714,0.015317286652078774,0.010101010101010102,0.014354066985645933,0.015873015873015872,0.021505376344086023,0.0,4.727581233414919,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.019332161687170474,0.019332161687170474,0.019332161687170474,0.019332161687170474,0.04004854368932039,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02066772655007949,0.01855287569573284,0.01867816091954023,0.01756756756756757,0.025830258302583026,0.024774774774774775,0.0,4.3933887178137585,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
2,0.01529535864978903,0.015822784810126583,0.01740506329113924,0.012658227848101266,0.04833333333333333,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.009523809523809525,0.0175054704595186,0.012345679012345678,0.01594896331738437,0.021164021164021163,0.025985663082437275,0.0,4.5027235328899655,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.0210896309314587,0.021675454012888107,0.021675454012888107,0.01991798476859988,0.043689320388349516,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02278749337572867,0.02009894867037724,0.020593869731800767,0.018018018018018018,0.03075030750307503,0.02702702702702703,0.0,4.356435426020385,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
3,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.005714285714285714,0.015317286652078774,0.010101010101010102,0.014354066985645933,0.015873015873015872,0.021505376344086023,0.0,4.55012074402113,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.019332161687170474,0.019332161687170474,0.019332161687170474,0.019332161687170474,0.04004854368932039,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02066772655007949,0.01855287569573284,0.01867816091954023,0.01756756756756757,0.025830258302583026,0.024774774774774775,0.0,4.331778635715186,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
4,0.021624472573839662,0.020569620253164556,0.0189873417721519,0.02531645569620253,0.06833333333333333,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007619047619047619,0.02698760029175784,0.015712682379349047,0.023923444976076555,0.031746031746031744,0.036738351254480286,0.0,4.508662292222937,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.03495411052528803,0.0351493848857645,0.03163444639718805,0.038078500292911543,0.07241100323624595,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0392156862745098,0.032467532467532464,0.032567049808429116,0.03288288288288288,0.046740467404674045,0.04479479479479479,0.0,4.330922519338944,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
5,0.02531645569620253,0.02531645569620253,0.022151898734177215,0.028481012658227847,0.075,0.0,0.0,0.007575757575757576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007619047619047619,0.032093362509117436,0.016835016835016835,0.03349282296650718,0.031746031746031744,0.04032258064516129,0.0038461538461538464,4.515372425192016,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.03651630540909979,0.035735207967193906,0.03397773872290568,0.03983596953719976,0.07524271844660194,0.0,0.0,0.000778816199376947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04292527821939587,0.03277674706246135,0.036877394636015325,0.034684684684684684,0.04059040590405904,0.0467967967967968,0.0,4.299789218273137,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
6,0.03322784810126582,0.03322784810126582,0.028481012658227847,0.0379746835443038,0.07166666666666667,0.0,0.0,0.050505050505050504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02857142857142857,0.0350109409190372,0.02356902356902357,0.03827751196172249,0.047619047619047616,0.0492831541218638,0.010256410256410256,4.45482310363512,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.043350908025776215,0.043350908025776215,0.03925014645577036,0.04745166959578207,0.06472491909385113,0.0,0.0,0.048286604361370715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.047164811870694226,0.04112554112554113,0.04645593869731801,0.04009009009009009,0.04428044280442804,0.0543043043043043,0.0044444444444444444,4.1602343065946785,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
7,0.043248945147679324,0.04588607594936709,0.03164556962025317,0.05221518987341772,0.08666666666666667,0.0,0.0,0.07575757575757576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03428571428571429,0.046681254558716266,0.025813692480359147,0.05741626794258373,0.06084656084656084,0.06362007168458782,0.014102564102564103,4.291057924681072,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.05252880296817028,0.04979496192149971,0.04452255418863503,0.0632688927943761,0.08211974110032362,0.0,0.0,0.0514018691588785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06041335453100159,0.0479282622139765,0.05603448275862069,0.052702702702702706,0.04305043050430504,0.06706706706706707,0.0008888888888888889,4.012986996611029,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
8,0.044831223628691984,0.04272151898734177,0.03322784810126582,0.058544303797468354,0.10666666666666667,0.0,0.0,0.05303030303030303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.022857142857142857,0.05324580598103574,0.026936026936026935,0.051036682615629984,0.07671957671957672,0.06451612903225806,0.016666666666666666,4.251725080144054,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.054286272212458506,0.053309900410076154,0.038078500292911543,0.07147041593438781,0.08980582524271845,0.0,0.0,0.04361370716510903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06041335453100159,0.05071119356833643,0.05890804597701149,0.05405405405405406,0.04305043050430504,0.06931931931931933,0.0008888888888888889,4.001583930873889,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
9,0.023206751054852322,0.022151898734177215,0.01740506329113924,0.030063291139240507,0.06333333333333334,0.0,0.0,0.015151515151515152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.011428571428571429,0.027716994894237783,0.016835016835016835,0.022328548644338118,0.03968253968253968,0.034050179211469536,0.007692307692307693,4.573876940248384,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.03202499511814099,0.026947861745752782,0.022847100175746926,0.046280023432923256,0.06351132686084142,0.0,0.0,0.005451713395638629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03285638579756227,0.03153988868274583,0.034482758620689655,0.02972972972972973,0.03198031980319803,0.04104104104104104,0.0,4.283419420141374,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
10,0.07172995780590717,0.0759493670886076,0.058544303797468354,0.08069620253164557,0.19666666666666666,0.0,0.0,0.045454545454545456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03238095238095238,0.08679795769511306,0.04601571268237935,0.08452950558213716,0.1111111111111111,0.11200716845878136,0.014102564102564103,3.9843265195436115,1896,632,632,632,600,672,228,396,525,1371,891,627,378,1116,780,0.08670181605155243,0.08845928529584066,0.06971294669009959,0.10193321616871705,0.15736245954692557,0.005847953216374269,0.0,0.0397196261682243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10651828298887123,0.075139146567718,0.07854406130268199,0.09594594594594595,0.08241082410824108,0.1111111111111111,0.0,3.8108319362796066,5121,1707,1707,1707,2472,684,681,1284,1887,3234,2088,2220,813,3996,1125
