epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.014018691588785047,0.014018691588785047,0.014018691588785047,0.014018691588785047,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01568627450980392,0.012919896640826873,0.019867549668874173,0.009933774834437087,0.0,0.020594965675057208,0.0,4.616865401698793,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.01885680612846199,0.01885680612846199,0.01885680612846199,0.01885680612846199,0.04005006257822278,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.018214936247723135,0.01916376306620209,0.01447178002894356,0.02009273570324575,0.025069637883008356,0.025256511444356748,0.0,4.38277945877222,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
2,0.014018691588785047,0.014018691588785047,0.014018691588785047,0.014018691588785047,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01568627450980392,0.012919896640826873,0.019867549668874173,0.009933774834437087,0.0,0.020594965675057208,0.0,4.484197408610787,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.01885680612846199,0.01885680612846199,0.01885680612846199,0.01885680612846199,0.04005006257822278,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.018214936247723135,0.01916376306620209,0.01447178002894356,0.02009273570324575,0.025069637883008356,0.025256511444356748,0.0,4.352283508504591,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
3,0.014018691588785047,0.014018691588785047,0.014018691588785047,0.014018691588785047,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01568627450980392,0.012919896640826873,0.019867549668874173,0.009933774834437087,0.0,0.020594965675057208,0.0,4.495411778783748,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.01885680612846199,0.01885680612846199,0.01885680612846199,0.01885680612846199,0.04005006257822278,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.018214936247723135,0.01916376306620209,0.01447178002894356,0.02009273570324575,0.025069637883008356,0.025256511444356748,0.0,4.33372838940655,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
4,0.014018691588785047,0.014018691588785047,0.014018691588785047,0.014018691588785047,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01568627450980392,0.012919896640826873,0.019867549668874173,0.009933774834437087,0.0,0.020594965675057208,0.0,4.481317601347515,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.01885680612846199,0.01885680612846199,0.01885680612846199,0.01885680612846199,0.04005006257822278,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.018214936247723135,0.01916376306620209,0.01447178002894356,0.02009273570324575,0.025069637883008356,0.025256511444356748,0.0,4.333234305560671,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
5,0.027518172377985463,0.028037383177570093,0.0264797507788162,0.028037383177570093,0.07851851851851852,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03137254901960784,0.024978466838931956,0.03863134657836645,0.019867549668874173,0.0,0.04042715484363082,0.0,4.483526972595405,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.03417796110783736,0.03417796110783736,0.03594578668238067,0.03241013553329405,0.07259073842302878,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03217972070431087,0.0351335656213705,0.025084418716835505,0.03503348789283874,0.05013927576601671,0.04577742699289661,0.0,4.3285502679360635,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
6,0.029075804776739357,0.029595015576323987,0.024922118380062305,0.03271028037383177,0.08296296296296296,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.044444444444444446,0.018949181739879414,0.033112582781456956,0.02869757174392936,0.0,0.04271548436308162,0.0,4.455899849611403,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.042624238852877624,0.04301708898055392,0.03653506187389511,0.04832056570418385,0.09011264080100125,0.0,0.0,0.0008210180623973727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04007285974499089,0.04384436701509872,0.03424987940183309,0.04636785162287481,0.051996285979572884,0.0570902394106814,0.0,4.3086416573825135,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
7,0.03063343717549325,0.029595015576323987,0.028037383177570093,0.03426791277258567,0.06222222222222222,0.0,0.0,0.0367965367965368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.048366013071895426,0.018949181739879414,0.03421633554083885,0.03090507726269316,0.0,0.04500381388253242,0.0,4.392597646109164,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.040856413278334315,0.040070713022981735,0.03653506187389511,0.04596346493812611,0.06508135168961202,0.0,0.0,0.042692939244663386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03825136612021858,0.04210220673635308,0.03762662807525326,0.04070066975785677,0.04735376044568245,0.05156537753222836,0.009302325581395349,4.204244037808755,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
8,0.036344755970924195,0.03582554517133956,0.03115264797507788,0.04205607476635514,0.07703703703703704,0.0,0.0,0.03896103896103896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05751633986928104,0.02239448751076658,0.04083885209713024,0.03642384105960265,0.0,0.05339435545385202,0.0,4.282783040871625,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.04890984089569829,0.04832056570418385,0.04124926340601061,0.057159693576900414,0.07425949103045473,0.0,0.0,0.05829228243021346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04796599878567092,0.04936120789779326,0.041968162083936326,0.05203503348789284,0.056638811513463325,0.06208892396737701,0.010077519379844961,4.055759613510668,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
9,0.03997923156801662,0.03115264797507788,0.029595015576323987,0.059190031152647975,0.0962962962962963,0.0,0.0,0.025974025974025976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06405228758169934,0.024117140396210164,0.03863134657836645,0.04525386313465784,0.008771929824561403,0.057971014492753624,0.0016260162601626016,4.238010616441135,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.050481241406403456,0.04832056570418385,0.03241013553329405,0.07071302298173247,0.0851063829787234,0.0020833333333333333,0.0,0.04187192118226601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.046751669702489375,0.05226480836236934,0.04630969609261939,0.056156620298815046,0.04828226555246054,0.06471981057616416,0.008527131782945736,4.0140843868161955,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
10,0.02284527518172378,0.020249221183800622,0.020249221183800622,0.028037383177570093,0.0637037037037037,0.0,0.0,0.0021645021645021645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.030065359477124184,0.01808785529715762,0.03090507726269316,0.017660044150110375,0.0,0.033562166285278416,0.0,4.3999477873710084,1926,642,642,642,675,396,393,462,765,1161,906,906,114,1311,615,0.03594578668238067,0.03241013553329405,0.026517383618149676,0.04890984089569829,0.0721735502711723,0.0010416666666666667,0.0,0.007389162561576354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03278688524590164,0.037456445993031356,0.03135552339604438,0.03967027305512622,0.03806870937790158,0.04709287029729019,0.0031007751937984496,4.132374811631433,5091,1697,1697,1697,2397,960,516,1218,1647,3444,2073,1941,1077,3801,1290
