epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.04011461318051576,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.016260162601626018,0.010723860589812333,0.0273972602739726,0.04,0.02460456942003515,0.0,4.3547851989319275,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.01821668264621285,0.01935483870967742,0.0121765601217656,0.020172910662824207,0.02378854625550661,0.0,4.440270184296105,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
2,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.04011461318051576,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.016260162601626018,0.010723860589812333,0.0273972602739726,0.04,0.02460456942003515,0.0,4.368049945253315,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.01821668264621285,0.01935483870967742,0.0121765601217656,0.020172910662824207,0.02378854625550661,0.0,4.41099357918174,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
3,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.04011461318051576,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.016260162601626018,0.010723860589812333,0.0273972602739726,0.04,0.02460456942003515,0.0,4.343438663793888,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.01821668264621285,0.01935483870967742,0.0121765601217656,0.020172910662824207,0.02378854625550661,0.0,4.3959987245757,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
4,0.021445221445221447,0.02097902097902098,0.022377622377622378,0.02097902097902098,0.04393505253104107,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03139013452914798,0.016937669376693765,0.013404825737265416,0.0273972602739726,0.04666666666666667,0.026947861745752782,0.0,4.336696285078854,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.019499178981937603,0.019088669950738917,0.021551724137931036,0.017857142857142856,0.04691358024691358,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.022690955576861616,0.024193548387096774,0.0121765601217656,0.024975984630163303,0.027900146842878122,0.0,4.391343641359426,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
5,0.033566433566433566,0.03496503496503497,0.027972027972027972,0.03776223776223776,0.06876790830945559,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04484304932735426,0.028455284552845527,0.01966041108132261,0.045662100456621,0.06666666666666667,0.0421792618629174,0.0,4.327876135908363,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.030377668308702793,0.03017241379310345,0.02770935960591133,0.0332512315270936,0.07308641975308643,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026391279403327597,0.032598274209012464,0.03494623655913978,0.023845763571790968,0.0345821325648415,0.04346549192364171,0.0,4.379265320124884,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
6,0.05501165501165501,0.057342657342657345,0.05174825174825175,0.055944055944055944,0.08213944603629417,0.0,0.0,0.052805280528052806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07623318385650224,0.04539295392953929,0.0420017873100983,0.06963470319634703,0.06666666666666667,0.06912712360867018,0.0,4.239160597296584,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.044129720853858787,0.04433497536945813,0.046798029556650245,0.04125615763546798,0.07950617283950617,0.0,0.0,0.05027932960893855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0378657487091222,0.047619047619047616,0.04838709677419355,0.035514967021816335,0.052833813640730067,0.05873715124816446,0.010224948875255624,4.290303548177083,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
7,0.0386946386946387,0.04195804195804196,0.03076923076923077,0.043356643356643354,0.054441260744985676,0.018518518518518517,0.0,0.034653465346534656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04932735426008968,0.03387533875338753,0.029490616621983913,0.0502283105022831,0.04,0.04569420035149385,0.01141552511415525,4.15968919589525,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.03674055829228243,0.03633004926108374,0.03017241379310345,0.0437192118226601,0.055308641975308645,0.011049723756906077,0.0,0.051210428305400374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.037292025243832475,0.0364333652924257,0.03494623655913978,0.03906646372399797,0.03554274735830932,0.04816446402349486,0.010224948875255624,4.165288439720918,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
8,0.03822843822843823,0.039160839160839164,0.03076923076923077,0.044755244755244755,0.07831900668576887,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05680119581464873,0.02981029810298103,0.016979445933869526,0.06278538812785388,0.05333333333333334,0.04803749267721148,0.0,4.19473458670236,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.037561576354679806,0.03694581280788178,0.03140394088669951,0.04433497536945813,0.0819753086419753,0.011970534069981584,0.0,0.0037243947858473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0321285140562249,0.0405880472994567,0.04516129032258064,0.0350076103500761,0.02881844380403458,0.052276064610866375,0.0034083162917518746,4.134734556201252,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
9,0.04428904428904429,0.04055944055944056,0.03636363636363636,0.055944055944055944,0.0830945558739255,0.022222222222222223,0.0,0.0033003300330033004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06427503736920777,0.03523035230352303,0.032171581769437,0.05821917808219178,0.05333333333333334,0.05213825424721734,0.0136986301369863,4.063135292035438,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.037561576354679806,0.035098522167487683,0.029556650246305417,0.0480295566502463,0.08,0.017495395948434623,0.0,0.00186219739292365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03557085484796328,0.03867050175775008,0.043548387096774194,0.0350076103500761,0.03170028818443804,0.0513950073421439,0.0054533060668029995,4.0167404450415,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
10,0.09836829836829837,0.0979020979020979,0.1062937062937063,0.09090909090909091,0.10983763132760267,0.02962962962962963,0.0,0.14521452145214522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1210762331838565,0.08807588075880758,0.09562109025915996,0.0867579908675799,0.18666666666666668,0.11892208553016989,0.0182648401826484,3.867716201035293,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.09256978653530377,0.08990147783251232,0.11083743842364532,0.0769704433497537,0.12938271604938273,0.03591160220994475,0.0,0.13966480446927373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07917383820998279,0.10003195909236177,0.09838709677419355,0.0669710806697108,0.13064361191162344,0.11365638766519824,0.043626448534423996,3.8846528502716415,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
