epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.04011461318051576,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.016260162601626018,0.010723860589812333,0.0273972602739726,0.04,0.02460456942003515,0.0,4.354050543369391,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.01821668264621285,0.01935483870967742,0.0121765601217656,0.020172910662824207,0.02378854625550661,0.0,4.439816755222766,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
2,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.04011461318051576,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.016260162601626018,0.010723860589812333,0.0273972602739726,0.04,0.02460456942003515,0.0,4.368452891103038,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.01821668264621285,0.01935483870967742,0.0121765601217656,0.020172910662824207,0.02378854625550661,0.0,4.411177060482733,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
3,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.04011461318051576,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.016260162601626018,0.010723860589812333,0.0273972602739726,0.04,0.02460456942003515,0.0,4.34348729273656,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.01821668264621285,0.01935483870967742,0.0121765601217656,0.020172910662824207,0.02378854625550661,0.0,4.396262358366367,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
4,0.02470862470862471,0.023776223776223775,0.022377622377622378,0.027972027972027972,0.050620821394460364,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03736920777279522,0.018970189701897018,0.013404825737265416,0.033105022831050226,0.06,0.031048623315758642,0.0,4.337440103028482,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.020320197044334975,0.020320197044334975,0.01847290640394089,0.022167487684729065,0.04888888888888889,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01778542742398164,0.021732182806008308,0.025268817204301075,0.014205986808726534,0.023054755043227664,0.02907488986784141,0.0,4.392708889565053,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
5,0.02097902097902098,0.02097902097902098,0.019580419580419582,0.022377622377622378,0.04297994269340974,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.018292682926829267,0.010723860589812333,0.030821917808219176,0.04,0.026362038664323375,0.0,4.337281923805361,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.01929392446633826,0.01847290640394089,0.019088669950738917,0.020320197044334975,0.046419753086419754,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01606425702811245,0.02109300095877277,0.023655913978494623,0.013191273465246067,0.023054755043227664,0.027606461086637297,0.0,4.390108756831127,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
6,0.046153846153846156,0.05174825174825175,0.044755244755244755,0.04195804195804196,0.09455587392550144,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0687593423019432,0.03590785907859079,0.02680965147453083,0.0593607305936073,0.11333333333333333,0.05799648506151142,0.0,4.320261039822808,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.038998357963875206,0.038177339901477834,0.04002463054187192,0.03879310344827586,0.09382716049382717,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02983362019506598,0.04410354745925216,0.04838709677419355,0.0258751902587519,0.04707012487992315,0.055800293685756244,0.0,4.372229038983926,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
7,0.05128205128205128,0.04755244755244755,0.043356643356643354,0.06293706293706294,0.08595988538681948,0.0,0.0,0.033003300330033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07772795216741404,0.03929539295392954,0.035746201966041107,0.06506849315068493,0.08666666666666667,0.06444053895723492,0.0,4.232580196496212,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.04084564860426929,0.04125615763546798,0.03633004926108374,0.04495073891625616,0.0745679012345679,0.0,0.0,0.0446927374301676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04073436603557085,0.040907638223074465,0.03924731182795699,0.0395738203957382,0.04610951008645533,0.055212922173274594,0.007498295841854124,4.277604853186897,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
8,0.03496503496503497,0.03076923076923077,0.03076923076923077,0.043356643356643354,0.05921680993314231,0.003703703703703704,0.0,0.019801980198019802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04932735426008968,0.028455284552845527,0.020554066130473638,0.05136986301369863,0.04666666666666667,0.043350908025776215,0.00228310502283105,4.191768989474068,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.035098522167487683,0.03571428571428571,0.027093596059113302,0.042487684729064036,0.06172839506172839,0.010128913443830571,0.0,0.032588454376163874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03671830177854274,0.03419622882710131,0.04139784946236559,0.029426686960933535,0.0345821325648415,0.04698972099853157,0.007498295841854124,4.192006228592596,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
9,0.03822843822843823,0.04055944055944056,0.027972027972027972,0.046153846153846156,0.0725883476599809,0.018518518518518517,0.0,0.0016501650165016502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06427503736920777,0.026422764227642278,0.020554066130473638,0.06050228310502283,0.04,0.04510837727006444,0.01141552511415525,4.23747625462103,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0361247947454844,0.03078817733990148,0.02586206896551724,0.05172413793103448,0.07308641975308643,0.019337016574585635,0.004366812227074236,0.0037243947858473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03557085484796328,0.0364333652924257,0.03924731182795699,0.03450025367833587,0.03362151777137368,0.04757709251101322,0.00954328561690525,4.182618214774798,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
10,0.06526806526806526,0.06993006993006994,0.055944055944055944,0.06993006993006994,0.11938872970391595,0.025925925925925925,0.0,0.013201320132013201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08968609865470852,0.05420054200542006,0.041108132260947276,0.09018264840182648,0.1,0.07791446983011131,0.01598173515981735,3.900318535224541,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.057060755336617405,0.05233990147783251,0.04433497536945813,0.07450738916256158,0.1145679012345679,0.024861878453038673,0.001455604075691412,0.01675977653631285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.055651176133103844,0.057845957174816234,0.05591397849462366,0.053779807204464736,0.06532180595581172,0.07782672540381791,0.008861622358554875,3.891377904732239,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
