epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_language___language_independent,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_language___language_independent,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_language___language_independent,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_language___language_independent,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_language___language_independent,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_language___language_independent,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
1,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.04011461318051576,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.016260162601626018,0.010723860589812333,0.0273972602739726,0.04,0.02460456942003515,0.0,4.346578972378533,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.01821668264621285,0.01935483870967742,0.0121765601217656,0.020172910662824207,0.02378854625550661,0.0,4.4361455757629695,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
2,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.019580419580419582,0.04011461318051576,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026905829596412557,0.016260162601626018,0.010723860589812333,0.0273972602739726,0.04,0.02460456942003515,0.0,4.366645980159164,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.0166256157635468,0.04,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013769363166953529,0.01821668264621285,0.01935483870967742,0.0121765601217656,0.020172910662824207,0.02378854625550661,0.0,4.406987032083847,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
3,0.031235431235431235,0.027972027972027972,0.03076923076923077,0.03496503496503497,0.06399235912129896,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04185351270553064,0.026422764227642278,0.022341376228775692,0.0365296803652968,0.06666666666666667,0.03925014645577036,0.0,4.301582588960518,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.027504105090311988,0.02832512315270936,0.02647783251231527,0.02770935960591133,0.06617283950617284,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.027538726333907058,0.027484819431128155,0.032795698924731186,0.018772196854388634,0.0345821325648415,0.039353891336270194,0.0,4.35935696005234,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
4,0.06526806526806526,0.06853146853146853,0.06013986013986014,0.06713286713286713,0.10601719197707736,0.0,0.0,0.04785478547854786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08669656203288491,0.05555555555555555,0.05451295799821269,0.0684931506849315,0.12666666666666668,0.08201523140011717,0.0,4.1935377427748035,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.05788177339901478,0.059113300492610835,0.05972906403940887,0.05480295566502463,0.11654320987654321,0.0,0.0,0.04283054003724395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.051061388410786,0.06168104825822947,0.05967741935483871,0.047691527143581935,0.07396733909702209,0.07929515418502203,0.0081799591002045,4.236319530969379,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
5,0.07552447552447553,0.07412587412587412,0.06293706293706294,0.08951048951048951,0.12416427889207259,0.003703703703703704,0.0,0.05115511551155116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09417040358744394,0.06707317073170732,0.06166219839142091,0.08333333333333333,0.13333333333333333,0.09431751611013474,0.00228310502283105,3.8192508155093603,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.06999178981937602,0.06896551724137931,0.0665024630541872,0.07450738916256158,0.13876543209876543,0.0055248618784530384,0.002911208151382824,0.048417132216014895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06138841078600115,0.07478427612655801,0.06935483870967742,0.055301877219685436,0.0989433237271854,0.09397944199706314,0.014314928425357873,3.8590069349567684,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
6,0.08624708624708624,0.08531468531468532,0.07832167832167833,0.0951048951048951,0.13753581661891118,0.022222222222222223,0.018018018018018018,0.05115511551155116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10911808669656203,0.07588075880758807,0.058981233243967826,0.11187214611872145,0.14,0.10427650849443468,0.01598173515981735,3.624939263617242,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.08353858784893267,0.0769704433497537,0.07635467980295567,0.09729064039408868,0.1545679012345679,0.020257826887661142,0.01455604075691412,0.05772811918063315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08720596672403902,0.08149568552253116,0.07849462365591398,0.0776255707762557,0.1037463976945245,0.10837004405286343,0.025903203817314247,3.617762849052943,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
7,0.068997668997669,0.06573426573426573,0.06013986013986014,0.08111888111888112,0.10124164278892073,0.02962962962962963,0.0,0.056105610561056105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08520179372197309,0.061653116531165314,0.06344950848972297,0.0730593607305936,0.08666666666666667,0.08201523140011717,0.0182648401826484,3.729996004971591,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.06855500821018062,0.06096059113300493,0.05541871921182266,0.08928571428571429,0.11308641975308642,0.04880294659300184,0.0,0.048417132216014895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0757314974182444,0.06455736657078939,0.07311827956989247,0.06443429731100964,0.06820365033621517,0.08458149779735682,0.03135650988411725,3.6914558097450993,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
8,0.16456876456876457,0.1972027972027972,0.13426573426573427,0.16223776223776223,0.22158548233046801,0.05555555555555555,0.02252252252252252,0.16666666666666666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.20328849028400597,0.1470189701897019,0.13672922252010725,0.19748858447488585,0.18,0.1968365553602812,0.03881278538812785,3.3236692628660403,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.13793103448275862,0.1416256157635468,0.145935960591133,0.12623152709359606,0.21777777777777776,0.0570902394106814,0.01455604075691412,0.14804469273743018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12449799196787148,0.14541387024608501,0.14516129032258066,0.10299340436326737,0.19116234390009607,0.17004405286343613,0.06339468302658487,3.3166087358847434,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
9,0.18321678321678322,0.2013986013986014,0.16363636363636364,0.18461538461538463,0.2082139446036294,0.06666666666666667,0.02252252252252252,0.2508250825082508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18684603886397608,0.18157181571815717,0.17962466487935658,0.18835616438356165,0.18,0.2185120093731693,0.045662100456621,3.262158558807729,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.1545566502463054,0.1644088669950739,0.15701970443349753,0.14224137931034483,0.2123456790123457,0.06537753222836096,0.033478893740902474,0.2132216014897579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1359724612736661,0.16490891658676893,0.15161290322580645,0.1400304414003044,0.1873198847262248,0.18355359765051396,0.08725289706884799,3.261027644616238,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
10,0.17995337995337995,0.18601398601398603,0.15524475524475526,0.1986013986013986,0.23782234957020057,0.06296296296296296,0.04054054054054054,0.18316831683168316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2062780269058296,0.16802168021680217,0.14745308310991956,0.2180365296803653,0.2,0.21382542472173405,0.04794520547945205,3.1805094258768576,2145,715,715,715,1047,270,222,606,669,1476,1119,876,150,1707,438,0.15763546798029557,0.15517241379310345,0.1539408866995074,0.16379310344827586,0.24938271604938272,0.056169429097605895,0.042212518195050945,0.1610800744878957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15834767641996558,0.15723873441994246,0.15161290322580645,0.1506849315068493,0.18155619596541786,0.19441997063142438,0.07225630538513975,3.1382126205268945,4872,1624,1624,1624,2025,1086,687,1074,1743,3129,1860,1971,1041,3405,1467
